date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-12,3,1
2020-12-15,12,9
2020-12-16,143,131
2020-12-17,270,127
2020-12-18,471,201
2020-12-19,516,45
2020-12-20,520,4
2020-12-21,528,8
2020-12-22,585,57
2020-12-23,889,304
2020-12-24,1213,324
2020-12-25,1312,99
2020-12-26,1380,68
2020-12-27,1460,80
2020-12-28,1663,203
2020-12-29,1992,329
2020-12-30,2418,426
2020-12-31,2648,230
2021-01-01,2761,113
2021-01-02,2836,75
2021-01-03,2841,5
2021-01-04,3185,344
2021-01-05,3550,365
2021-01-06,3988,438
2021-01-07,4582,594
2021-01-08,5182,600
2021-01-09,5280,98
2021-01-10,5289,9
2021-01-11,5654,365
2021-01-12,6213,559
2021-01-13,6774,561
2021-01-14,7437,663
2021-01-15,8578,1141
2021-01-16,8749,171
2021-01-17,8785,36
2021-01-18,9112,327
2021-01-19,9706,594
2021-01-20,11256,1550
2021-01-21,12178,922
2021-01-22,13162,984
2021-01-23,13655,493
2021-01-24,13687,32
2021-01-25,14405,718
2021-01-26,15105,700
2021-01-27,16546,1441
2021-01-28,17978,1432
2021-01-29,19039,1061
2021-01-30,19408,369
2021-01-31,19455,47
2021-02-01,20578,1123
2021-02-02,21546,968
2021-02-03,23316,1770
2021-02-04,25455,2139
2021-02-05,27701,2246
2021-02-06,29396,1695
2021-02-07,29488,92
2021-02-08,30598,1110
2021-02-09,31688,1090
2021-02-10,34495,2807
2021-02-11,36181,1686
2021-02-12,38855,2674
2021-02-13,40464,1609
2021-02-14,40535,71
2021-02-15,41832,1297
2021-02-16,43654,1822
2021-02-17,46359,2705
2021-02-18,47516,1157
2021-02-19,48880,1364
2021-02-20,49885,1005
2021-02-21,49917,32
2021-02-22,50447,530
2021-02-23,51193,746
2021-02-24,53351,2158
2021-02-25,55234,1883
2021-02-26,57077,1843
2021-02-27,58793,1716
2021-02-28,58926,133
2021-03-01,60789,1863
2021-03-02,62604,1815
2021-03-03,64430,1826
2021-03-04,66597,2167
2021-03-05,68379,1782
2021-03-06,69322,943
2021-03-07,69437,115
2021-03-08,70593,1156
2021-03-09,71660,1067
2021-03-10,74554,2894
2021-03-11,76518,1964
2021-03-12,79066,2548
2021-03-13,80305,1239
2021-03-14,80406,101
2021-03-15,81733,1327
2021-03-16,83623,1890
2021-03-17,85335,1712
2021-03-18,86673,1338
2021-03-19,88097,1424
2021-03-20,89015,918
2021-03-21,89106,91
2021-03-22,89880,774
2021-03-23,91322,1442
2021-03-24,92894,1572
2021-03-25,94598,1704
2021-03-26,96564,1966
2021-03-27,97111,547
2021-03-28,97266,155
2021-03-29,98876,1610
2021-03-30,100471,1595
2021-03-31,102050,1579
2021-04-01,103350,1300
2021-04-02,104746,1396
2021-04-03,105265,519
2021-04-04,105360,95
2021-04-05,106204,844
2021-04-06,107397,1193
2021-04-07,108418,1021
2021-04-08,109653,1235
2021-04-09,110851,1198
2021-04-10,111418,567
2021-04-11,111531,113
2021-04-12,112058,527
2021-04-13,112929,871
2021-04-14,113863,934
2021-04-15,114765,902
2021-04-16,115848,1083
2021-04-17,116189,341
2021-04-18,116269,80
2021-04-19,117244,975
2021-04-20,118170,926
2021-04-21,119101,931
2021-04-22,120069,968
2021-04-23,121182,1113
2021-04-24,121542,360
2021-04-25,121714,172
2021-04-26,122309,595
2021-04-27,123133,824
2021-04-28,123955,822
2021-04-29,124740,785
2021-04-30,125512,772
2021-05-01,125921,409
2021-05-02,126018,97
2021-05-03,126468,450
2021-05-04,127041,573
2021-05-05,127644,603
2021-05-06,128077,433
2021-05-07,128697,620
2021-05-08,128911,214
2021-05-09,128998,87
2021-05-10,129475,477
2021-05-11,129784,309
2021-05-12,130260,476
2021-05-13,131056,796
2021-05-14,132146,1090
2021-05-15,132607,461
2021-05-16,132687,80
2021-05-17,133195,508
2021-05-18,133546,351
2021-05-19,134221,675
2021-05-20,134664,443
2021-05-21,135250,586
2021-05-22,135638,388
2021-05-23,135707,69
2021-05-24,135934,227
2021-05-25,136161,227
2021-05-26,136722,561
2021-05-27,137013,291
2021-05-28,137472,459
2021-05-29,137603,131
2021-05-30,137651,48
2021-05-31,137686,35
2021-06-01,137902,216
2021-06-02,138385,483
2021-06-03,138784,399
2021-06-04,139434,650
2021-06-05,139770,336
2021-06-06,139833,63
2021-06-07,140141,308
2021-06-08,140326,185
2021-06-09,141001,675
2021-06-10,141352,351
2021-06-11,141847,495
2021-06-12,142039,192
2021-06-13,142081,42
2021-06-14,142441,360
2021-06-15,142601,160
2021-06-16,142973,372
2021-06-17,143209,236
2021-06-18,143529,320
2021-06-19,143689,160
2021-06-20,143735,46
2021-06-21,143879,144
2021-06-22,144014,135
2021-06-23,144316,302
2021-06-24,144500,184
2021-06-25,144789,289
2021-06-26,144894,105
2021-06-27,144946,52
2021-06-28,145141,195
2021-06-29,145284,143
2021-06-30,145540,256
2021-07-01,145697,157
2021-07-02,145971,274
2021-07-03,146058,87
2021-07-04,146068,10
2021-07-05,146155,87
2021-07-06,146313,158
2021-07-07,146563,250
2021-07-08,146709,146
2021-07-09,146931,222
2021-07-10,147129,198
2021-07-11,147160,31
2021-07-12,147330,170
2021-07-13,147453,123
2021-07-14,147633,180
2021-07-15,147844,211
2021-07-16,148103,259
2021-07-17,148199,96
2021-07-18,148240,41
2021-07-19,148422,182
2021-07-20,148608,186
2021-07-21,148829,221
2021-07-22,149001,172
2021-07-23,149222,221
2021-07-24,149341,119
2021-07-25,149392,51
2021-07-26,149619,227
2021-07-27,149791,172
2021-07-28,150064,273
2021-07-29,150276,212
2021-07-30,150553,277
2021-07-31,150679,126
2021-08-01,150740,61
2021-08-02,151000,260
2021-08-03,151200,200
2021-08-04,151523,323
2021-08-05,151720,197
2021-08-06,152037,317
2021-08-07,152373,336
2021-08-08,152439,66
2021-08-09,152650,211
2021-08-10,152802,152
2021-08-11,153096,294
2021-08-12,153358,262
2021-08-13,153645,287
2021-08-14,153797,152
2021-08-15,153893,96
2021-08-16,154106,213
2021-08-17,154285,179
2021-08-18,154611,326
2021-08-19,154863,252
2021-08-20,155142,279
2021-08-21,155305,163
2021-08-22,155358,53
2021-08-23,155597,239
2021-08-24,155813,216
2021-08-25,156083,270
2021-08-26,156334,251
2021-08-27,156674,340
2021-08-28,156835,161
2021-08-29,156926,91
2021-08-30,157116,190
2021-08-31,157270,154
2021-09-01,157523,253
2021-09-02,157669,146
2021-09-03,157925,256
2021-09-04,158029,104
2021-09-05,158085,56
2021-09-06,158103,18
2021-09-07,158310,207
2021-09-08,158526,216
2021-09-09,158680,154
2021-09-10,158849,169
2021-09-11,159101,252
2021-09-12,159201,100
2021-09-13,159364,163
2021-09-14,159518,154
2021-09-15,159702,184
2021-09-16,159839,137
2021-09-17,160049,210
2021-09-18,160192,143
2021-09-19,160288,96
2021-09-20,160374,86
2021-09-21,160499,125
2021-09-22,160684,185
2021-09-23,160814,130
2021-09-24,161003,189
2021-09-25,161187,184
2021-09-26,161271,84
2021-09-27,161423,152
2021-09-28,161598,175
2021-09-29,161934,336
2021-09-30,162247,313
2021-10-01,162633,386
2021-10-02,162881,248
2021-10-03,162974,93
2021-10-04,163214,240
2021-10-05,163469,255
2021-10-06,163748,279
2021-10-07,164064,316
2021-10-08,164347,283
2021-10-09,164447,100
2021-10-10,164506,59
2021-10-11,164596,90
2021-10-12,164719,123
2021-10-13,164922,203
2021-10-14,165093,171
2021-10-15,165324,231
2021-10-16,165392,68
2021-10-17,165452,60
2021-10-18,165628,176
2021-10-19,165800,172
2021-10-20,166024,224
2021-10-21,166175,151
2021-10-22,166721,546
2021-10-23,167047,326
2021-10-24,167230,183
2021-10-25,167836,606
2021-10-26,168422,586
2021-10-27,169331,909
2021-10-28,169942,611
2021-10-29,170943,1001
2021-10-30,171409,466
2021-10-31,171594,185
2021-11-01,172069,475
2021-11-02,172500,431
2021-11-03,173250,750
2021-11-04,173744,494
2021-11-05,174624,880
2021-11-06,175520,896
2021-11-07,175794,274
2021-11-08,176445,651
2021-11-09,177128,683
2021-11-10,177919,791
2021-11-11,178416,497
2021-11-12,179652,1236
2021-11-13,180158,506
2021-11-14,180429,271
2021-11-15,181032,603
2021-11-16,181385,353
