date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-04-21 00:00:00,39,9,0.2307692307692308,1.0,1.0,1
2021-04-20 00:00:00,95,7,0.0736842105263158,3.0,2.0,0.6666666666666666
2021-04-19 00:00:00,154,9,0.0584415584415584,3.0,1.0,0.3333333333333333
2021-04-18 00:00:00,47,6,0.1276595744680851,,,
2021-04-17 00:00:00,45,2,0.0444444444444444,,,
2021-04-16 00:00:00,87,4,0.0459770114942529,8.0,3.0,0.375
2021-04-15 00:00:00,112,8,0.0714285714285714,9.0,6.0,0.6666666666666666
2021-04-14 00:00:00,122,7,0.0573770491803279,3.0,3.0,1
2021-04-13 00:00:00,117,6,0.0512820512820513,7.0,4.0,0.5714285714285714
2021-04-12 00:00:00,128,3,0.0234375,6.0,1.0,0.1666666666666667
2021-04-11 00:00:00,29,1,0.0344827586206897,1.0,0.0,0
2021-04-10 00:00:00,27,1,0.037037037037037,,,
2021-04-09 00:00:00,96,3,0.03125,2.0,2.0,1
2021-04-08 00:00:00,102,6,0.0588235294117647,6.0,3.0,0.5
2021-04-07 00:00:00,144,3,0.0208333333333333,5.0,1.0,0.2
2021-04-06 00:00:00,126,4,0.0317460317460317,32.0,17.0,0.53125
2021-04-05 00:00:00,159,4,0.0251572327044025,2.0,1.0,0.5
2021-04-04 00:00:00,20,3,0.15,3.0,0.0,0
2021-04-03 00:00:00,19,1,0.0526315789473684,,,
2021-04-02 00:00:00,63,0,0,5.0,1.0,0.2
2021-04-01 00:00:00,137,3,0.0218978102189781,3.0,0.0,0
2021-03-31 00:00:00,146,7,0.0479452054794521,32.0,19.0,0.59375
2021-03-30 00:00:00,244,9,0.0368852459016393,6.0,2.0,0.3333333333333333
2021-03-29 00:00:00,125,2,0.016,5.0,5.0,1
2021-03-28 00:00:00,30,1,0.0333333333333333,2.0,1.0,0.5
2021-03-27 00:00:00,43,7,0.1627906976744186,3.0,2.0,0.6666666666666666
2021-03-26 00:00:00,135,3,0.0222222222222222,9.0,4.0,0.4444444444444444
2021-03-25 00:00:00,159,4,0.0251572327044025,39.0,34.0,0.8717948717948718
2021-03-24 00:00:00,136,2,0.0147058823529412,20.0,14.0,0.7
2021-03-23 00:00:00,115,4,0.0347826086956522,4.0,2.0,0.5
2021-03-22 00:00:00,160,4,0.025,6.0,0.0,0
2021-03-21 00:00:00,37,2,0.0540540540540541,,,
2021-03-20 00:00:00,39,1,0.0256410256410256,,,
2021-03-19 00:00:00,72,2,0.0277777777777778,1.0,1.0,1
2021-03-18 00:00:00,90,4,0.0444444444444444,2.0,0.0,0
2021-03-17 00:00:00,84,1,0.0119047619047619,7.0,6.0,0.8571428571428572
2021-03-16 00:00:00,97,4,0.0412371134020619,2.0,1.0,0.5
2021-03-15 00:00:00,81,2,0.0246913580246914,4.0,4.0,1
2021-03-14 00:00:00,43,0,0,1.0,1.0,1
2021-03-13 00:00:00,20,1,0.05,,,
2021-03-12 00:00:00,111,5,0.045045045045045,5.0,3.0,0.6
2021-03-11 00:00:00,168,7,0.0416666666666667,8.0,2.0,0.25
2021-03-10 00:00:00,137,6,0.0437956204379562,5.0,2.0,0.4
2021-03-09 00:00:00,152,11,0.0723684210526316,6.0,2.0,0.3333333333333333
2021-03-08 00:00:00,154,8,0.051948051948052,3.0,3.0,1
