date,Pinal_cume,Pinal
2020-12-07 00:00:00,1,
2020-12-16 00:00:00,2,1
2020-12-17 00:00:00,4,2
2020-12-18 00:00:00,7,3
2020-12-21 00:00:00,37,30
2020-12-22 00:00:00,135,98
2020-12-23 00:00:00,367,232
2020-12-24 00:00:00,404,37
2020-12-26 00:00:00,566,162
2020-12-27 00:00:00,567,1
2020-12-28 00:00:00,910,343
2020-12-29 00:00:00,1447,537
2020-12-30 00:00:00,2184,737
2020-12-31 00:00:00,2854,670
2021-01-01 00:00:00,2874,20
2021-01-02 00:00:00,3172,298
2021-01-03 00:00:00,3202,30
2021-01-04 00:00:00,3768,566
2021-01-05 00:00:00,4464,696
2021-01-06 00:00:00,5158,694
2021-01-07 00:00:00,6034,876
2021-01-08 00:00:00,6982,948
2021-01-09 00:00:00,7952,970
2021-01-10 00:00:00,7974,22
2021-01-11 00:00:00,8420,446
2021-01-12 00:00:00,9037,617
2021-01-13 00:00:00,9839,802
2021-01-14 00:00:00,10819,980
2021-01-15 00:00:00,11716,897
2021-01-16 00:00:00,12789,1073
2021-01-17 00:00:00,12848,59
2021-01-18 00:00:00,13451,603
2021-01-19 00:00:00,14255,804
2021-01-20 00:00:00,15546,1291
2021-01-21 00:00:00,16836,1290
2021-01-22 00:00:00,18249,1413
2021-01-23 00:00:00,20204,1955
2021-01-24 00:00:00,20237,33
2021-01-25 00:00:00,21084,847
2021-01-26 00:00:00,22075,991
2021-01-27 00:00:00,23473,1398
2021-01-28 00:00:00,25047,1574
2021-01-29 00:00:00,26655,1608
2021-01-30 00:00:00,29171,2516
2021-01-31 00:00:00,29287,116
2021-02-01 00:00:00,30737,1450
2021-02-02 00:00:00,32370,1633
2021-02-03 00:00:00,34018,1648
2021-02-04 00:00:00,35714,1696
2021-02-05 00:00:00,37608,1894
2021-02-06 00:00:00,39929,2321
2021-02-07 00:00:00,40003,74
2021-02-08 00:00:00,41638,1635
2021-02-09 00:00:00,43163,1525
2021-02-10 00:00:00,45650,2487
2021-02-11 00:00:00,48358,2708
2021-02-12 00:00:00,51453,3095
2021-02-13 00:00:00,54790,3337
2021-02-14 00:00:00,54908,118
2021-02-15 00:00:00,55956,1048
2021-02-16 00:00:00,57516,1560
2021-02-17 00:00:00,59257,1741
2021-02-18 00:00:00,61090,1833
2021-02-19 00:00:00,62571,1481
2021-02-20 00:00:00,64237,1666
2021-02-21 00:00:00,64288,51
2021-02-22 00:00:00,65198,910
2021-02-23 00:00:00,66416,1218
2021-02-24 00:00:00,68254,1838
2021-02-25 00:00:00,71015,2761
2021-02-26 00:00:00,74174,3159
2021-02-27 00:00:00,77242,3068
2021-02-28 00:00:00,77595,353
2021-03-01 00:00:00,80161,2566
2021-03-02 00:00:00,83001,2840
2021-03-03 00:00:00,86547,3546
2021-03-04 00:00:00,89982,3435
2021-03-05 00:00:00,92626,2644
2021-03-06 00:00:00,95731,3105
2021-03-07 00:00:00,96089,358
2021-03-08 00:00:00,98507,2418
2021-03-09 00:00:00,100921,2414
2021-03-10 00:00:00,103745,2824
2021-03-11 00:00:00,107722,3977
2021-03-12 00:00:00,110901,3179
2021-03-13 00:00:00,113483,2582
2021-03-14 00:00:00,113837,354
2021-03-15 00:00:00,116021,2184
2021-03-16 00:00:00,118650,2629
2021-03-17 00:00:00,121457,2807
2021-03-18 00:00:00,124471,3014
2021-03-19 00:00:00,126702,2231
2021-03-20 00:00:00,127174,472
2021-03-21 00:00:00,127556,382
2021-03-22 00:00:00,129349,1793
2021-03-23 00:00:00,131526,2177
2021-03-24 00:00:00,134562,3036
2021-03-25 00:00:00,137559,2997
2021-03-26 00:00:00,141502,3943
2021-03-27 00:00:00,142608,1106
2021-03-28 00:00:00,143770,1162
2021-03-29 00:00:00,146718,2948
2021-03-30 00:00:00,149742,3024
2021-03-31 00:00:00,153165,3423
2021-04-01 00:00:00,156503,3338
2021-04-02 00:00:00,158294,1791
2021-04-03 00:00:00,160527,2233
2021-04-04 00:00:00,160951,424
2021-04-05 00:00:00,163217,2266
2021-04-06 00:00:00,165953,2736
2021-04-07 00:00:00,169239,3286
2021-04-08 00:00:00,171840,2601
2021-04-09 00:00:00,173786,1946
2021-04-10 00:00:00,174987,1201
2021-04-11 00:00:00,175403,416
2021-04-12 00:00:00,177690,2287
2021-04-13 00:00:00,179729,2039
2021-04-14 00:00:00,182380,2651
2021-04-15 00:00:00,185098,2718
2021-04-16 00:00:00,188173,3075
2021-04-17 00:00:00,189052,879
2021-04-18 00:00:00,189691,639
2021-04-19 00:00:00,191455,1764
2021-04-20 00:00:00,194008,2553
2021-04-21 00:00:00,196947,2939
2021-04-22 00:00:00,197932,985
