date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-22 00:00:00,36372,4706849,14572.0,1350261.0
2021-04-21 00:00:00,54456,4670477,16326.0,1335689.0
2021-04-20 00:00:00,47269,4616021,13864.0,1319363.0
2021-04-19 00:00:00,42585,4568752,12969.0,1305499.0
2021-04-18 00:00:00,27532,4526167,15119.0,1292530.0
2021-04-17 00:00:00,39155,4498635,15952.0,1277411.0
2021-04-16 00:00:00,59824,4459480,17565.0,1261459.0
2021-04-15 00:00:00,62277,4399656,17046.0,1243894.0
2021-04-14 00:00:00,58946,4337379,16563.0,1226848.0
2021-04-13 00:00:00,49410,4278433,14773.0,1210285.0
2021-04-12 00:00:00,50776,4229023,13268.0,1195512.0
2021-04-11 00:00:00,30509,4178247,16818.0,1182244.0
2021-04-10 00:00:00,46906,4147738,17695.0,1165426.0
2021-04-09 00:00:00,67554,4100832,18209.0,1147731.0
2021-04-08 00:00:00,73127,4033278,16986.0,1129522.0
2021-04-07 00:00:00,72869,3960151,18040.0,1112536.0
2021-04-06 00:00:00,64155,3887282,16628.0,1094496.0
2021-04-05 00:00:00,56901,3823127,16487.0,1077868.0
2021-04-04 00:00:00,20844,3766226,10412.0,1061381.0
2021-04-03 00:00:00,47793,3745382,23328.0,1050969.0
2021-04-02 00:00:00,67304,3697589,24780.0,1027641.0
2021-04-01 00:00:00,73006,3630285,24097.0,1002861.0
2021-03-31 00:00:00,75006,3557279,24419.0,978764.0
2021-03-30 00:00:00,66057,3482273,24236.0,954345.0
2021-03-29 00:00:00,59503,3416216,24129.0,930109.0
2021-03-28 00:00:00,37675,3356713,22842.0,905980.0
2021-03-27 00:00:00,52377,3319038,22574.0,883138.0
2021-03-26 00:00:00,69564,3266661,23048.0,860564.0
2021-03-25 00:00:00,70494,3197097,22028.0,837516.0
2021-03-24 00:00:00,62816,3126603,19057.0,815488.0
2021-03-23 00:00:00,48355,3063787,12943.0,796431.0
2021-03-22 00:00:00,42764,3015432,12899.0,783488.0
2021-03-21 00:00:00,30861,2972668,17062.0,770589.0
2021-03-20 00:00:00,46222,2941807,17703.0,753527.0
2021-03-19 00:00:00,59391,2895585,17467.0,735824.0
2021-03-18 00:00:00,62439,2836194,16472.0,718357.0
2021-03-17 00:00:00,61998,2773755,16715.0,701885.0
2021-03-16 00:00:00,54151,2711757,14686.0,685170.0
2021-03-15 00:00:00,46827,2657606,13741.0,670484.0
2021-03-14 00:00:00,28708,2610779,16102.0,656743.0
2021-03-13 00:00:00,51216,2582071,17896.0,640641.0
2021-03-12 00:00:00,72810,2530855,16837.0,622745.0
2021-03-11 00:00:00,70006,2458045,17634.0,605908.0
2021-03-10 00:00:00,66934,2388039,16902.0,588274.0
2021-03-09 00:00:00,56586,2321105,16195.0,571372.0
2021-03-08 00:00:00,50899,2264519,16646.0,555177.0
2021-03-07 00:00:00,26007,2213620,16283.0,538531.0
2021-03-06 00:00:00,44491,2187613,16442.0,522248.0
2021-03-05 00:00:00,58154,2143122,16393.0,505806.0
2021-03-04 00:00:00,57556,2084968,15922.0,489413.0
2021-03-03 00:00:00,58447,2027412,15403.0,473491.0
2021-03-02 00:00:00,50393,1968965,14456.0,458088.0
2021-03-01 00:00:00,45042,1918572,12849.0,443632.0
2021-02-28 00:00:00,25442,1873530,15591.0,430783.0
2021-02-27 00:00:00,51668,1848088,15107.0,415192.0
2021-02-26 00:00:00,66611,1796420,13993.0,400085.0
2021-02-25 00:00:00,60142,1729809,13365.0,386092.0
2021-02-24 00:00:00,56475,1669667,13717.0,372727.0
2021-02-23 00:00:00,43987,1613192,12732.0,359010.0
2021-02-22 00:00:00,27792,1569205,11778.0,346278.0
2021-02-21 00:00:00,14839,1541413,10822.0,334500.0
2021-02-20 00:00:00,34965,1526574,11256.0,323678.0
2021-02-19 00:00:00,42093,1491609,10223.0,312422.0
2021-02-18 00:00:00,44287,1449516,9843.0,302199.0
2021-02-17 00:00:00,46707,1405229,10555.0,292356.0
2021-02-16 00:00:00,44311,1358522,11079.0,281801.0
2021-02-15 00:00:00,31135,1314211,11030.0,270722.0
2021-02-14 00:00:00,17296,1283076,10228.0,259692.0
2021-02-13 00:00:00,45534,1265780,10477.0,249464.0
2021-02-12 00:00:00,60858,1220246,11058.0,238987.0
2021-02-11 00:00:00,50665,1159388,10848.0,227929.0
2021-02-10 00:00:00,50251,1108723,11071.0,217081.0
2021-02-09 00:00:00,43945,1058472,11037.0,206010.0
2021-02-08 00:00:00,38442,1014527,13488.0,194973.0
2021-02-07 00:00:00,16287,976085,11448.0,181485.0
2021-02-06 00:00:00,38039,959798,10992.0,170037.0
2021-02-05 00:00:00,43627,921759,9143.0,159045.0
2021-02-04 00:00:00,46065,878132,9950.0,149902.0
2021-02-03 00:00:00,43458,832067,8977.0,139952.0
2021-02-02 00:00:00,38204,788609,8730.0,130975.0
2021-02-01 00:00:00,29647,750405,8254.0,122245.0
2021-01-31 00:00:00,11558,720758,4834.0,113991.0
2021-01-30 00:00:00,26179,709200,4759.0,109157.0
2021-01-29 00:00:00,39580,683021,4955.0,104398.0
2021-01-28 00:00:00,39341,643441,5411.0,99443.0
2021-01-27 00:00:00,39386,604100,5515.0,94032.0
2021-01-26 00:00:00,36515,564714,6136.0,88517.0
2021-01-25 00:00:00,29021,528199,5274.0,82381.0
2021-01-24 00:00:00,16184,499178,5751.0,77107.0
2021-01-23 00:00:00,28565,482994,5761.0,71356.0
2021-01-22 00:00:00,37656,454429,5561.0,65595.0
2021-01-21 00:00:00,34859,416773,6168.0,60034.0
2021-01-20 00:00:00,31510,381914,5694.0,53866.0
2021-01-19 00:00:00,26542,350404,6001.0,48172.0
2021-01-18 00:00:00,18871,323862,6008.0,42171.0
2021-01-17 00:00:00,9296,304991,5970.0,36163.0
2021-01-16 00:00:00,15716,295695,5664.0,30193.0
2021-01-15 00:00:00,24710,279979,5948.0,24529.0
2021-01-14 00:00:00,24509,255269,5885.0,18581.0
2021-01-13 00:00:00,24988,230760,6323.0,12696.0
2021-01-12 00:00:00,23069,205772,5637.0,6373.0
2021-01-11 00:00:00,15503,182703,734.0,736.0
2021-01-10 00:00:00,3202,167200,,
2021-01-09 00:00:00,7913,163998,,
2021-01-08 00:00:00,11856,156085,1.0,2.0
2021-01-07 00:00:00,12484,144229,,
2021-01-06 00:00:00,11833,131745,,
2021-01-05 00:00:00,8785,119912,1.0,1.0
2021-01-04 00:00:00,8561,111127,,
2021-01-03 00:00:00,3187,102566,,
2021-01-02 00:00:00,7543,99379,,
2021-01-01 00:00:00,670,91836,,
2020-12-31 00:00:00,7757,91166,,
2020-12-30 00:00:00,14759,83409,,
2020-12-29 00:00:00,12726,68650,,
2020-12-28 00:00:00,9152,55924,,
