date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-04-22 00:00:00,12,,,1.0,,,,1.0,,9.0,,,,,1.0,
2021-04-21 00:00:00,168,1.0,,6.0,1.0,16.0,30.0,15.0,3.0,87.0,,,2.0,,7.0,
2021-04-20 00:00:00,526,3.0,2.0,16.0,4.0,33.0,52.0,10.0,24.0,359.0,1.0,1.0,1.0,2.0,14.0,4.0
2021-04-19 00:00:00,849,7.0,6.0,18.0,5.0,62.0,69.0,16.0,23.0,595.0,1.0,,1.0,3.0,30.0,13.0
2021-04-18 00:00:00,439,1.0,2.0,10.0,,28.0,48.0,8.0,21.0,313.0,,,,2.0,4.0,2.0
2021-04-17 00:00:00,500,2.0,10.0,10.0,1.0,24.0,51.0,2.0,12.0,368.0,,,1.0,,13.0,6.0
2021-04-16 00:00:00,750,4.0,6.0,12.0,5.0,51.0,80.0,7.0,16.0,535.0,,,,1.0,22.0,11.0
2021-04-15 00:00:00,798,1.0,16.0,15.0,,51.0,83.0,18.0,11.0,569.0,2.0,,3.0,1.0,17.0,11.0
2021-04-14 00:00:00,827,5.0,8.0,19.0,3.0,55.0,92.0,11.0,20.0,563.0,,,7.0,2.0,30.0,12.0
2021-04-13 00:00:00,835,6.0,7.0,13.0,2.0,43.0,99.0,12.0,22.0,587.0,1.0,,4.0,1.0,23.0,15.0
2021-04-12 00:00:00,919,2.0,12.0,18.0,6.0,46.0,128.0,15.0,26.0,605.0,,,1.0,3.0,37.0,20.0
2021-04-11 00:00:00,485,1.0,4.0,6.0,1.0,33.0,49.0,1.0,3.0,379.0,,,,,7.0,1.0
2021-04-10 00:00:00,501,3.0,4.0,8.0,3.0,33.0,71.0,5.0,11.0,347.0,,,,,9.0,7.0
2021-04-09 00:00:00,698,5.0,15.0,9.0,3.0,37.0,78.0,8.0,15.0,483.0,1.0,1.0,1.0,2.0,26.0,14.0
2021-04-08 00:00:00,697,3.0,12.0,11.0,5.0,46.0,95.0,8.0,10.0,478.0,,,1.0,3.0,18.0,7.0
2021-04-07 00:00:00,695,2.0,9.0,14.0,4.0,42.0,95.0,7.0,10.0,455.0,1.0,,4.0,,38.0,14.0
2021-04-06 00:00:00,769,2.0,19.0,11.0,6.0,43.0,97.0,6.0,16.0,510.0,,,3.0,1.0,36.0,19.0
2021-04-05 00:00:00,850,7.0,12.0,17.0,2.0,48.0,123.0,7.0,21.0,554.0,,1.0,2.0,2.0,38.0,16.0
2021-04-04 00:00:00,271,,4.0,6.0,1.0,20.0,23.0,4.0,10.0,196.0,,,,,2.0,5.0
2021-04-03 00:00:00,469,3.0,9.0,12.0,3.0,30.0,46.0,2.0,15.0,318.0,,,,2.0,15.0,14.0
2021-04-02 00:00:00,636,8.0,12.0,8.0,2.0,48.0,98.0,8.0,15.0,398.0,1.0,,,2.0,23.0,13.0
2021-04-01 00:00:00,688,2.0,14.0,14.0,7.0,38.0,96.0,9.0,19.0,461.0,,,3.0,3.0,20.0,2.0
2021-03-31 00:00:00,730,1.0,16.0,6.0,11.0,48.0,99.0,14.0,21.0,478.0,1.0,,,5.0,18.0,12.0
