date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-12 00:00:00,3,1
2020-12-19 00:00:00,4,1
2020-12-20 00:00:00,6,2
2020-12-21 00:00:00,181,175
2020-12-22 00:00:00,841,660
2020-12-23 00:00:00,1585,744
2020-12-24 00:00:00,1823,238
2020-12-26 00:00:00,1927,104
2020-12-27 00:00:00,1928,1
2020-12-28 00:00:00,2356,428
2020-12-29 00:00:00,2678,322
2020-12-30 00:00:00,3052,374
2020-12-31 00:00:00,3127,75
2021-01-01 00:00:00,3131,4
2021-01-04 00:00:00,3347,216
2021-01-05 00:00:00,3665,318
2021-01-06 00:00:00,4127,462
2021-01-07 00:00:00,4324,197
2021-01-08 00:00:00,4566,242
2021-01-09 00:00:00,4580,14
2021-01-10 00:00:00,4592,12
2021-01-11 00:00:00,5255,663
2021-01-12 00:00:00,5900,645
2021-01-13 00:00:00,6610,710
2021-01-14 00:00:00,6762,152
2021-01-15 00:00:00,6918,156
2021-01-16 00:00:00,6919,1
2021-01-17 00:00:00,6920,1
2021-01-18 00:00:00,6955,35
2021-01-19 00:00:00,7340,385
2021-01-20 00:00:00,7905,565
2021-01-21 00:00:00,9431,1526
2021-01-22 00:00:00,10964,1533
2021-01-23 00:00:00,11106,142
2021-01-24 00:00:00,11119,13
2021-01-25 00:00:00,11544,425
2021-01-26 00:00:00,12334,790
2021-01-27 00:00:00,13671,1337
2021-01-28 00:00:00,15441,1770
2021-01-29 00:00:00,17485,2044
2021-01-30 00:00:00,18688,1203
2021-01-31 00:00:00,18700,12
2021-02-01 00:00:00,19534,834
2021-02-02 00:00:00,20547,1013
2021-02-03 00:00:00,22047,1500
2021-02-04 00:00:00,22850,803
2021-02-05 00:00:00,23548,698
2021-02-06 00:00:00,23582,34
2021-02-07 00:00:00,23603,21
2021-02-08 00:00:00,23865,262
2021-02-09 00:00:00,24627,762
2021-02-10 00:00:00,26967,2340
2021-02-11 00:00:00,29049,2082
2021-02-12 00:00:00,30923,1874
2021-02-13 00:00:00,31788,865
2021-02-14 00:00:00,31789,1
2021-02-15 00:00:00,31891,102
2021-02-16 00:00:00,32141,250
2021-02-17 00:00:00,32455,314
2021-02-18 00:00:00,32738,283
2021-02-19 00:00:00,33288,550
2021-02-20 00:00:00,33462,174
2021-02-21 00:00:00,33465,3
2021-02-22 00:00:00,33494,29
2021-02-23 00:00:00,34689,1195
2021-02-24 00:00:00,37313,2624
2021-02-25 00:00:00,40358,3045
2021-02-26 00:00:00,43093,2735
2021-02-27 00:00:00,43929,836
2021-02-28 00:00:00,44268,339
2021-03-01 00:00:00,46090,1822
2021-03-02 00:00:00,47156,1066
2021-03-03 00:00:00,48410,1254
2021-03-04 00:00:00,51070,2660
2021-03-05 00:00:00,54400,3330
2021-03-06 00:00:00,54621,221
2021-03-07 00:00:00,54794,173
2021-03-08 00:00:00,55802,1008
2021-03-09 00:00:00,57964,2162
2021-03-10 00:00:00,59901,1937
2021-03-11 00:00:00,62933,3032
2021-03-12 00:00:00,66103,3170
2021-03-13 00:00:00,67731,1628
2021-03-14 00:00:00,67926,195
2021-03-15 00:00:00,68752,826
2021-03-16 00:00:00,70017,1265
2021-03-17 00:00:00,72102,2085
2021-03-18 00:00:00,75681,3579
2021-03-19 00:00:00,78834,3153
2021-03-20 00:00:00,79923,1089
2021-03-21 00:00:00,80120,197
2021-03-22 00:00:00,80648,528
2021-03-23 00:00:00,82024,1376
2021-03-24 00:00:00,84362,2338
2021-03-25 00:00:00,86568,2206
2021-03-26 00:00:00,88788,2220
2021-03-27 00:00:00,89381,593
2021-03-28 00:00:00,89622,241
2021-03-29 00:00:00,90215,593
2021-03-30 00:00:00,92966,2751
2021-03-31 00:00:00,95927,2961
2021-04-01 00:00:00,98494,2567
2021-04-02 00:00:00,100378,1884
2021-04-03 00:00:00,101129,751
2021-04-04 00:00:00,101810,681
2021-04-05 00:00:00,103204,1394
2021-04-06 00:00:00,105400,2196
2021-04-07 00:00:00,107783,2383
2021-04-08 00:00:00,110545,2762
2021-04-09 00:00:00,112558,2013
2021-04-10 00:00:00,113100,542
2021-04-11 00:00:00,113311,211
2021-04-12 00:00:00,113915,604
2021-04-13 00:00:00,114927,1012
2021-04-14 00:00:00,117517,2590
2021-04-15 00:00:00,120312,2795
2021-04-16 00:00:00,123376,3064
2021-04-17 00:00:00,124093,717
2021-04-18 00:00:00,124645,552
2021-04-19 00:00:00,126131,1486
2021-04-20 00:00:00,128021,1890
2021-04-21 00:00:00,129393,1372
2021-04-22 00:00:00,130298,905
