date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,633,737,579,449,361,3
1/10/2021,1143,1157,954,801,725,13
1/11/2021,1214,1240,1033,853,793,14
1/12/2021,1320,1324,1108,936,994,15
1/13/2021,1380,1390,1191,1011,1256,16
1/14/2021,1479,1478,1283,1099,1528,16
1/15/2021,1593,1573,1364,1190,2277,16
1/16/2021,1604,1589,1379,1213,2381,16
1/17/2021,1610,1597,1387,1217,2388,16
1/18/2021,1678,1670,1442,1271,2452,17
1/19/2021,1767,1734,1507,1350,2711,18
1/2/2021,659,753,587,463,372,3
1/20/2021,2014,2008,1833,1639,2930,23
1/21/2021,2161,2123,1934,1737,3145,24
1/22/2021,2255,2201,2030,1848,3489,25
1/23/2021,2299,2235,2064,1883,3693,28
1/24/2021,2305,2238,2064,1884,3712,28
1/25/2021,2354,2289,2127,1984,4023,29
1/26/2021,2414,2345,2183,2061,4389,31
1/27/2021,2668,2489,2331,2221,4774,33
1/28/2021,2861,2615,2464,2382,5179,38
1/29/2021,2957,2700,2543,2491,5521,42
1/3/2021,659,754,587,464,374,3
1/30/2021,3018,2743,2572,2530,5639,49
1/31/2021,3028,2745,2573,2534,5665,49
1/4/2021,728,830,647,533,436,4
1/5/2021,813,904,700,597,506,8
1/6/2021,893,956,754,650,573,9
1/7/2021,1009,1043,841,717,673,9
1/8/2021,1129,1149,942,781,715,13
1/9/2021,1143,1156,952,798,723,13
10/1/2021,22481,11845,11055,12782,19279,8244
10/10/2021,22617,11897,11111,12813,19326,8314
10/11/2021,22626,11902,11117,12815,19332,8318
10/12/2021,22632,11906,11119,12815,19333,8327
10/13/2021,22649,11910,11129,12819,19346,8335
10/14/2021,22663,11912,11130,12829,19353,8343
10/15/2021,22678,11919,11140,12832,19360,8350
10/16/2021,22693,11919,11142,12837,19361,8355
10/17/2021,22712,11922,11145,12837,19362,8363
10/18/2021,22724,11931,11149,12842,19370,8367
10/19/2021,22743,11935,11151,12847,19374,8373
