date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,181,163,193,245,5
1/10/2021,271,299,302,316,530,6
1/11/2021,278,311,310,330,577,6
1/12/2021,287,318,324,358,643,9
1/13/2021,298,327,336,375,741,9
1/14/2021,313,359,362,422,866,10
1/15/2021,422,474,470,548,997,26
1/16/2021,425,474,471,548,1052,26
1/17/2021,426,474,471,548,1054,26
1/18/2021,438,479,484,560,1132,26
1/19/2021,445,494,492,580,1185,27
1/2/2021,177,181,163,194,246,5
1/20/2021,469,505,508,600,1266,27
1/21/2021,484,513,517,624,1400,28
1/22/2021,552,569,552,666,1465,32
1/23/2021,558,580,562,673,1674,32
1/24/2021,559,580,564,673,1674,32
1/25/2021,572,591,579,691,1720,33
1/26/2021,581,597,583,704,1791,33
1/27/2021,607,611,606,721,1902,35
1/28/2021,631,641,643,751,1987,35
1/29/2021,676,673,662,785,2209,42
1/3/2021,177,181,163,194,246,5
1/30/2021,711,697,685,792,2215,45
1/31/2021,711,697,685,793,2215,45
1/4/2021,196,215,197,213,282,5
1/5/2021,208,229,213,229,336,5
1/6/2021,226,253,230,250,374,6
1/7/2021,249,268,251,268,468,6
1/8/2021,271,299,302,316,529,6
1/9/2021,271,299,302,316,530,6
10/1/2021,3735,2814,2688,3178,5154,1655
10/10/2021,3786,2845,2711,3188,5169,1678
10/11/2021,3794,2852,2713,3188,5170,1680
10/12/2021,3797,2858,2718,3189,5172,1683
10/13/2021,3802,2858,2722,3193,5173,1687
10/14/2021,3812,2864,2727,3193,5173,1689
10/15/2021,3824,2871,2732,3196,5175,1690
10/16/2021,3831,2872,2733,3197,5176,1692
10/17/2021,3833,2873,2733,3197,5176,1692
10/18/2021,3841,2882,2737,3197,5177,1694
10/19/2021,3846,2884,2740,3198,5178,1696
10/2/2021,3736,2815,2688,3178,5156,1655
10/20/2021,3850,2886,2740,3199,5178,1700
10/21/2021,3857,2893,2742,3201,5180,1706
10/22/2021,3865,2896,2744,3205,5182,1716
10/23/2021,3869,2897,2744,3206,5182,1720
10/24/2021,3870,2897,2744,3208,5182,1722
10/25/2021,3879,2898,2745,3211,5184,1723
10/26/2021,3886,2900,2746,3211,5186,1725
10/27/2021,3891,2902,2746,3211,5188,1726
10/28/2021,3901,2918,2752,3213,5190,1739
10/29/2021,3908,2920,2756,3217,5193,1745
10/3/2021,3737,2817,2688,3178,5156,1655
10/30/2021,3912,2920,2758,3218,5194,1747
10/31/2021,3913,2920,2758,3218,5194,1747
10/4/2021,3740,2826,2692,3180,5157,1658
10/5/2021,3749,2828,2695,3181,5159,1660
10/6/2021,3757,2830,2703,3182,5161,1660
10/7/2021,3771,2837,2706,3184,5164,1670
10/8/2021,3778,2842,2709,3184,5168,1675
10/9/2021,3784,2843,2710,3187,5168,1678
11/1/2021,3915,2920,2759,3218,5195,1750
11/10/2021,3960,2939,2772,3230,5217,1844
11/11/2021,3962,2940,2774,3231,5219,1853
11/12/2021,3967,2944,2777,3234,5221,1872
11/13/2021,3969,2945,2777,3234,5223,1885
11/14/2021,3970,2945,2778,3234,5225,1886
11/15/2021,3976,2947,2780,3237,5229,1897
11/16/2021,3980,2948,2780,3237,5232,1912
11/17/2021,3984,2950,2784,3240,5233,1935
11/18/2021,3988,2953,2788,3243,5236,1995
11/19/2021,3996,2959,2796,3249,5240,2048
11/2/2021,3919,2922,2759,3218,5197,1754
11/20/2021,3998,2961,2797,3249,5242,2051
11/21/2021,4004,2962,2797,3251,5243,2053
11/22/2021,4014,2966,2800,3253,5244,2070
11/23/2021,4020,2972,2804,3253,5247,2083
11/24/2021,4028,2978,2806,3254,5247,2095
11/25/2021,4028,2978,2806,3254,5247,2095
11/26/2021,4034,2978,2808,3254,5248,2106
11/27/2021,4035,2978,2810,3254,5248,2106
11/28/2021,4036,2978,2810,3255,5248,2106
11/29/2021,4039,2979,2812,3262,5249,2116
11/3/2021,3921,2924,2759,3218,5203,1758
11/30/2021,4051,2986,2816,3269,5254,2128
11/4/2021,3930,2925,2761,3219,5207,1762
11/5/2021,3942,2928,2765,3223,5208,1801
11/6/2021,3944,2930,2766,3224,5209,1805
11/7/2021,3945,2931,2767,3225,5209,1806
11/8/2021,3949,2934,2769,3226,5212,1822
11/9/2021,3956,2935,2769,3226,5214,1834
12/1/2021,4057,2991,2821,3271,5257,2152
12/10/2021,4121,3020,2852,3297,5295,2301
12/11/2021,4123,3022,2852,3298,5295,2302
12/12/2021,4124,3024,2853,3298,5295,2303
12/13/2021,4127,3027,2856,3300,5301,2308
12/14/2021,4132,3032,2856,3300,5303,2318
12/15/2021,4135,3034,2858,3301,5303,2324
12/16/2021,4142,3037,2859,3305,5309,2350
12/17/2020,23,17,11,19,9,1
12/17/2021,4148,3042,2862,3308,5311,2369
12/18/2020,39,35,21,37,14,1
12/18/2021,4149,3042,2862,3309,5312,2369
12/19/2020,39,35,21,37,14,1
12/19/2021,4150,3042,2862,3309,5312,2370
12/2/2021,4068,2997,2825,3274,5267,2180
