date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,166,154,194,242,281,3
1/10/2021,233,233,313,420,878,10
1/11/2021,245,247,328,445,1391,11
1/12/2021,256,262,350,482,1666,11
1/13/2021,267,286,388,533,1862,13
1/14/2021,306,322,416,604,2214,16
1/15/2021,326,342,449,646,2398,21
1/16/2021,326,342,450,649,2412,21
1/17/2021,326,342,451,649,2412,21
1/18/2021,333,349,463,659,2439,21
1/19/2021,351,369,482,697,2527,22
1/2/2021,171,157,195,243,282,3
1/20/2021,479,441,606,945,2666,61
1/21/2021,592,537,735,1140,2845,113
1/22/2021,649,598,804,1249,2970,125
1/23/2021,651,599,805,1251,2989,127
1/24/2021,651,599,805,1252,2991,127
1/25/2021,657,613,813,1266,3055,127
1/26/2021,670,626,828,1293,3147,133
1/27/2021,712,661,877,1369,3255,149
1/28/2021,819,754,1035,1575,3415,156
1/29/2021,865,803,1088,1651,3477,163
1/3/2021,171,157,195,243,282,3
1/30/2021,867,803,1088,1653,3478,170
1/31/2021,869,804,1088,1682,3487,174
1/4/2021,179,161,206,257,346,3
1/5/2021,187,176,226,281,423,6
1/6/2021,198,196,250,317,627,10
1/7/2021,209,218,284,384,796,10
1/8/2021,233,233,313,419,864,10
1/9/2021,233,233,313,420,877,10
10/1/2021,4124,2658,2889,3804,5719,5387
10/10/2021,4167,2690,2922,3849,5767,5410
10/11/2021,4168,2693,2923,3849,5775,5411
10/12/2021,4175,2700,2924,3852,5777,5414
10/13/2021,4176,2701,2927,3855,5783,5417
10/14/2021,4180,2704,2929,3858,5790,5421
10/15/2021,4183,2705,2931,3863,5792,5423
10/16/2021,4186,2706,2931,3865,5793,5423
10/17/2021,4187,2707,2931,3865,5793,5424
10/18/2021,4190,2712,2938,3870,5798,5431
10/19/2021,4198,2715,2941,3873,5806,5433
10/2/2021,4126,2659,2891,3807,5723,5388
10/20/2021,4204,2721,2941,3881,5817,5435
10/21/2021,4207,2726,2947,3886,5818,5438
10/22/2021,4211,2730,2948,3889,5823,5444
10/23/2021,4213,2732,2955,3897,5837,5445
10/24/2021,4214,2734,2955,3898,5841,5446
10/25/2021,4219,2736,2961,3904,5849,5451
10/26/2021,4229,2737,2966,3909,5857,5456
10/27/2021,4235,2749,2969,3918,5861,5468
10/28/2021,4242,2752,2973,3927,5869,5471
10/29/2021,4247,2755,2976,3935,5872,5472
10/3/2021,4128,2660,2894,3809,5724,5388
10/30/2021,4247,2757,2976,3937,5874,5473
10/31/2021,4253,2759,2978,3939,5877,5473
10/4/2021,4135,2664,2895,3815,5730,5397
10/5/2021,4141,2670,2900,3821,5733,5398
10/6/2021,4144,2673,2908,3827,5739,5402
10/7/2021,4153,2682,2914,3836,5753,5404
10/8/2021,4158,2686,2919,3841,5758,5410
10/9/2021,4164,2689,2922,3849,5766,5410
11/1/2021,4262,2766,2983,3948,5888,5477
11/10/2021,4314,2802,3028,4010,5944,6002
11/11/2021,4318,2808,3033,4013,5945,6091
11/12/2021,4321,2812,3041,4015,5950,6308
11/13/2021,4331,2818,3047,4026,5964,6344
11/14/2021,4343,2821,3053,4027,5969,6391
11/15/2021,4347,2824,3060,4033,5975,6466
11/16/2021,4357,2832,3069,4040,5978,6577
11/17/2021,4364,2843,3078,4053,5988,6663
11/18/2021,4376,2853,3086,4054,6004,6736
11/19/2021,4386,2854,3089,4065,6011,6853
11/2/2021,4264,2772,2995,3960,5899,5480
11/20/2021,4397,2866,3099,4077,6015,6893
11/21/2021,4408,2870,3101,4079,6018,6920
11/22/2021,4415,2878,3106,4090,6027,7071
11/23/2021,4424,2884,3113,4096,6037,7147
11/24/2021,4432,2888,3122,4100,6040,7205
11/25/2021,4432,2888,3122,4100,6040,7205
11/26/2021,4443,2891,3129,4104,6044,7249
11/27/2021,4444,2892,3130,4107,6044,7259
11/28/2021,4446,2895,3131,4110,6046,7284
11/29/2021,4452,2900,3138,4113,6052,7321
11/3/2021,4268,2775,3007,3972,5905,5504
11/30/2021,4466,2915,3146,4124,6059,7369
11/4/2021,4278,2780,3016,3986,5911,5623
11/5/2021,4286,2781,3018,3992,5917,5654
11/6/2021,4293,2786,3019,3993,5918,5719
11/7/2021,4296,2791,3022,3996,5921,5794
11/8/2021,4304,2795,3024,4003,5929,5857
11/9/2021,4312,2797,3024,4006,5935,5891
12/1/2020,,,2,,,
12/1/2021,4476,2921,3150,4135,6067,7413
12/10/2020,2,2,3,3,,1
12/10/2021,4562,2977,3195,4181,6119,7827
12/11/2020,2,2,3,3,,1
