Category,value
tests,15447386
day,
pos,
est_pos,
total_pos,
APACHE,88117
COCHISE,188169
COCONINO,400508
GILA,106234
GRAHAM,34954
GREENLEE,3822
LA PAZ,29759
MARICOPA,9328252
MOHAVE,327826
NAVAJO,202333
PIMA,2448764
PINAL,997523
SANTA CRUZ,85317
YAVAPAI,331433
YUMA,338214
0_5,
Less than 20 years,2755070
20 - 44 years,6497287
45 - 54 years,2010953
55 - 64 years,1870993
65 years and older,2261020
Unknown,52063
positive,0.099590830448595
