date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20765,23006,21187,18509,13383,179
1/10/2021,34263,35270,33440,30380,31031,399
1/11/2021,36182,37085,35423,32078,35410,454
1/12/2021,38945,39775,38242,34632,43285,549
1/13/2021,41687,42708,41391,37394,52314,628
1/14/2021,44430,45769,44648,40448,61958,688
1/15/2021,47889,49026,48073,43606,71424,784
1/16/2021,49665,50594,49754,45226,76859,821
1/17/2021,50760,51609,50832,46314,80369,851
1/18/2021,52404,53126,52582,48063,88432,887
1/19/2021,54443,54999,54641,50270,98607,975
1/2/2021,22645,24719,22752,19936,14510,204
1/20/2021,56969,57558,57694,53489,111097,1085
1/21/2021,59763,60507,61193,57139,127078,1221
1/22/2021,64224,64668,65811,62073,142986,1355
1/23/2021,67474,67419,68886,65263,153609,1491
1/24/2021,68977,68805,70400,66949,161315,1539
1/25/2021,71331,70957,72993,69901,175063,1608
1/26/2021,74225,73471,75887,73134,192470,1701
1/27/2021,77342,76121,78862,76566,211519,1791
1/28/2021,80435,78777,81925,80322,232971,1916
1/29/2021,84288,81943,85333,84115,253108,2091
1/3/2021,23525,25461,23415,20486,14892,221
1/30/2021,87069,84075,87674,86569,264591,2252
1/31/2021,87979,84803,88540,87611,270664,2288
1/4/2021,25228,27115,25043,22008,16926,241
1/5/2021,26997,28792,26640,23603,19153,269
1/6/2021,29174,30728,28701,25670,22359,326
1/7/2021,30965,32385,30481,27489,25797,357
1/8/2021,32668,33981,32158,29176,28321,375
1/9/2021,33742,34827,33006,29971,30525,394
10/1/2021,817949,559191,577013,659152,1185305,366257
10/10/2021,827557,564258,581107,662464,1190248,370863
10/11/2021,828894,565023,581684,662971,1191072,371533
10/12/2021,829658,565393,581986,663208,1191475,371957
10/13/2021,830708,565958,582470,663596,1192124,372446
10/14/2021,832034,566612,583052,664092,1192879,372957
10/15/2021,833585,567370,583731,664615,1193497,373538
10/16/2021,834561,567792,584097,664918,1193771,374805
10/17/2021,835282,568088,584319,665076,1193943,375064
10/18/2021,836547,568802,584893,665572,1194675,375551
10/19/2021,837634,569420,585354,666046,1195332,376076
10/2/2021,818926,559679,577462,659499,1185702,366793
10/20/2021,838702,569974,585799,666489,1195977,376594
10/21/2021,839828,570584,586335,666940,1196606,377034
10/22/2021,841256,571423,587024,667557,1197900,377649
10/23/2021,842095,571890,587456,667956,1198686,378036
10/24/2021,842560,572174,587683,668207,1199200,378274
10/25/2021,843783,572850,588282,668822,1200850,378740
10/26/2021,845002,573566,588898,669415,1202439,379352
10/27/2021,846290,574298,589595,670111,1204035,380069
10/28/2021,847594,575009,590182,670790,1205568,380532
10/29/2021,848879,575795,590866,671485,1206853,381086
10/3/2021,819444,559921,577640,659651,1185913,367039
10/30/2021,849569,576173,591177,671818,1207381,381381
10/31/2021,849942,576380,591370,671990,1207746,381501
10/4/2021,820835,560592,578245,660080,1186775,367666
10/5/2021,822315,561315,578784,660545,1187680,368274
10/6/2021,823717,562087,579384,660988,1188382,368915
10/7/2021,824714,562693,579855,661421,1188959,369454
10/8/2021,826025,563426,580422,661892,1189577,370143
10/9/2021,826996,563956,580856,662251,1189953,370631
11/1/2021,851099,577009,591930,672589,1209078,381963
11/10/2021,861656,582711,596964,677721,1219160,415510
11/11/2021,862861,583335,597566,678328,1220444,420498
11/12/2021,864282,584160,598277,679007,1221648,426109
11/13/2021,865252,584774,598755,679514,1222264,433885
11/14/2021,865925,585178,599121,679850,1222721,436497
11/15/2021,867361,586009,599867,680629,1224127,440626
11/16/2021,868844,586836,600625,681419,1225662,444596
11/17/2021,870156,587600,601255,682212,1227228,449439
11/18/2021,871671,588379,601932,683009,1228702,453492
11/19/2021,873338,589380,602753,683872,1229932,458252
11/2/2021,852419,577704,592534,673191,1210407,382465
11/20/2021,874396,590072,603358,684440,1230505,464719
11/21/2021,875161,590463,603745,684861,1230899,466411
11/22/2021,876569,591261,604490,685859,1232140,469457
11/23/2021,878332,592118,605329,686845,1233400,473012
11/24/2021,879750,592983,606067,687699,1234462,477097
11/25/2021,879771,592990,606069,687703,1234483,477108
11/26/2021,880869,593641,606644,688415,1235173,479288
11/27/2021,881616,594118,607044,688901,1235648,480832
11/28/2021,882266,594503,607389,689322,1236033,481694
11/29/2021,883510,595292,608090,690193,1237268,484550
11/3/2021,853540,578281,593054,673713,1211468,383298
11/30/2021,884932,596125,608903,691128,1238573,487747
11/4/2021,854649,578870,593587,674276,1212718,385517
11/5/2021,856176,579665,594359,674990,1213968,389128
11/6/2021,857104,580193,594814,675418,1214698,394647
11/7/2021,857790,580586,595124,675710,1215143,397233
11/8/2021,859148,581353,595755,676456,1216565,402202
11/9/2021,860478,582062,596382,677142,1218021,406791
12/1/2020,61,54,63,41,57,1
12/1/2021,886514,597072,609714,692226,1240066,490572
12/10/2020,83,77,93,76,102,3
12/10/2021,898093,603615,615910,700029,1250441,512954
12/11/2020,85,81,97,82,104,3
12/11/2021,898909,604154,616382,700530,1250954,515192
12/12/2020,87,81,101,87,109,3
12/12/2021,899525,604542,616735,700852,1251368,516310
12/13/2020,89,82,105,90,112,3
12/13/2021,900781,605181,617289,701684,1252590,518142
12/14/2020,91,88,108,92,123,3
12/14/2021,901874,605719,617858,702353,1253604,519979
12/15/2020,110,106,129,118,137,3
12/15/2021,903193,606405,618530,703158,1254833,521980
12/16/2020,220,269,310,254,202,3
12/16/2021,904661,607176,619220,704108,1256256,524114
12/17/2020,840,1113,1144,936,485,6
12/17/2021,905954,607851,619915,704886,1257398,526705
12/18/2020,1675,2142,2007,1617,812,7
12/18/2021,906815,608321,620372,705413,1257940,528767
12/19/2020,2268,2867,2596,2047,1028,13
12/19/2021,907694,608771,620741,705818,1258396,529835
12/2/2020,64,58,67,47,66,2
12/2/2021,887876,597887,610496,693279,1241437,492861
12/20/2020,2483,3139,2867,2275,1138,15
12/20/2021,909210,609556,621491,706770,1259733,532561
