date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,16,7
2020-12-19,20,4
2020-12-20,22,2
2020-12-21,25,3
2020-12-22,72,47
2020-12-23,98,26
2020-12-24,123,25
2020-12-26,129,6
2020-12-28,172,43
2020-12-29,233,61
2020-12-30,305,72
2020-12-31,370,65
2021-01-01,396,26
2021-01-02,399,3
2021-01-03,405,6
2021-01-04,473,68
2021-01-05,550,77
2021-01-06,670,120
2021-01-07,840,170
2021-01-08,1007,167
2021-01-09,1016,9
2021-01-10,1021,5
2021-01-11,1122,101
2021-01-12,1263,141
2021-01-13,1473,210
2021-01-14,1692,219
2021-01-15,1912,220
2021-01-16,1926,14
2021-01-17,1935,9
2021-01-18,1963,28
2021-01-19,2072,109
2021-01-20,2509,437
2021-01-21,2918,409
2021-01-22,3470,552
2021-01-23,3499,29
2021-01-24,3507,8
2021-01-25,3633,126
2021-01-26,4074,441
2021-01-27,4281,207
2021-01-28,4791,510
2021-01-29,5266,475
2021-01-30,5351,85
2021-01-31,5398,47
2021-02-01,5597,199
2021-02-02,6208,611
2021-02-03,6445,237
2021-02-04,7039,594
2021-02-05,7747,708
2021-02-06,7786,39
2021-02-07,7800,14
2021-02-08,7981,181
2021-02-09,8549,568
2021-02-10,9213,664
2021-02-11,9852,639
2021-02-12,10497,645
2021-02-13,10980,483
2021-02-14,11414,434
2021-02-15,11529,115
2021-02-16,11641,112
2021-02-17,11695,54
2021-02-18,11748,53
2021-02-19,11864,116
2021-02-20,11907,43
2021-02-21,11925,18
2021-02-22,11996,71
2021-02-23,12636,640
2021-02-24,13476,840
2021-02-25,14254,778
2021-02-26,15113,859
2021-02-27,15257,144
2021-02-28,15345,88
2021-03-01,15651,306
2021-03-02,16614,963
2021-03-03,17435,821
2021-03-04,18308,873
2021-03-05,19146,838
2021-03-06,19277,131
2021-03-07,19343,66
2021-03-08,19587,244
2021-03-09,20304,717
2021-03-10,21135,831
2021-03-11,21934,799
2021-03-12,22692,758
2021-03-13,23240,548
2021-03-14,23673,433
2021-03-15,23933,260
2021-03-16,24729,796
2021-03-17,25545,816
2021-03-18,26313,768
2021-03-19,27257,944
2021-03-20,27383,126
2021-03-21,27503,120
2021-03-22,27782,279
2021-03-23,28607,825
2021-03-24,29434,827
2021-03-25,30222,788
2021-03-26,31104,882
