date,Maricopa_cume,Maricopa
2020-12-01,156,
2020-12-02,173,17
2020-12-03,182,9
2020-12-04,187,5
2020-12-05,189,2
2020-12-07,198,9
2020-12-08,205,7
2020-12-09,213,8
2020-12-10,227,14
2020-12-11,235,8
2020-12-12,238,3
2020-12-13,244,6
2020-12-14,257,13
2020-12-15,292,35
2020-12-16,344,52
2020-12-17,1600,1256
2020-12-18,3269,1669
2020-12-19,4925,1656
2020-12-20,5922,997
2020-12-21,9085,3163
2020-12-22,13173,4088
2020-12-23,17872,4699
2020-12-24,19429,1557
2020-12-25,19434,5
2020-12-26,24379,4945
2020-12-27,26613,2234
2020-12-28,31765,5152
2020-12-29,39526,7761
2020-12-30,48059,8533
2020-12-31,52068,4009
2021-01-01,53457,1389
2021-01-02,59494,6037
2021-01-03,62045,2551
2021-01-04,66713,4668
2021-01-05,71038,4325
2021-01-06,75928,4890
2021-01-07,81244,5316
2021-01-08,85815,4571
2021-01-09,90445,4630
2021-01-10,93052,2607
2021-01-11,102579,9527
2021-01-12,118516,15937
2021-01-13,135712,17196
2021-01-14,152319,16607
2021-01-15,167615,15296
2021-01-16,179114,11499
2021-01-17,187473,8359
2021-01-18,200238,12765
2021-01-19,217832,17594
2021-01-20,236607,18775
2021-01-21,256379,19772
2021-01-22,278474,22095
2021-01-23,297395,18921
2021-01-24,309703,12308
2021-01-25,325894,16191
2021-01-26,348074,22180
2021-01-27,368427,20353
2021-01-28,387357,18930
2021-01-29,408815,21458
2021-01-30,424311,15496
2021-01-31,432364,8053
2021-02-01,450500,18136
2021-02-02,472710,22210
2021-02-03,494787,22077
2021-02-04,520003,25216
2021-02-05,542685,22682
2021-02-06,566675,23990
2021-02-07,579580,12905
2021-02-08,603213,23633
2021-02-09,630577,27364
2021-02-10,656659,26082
2021-02-11,683075,26416
2021-02-12,718639,35564
2021-02-13,746586,27947
2021-02-14,759820,13234
2021-02-15,779356,19536
2021-02-16,807018,27662
2021-02-17,835560,28542
2021-02-18,863779,28219
2021-02-19,892428,28649
2021-02-20,917826,25398
2021-02-21,930979,13153
2021-02-22,949868,18889
2021-02-23,978713,28845
2021-02-24,1009692,30979
2021-02-25,1039434,29742
2021-02-26,1075988,36554
2021-02-27,1106480,30492
2021-02-28,1123875,17395
2021-03-01,1150310,26435
2021-03-02,1178117,27807
2021-03-03,1207893,29776
2021-03-04,1238609,30716
2021-03-05,1270600,31991
2021-03-06,1297715,27115
2021-03-07,1315207,17492
2021-03-08,1344664,29457
2021-03-09,1376290,31626
2021-03-10,1411465,35175
2021-03-11,1447997,36532
2021-03-12,1489179,41182
2021-03-13,1520449,31270
2021-03-14,1540269,19820
2021-03-15,1568269,28000
2021-03-16,1599176,30907
