date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,323,274,286,208,2
1/10/2021,451,460,387,395,645,5
1/11/2021,463,476,409,412,843,5
1/12/2021,469,484,416,422,1059,6
1/13/2021,488,517,439,449,1374,6
1/14/2021,493,525,452,460,1624,6
1/15/2021,498,532,462,471,2050,6
1/16/2021,513,538,470,483,2407,6
1/17/2021,516,539,473,485,2421,6
1/18/2021,519,544,480,494,2598,6
1/19/2021,536,556,492,510,2803,6
1/2/2021,334,326,278,289,211,2
1/20/2021,546,571,507,534,3182,6
1/21/2021,552,585,519,557,3561,6
1/22/2021,565,593,527,565,3728,6
1/23/2021,591,630,561,600,4086,6
1/24/2021,601,634,567,621,4159,6
1/25/2021,622,655,603,664,4348,6
1/26/2021,644,698,652,722,4562,7
1/27/2021,673,735,694,767,4945,7
1/28/2021,722,773,747,844,5561,8
1/29/2021,763,817,815,915,5928,8
1/3/2021,345,340,290,304,236,2
1/30/2021,765,822,817,920,5946,8
1/31/2021,770,825,820,928,5973,8
1/4/2021,351,349,295,306,257,2
1/5/2021,370,376,309,321,268,2
1/6/2021,391,394,328,345,286,3
1/7/2021,399,401,338,354,316,3
1/8/2021,429,434,367,377,347,4
1/9/2021,445,456,387,393,642,5
10/1/2021,12543,8542,8112,11031,22963,6007
10/10/2021,12691,8620,8202,11083,23018,6085
10/11/2021,12705,8632,8210,11088,23026,6095
10/12/2021,12725,8638,8215,11093,23029,6107
10/13/2021,12743,8656,8220,11096,23033,6119
10/14/2021,12776,8676,8239,11113,23044,6130
10/15/2021,12795,8691,8251,11128,23051,6135
10/16/2021,12827,8720,8265,11137,23055,6689
10/17/2021,12836,8722,8271,11138,23059,6696
10/18/2021,12855,8744,8284,11148,23068,6708
10/19/2021,12873,8752,8295,11160,23076,6715
10/2/2021,12551,8543,8116,11034,22964,6014
10/20/2021,12880,8764,8301,11165,23082,6720
10/21/2021,12890,8776,8309,11179,23090,6727
10/22/2021,12921,8806,8328,11191,23112,6746
10/23/2021,12932,8807,8329,11196,23121,6751
10/24/2021,12937,8808,8332,11201,23130,6752
10/25/2021,12951,8818,8343,11208,23162,6756
10/26/2021,12966,8839,8356,11217,23180,6762
10/27/2021,12982,8855,8369,11229,23206,6764
10/28/2021,13003,8869,8384,11240,23243,6775
10/29/2021,13024,8882,8401,11255,23275,6791
10/3/2021,12556,8544,8118,11034,22964,6015
10/30/2021,13030,8885,8406,11261,23282,6795
10/31/2021,13034,8887,8406,11263,23287,6795
10/4/2021,12577,8549,8134,11038,22972,6022
10/5/2021,12609,8563,8144,11046,22976,6032
10/6/2021,12630,8580,8164,11054,22987,6040
10/7/2021,12654,8592,8176,11065,22996,6057
10/8/2021,12669,8609,8193,11079,23014,6077
10/9/2021,12685,8616,8198,11082,23016,6085
11/1/2021,13053,8898,8415,11274,23314,6805
11/10/2021,13257,9036,8543,11387,23524,7229
11/11/2021,13280,9058,8562,11402,23552,7330
11/12/2021,13325,9098,8595,11434,23601,7586
11/13/2021,13362,9133,8622,11446,23617,8167
11/14/2021,13378,9140,8633,11456,23621,8216
11/15/2021,13393,9163,8647,11470,23643,8315
11/16/2021,13415,9182,8660,11487,23667,8445
11/17/2021,13439,9195,8680,11501,23691,8722
11/18/2021,13463,9209,8694,11521,23723,8800
11/19/2021,13493,9241,8727,11549,23758,8918
11/2/2021,13080,8914,8426,11284,23335,6816
11/20/2021,13502,9265,8740,11556,23768,9254
11/21/2021,13509,9279,8754,11558,23774,9275
11/22/2021,13532,9295,8764,11577,23785,9329
11/23/2021,13556,9315,8781,11593,23819,9385
11/24/2021,13588,9336,8793,11611,23843,9460
11/25/2021,13588,9336,8793,11611,23843,9460
11/26/2021,13601,9342,8805,11629,23852,9515
11/27/2021,13617,9365,8814,11638,23862,9598
11/28/2021,13632,9375,8819,11649,23870,9619
11/29/2021,13664,9395,8835,11670,23897,9727
11/3/2021,13094,8931,8436,11292,23350,6823
11/30/2021,13694,9422,8845,11696,23925,9801
11/4/2021,13126,8947,8451,11309,23397,6869
11/5/2021,13175,8970,8483,11332,23433,7031
11/6/2021,13184,8976,8490,11341,23440,7065
11/7/2021,13194,8979,8492,11343,23447,7077
11/8/2021,13215,8997,8505,11361,23472,7103
11/9/2021,13234,9015,8526,11376,23503,7160
12/1/2020,,1,,1,1,
12/1/2021,13734,9457,8877,11733,23956,9885
12/10/2020,,1,,1,1,
12/10/2021,13963,9619,9054,11911,24205,10702
12/11/2020,,1,,1,1,
12/11/2021,13977,9634,9064,11921,24223,10806
12/12/2020,,1,,1,1,
12/12/2021,13987,9647,9075,11925,24230,10817
12/13/2020,,1,,1,1,
12/13/2021,14011,9660,9086,11942,24247,10859
12/14/2020,,1,,1,1,
12/14/2021,14035,9671,9099,11960,24259,10891
12/15/2020,,1,1,1,1,
12/15/2021,14051,9676,9104,11979,24274,10920
12/16/2020,,1,2,1,1,
12/17/2020,,1,7,4,4,
12/18/2020,1,3,8,8,4,
12/19/2020,1,5,10,9,5,
12/2/2020,,1,,1,1,
12/2/2021,13763,9485,8899,11758,23987,9975
12/20/2020,1,5,11,9,5,
12/21/2020,3,7,12,13,7,
12/22/2020,71,83,61,63,19,
12/23/2020,177,182,151,155,44,1
12/24/2020,207,210,177,170,54,1
12/25/2020,207,210,177,170,54,1
12/26/2020,209,215,179,181,55,1
12/27/2020,209,215,179,181,55,1
12/28/2020,225,230,199,200,67,1
12/29/2020,241,249,212,219,74,1
12/3/2020,,1,,1,1,
12/3/2021,13811,9512,8939,11790,24040,10125
12/30/2020,285,285,247,254,130,1
12/31/2020,330,319,271,283,190,2
12/4/2020,,1,,1,1,
12/4/2021,13824,9530,8950,11800,24045,10222
12/5/2020,,1,,1,1,
12/5/2021,13835,9538,8954,11805,24050,10236
12/6/2020,,1,,1,1,
12/6/2021,13853,9549,8966,11818,24060,10279
12/7/2020,,1,,1,1,
12/7/2021,13876,9562,8985,11838,24078,10321
12/8/2020,,1,,1,1,
12/8/2021,13892,9575,9004,11850,24102,10473
12/9/2020,,1,,1,1,
12/9/2021,13918,9597,9023,11877,24146,10562
2/1/2021,778,841,833,947,6139,8
2/10/2021,1038,1081,1078,1246,8066,14
2/11/2021,1152,1195,1213,1402,9101,17
2/12/2021,1223,1253,1277,1480,9778,21
2/13/2021,1247,1268,1300,1512,9964,22
2/14/2021,1247,1269,1300,1512,9976,22
2/15/2021,1250,1280,1314,1526,10132,22
2/16/2021,1257,1286,1322,1549,10363,24
2/17/2021,1263,1293,1337,1573,10541,24
2/18/2021,1268,1306,1353,1597,10732,24
2/19/2021,1272,1311,1365,1612,10915,25
2/2/2021,786,853,844,965,6284,9
2/20/2021,1277,1317,1374,1619,10927,25
2/21/2021,1279,1317,1376,1624,10934,25
2/22/2021,1280,1322,1382,1632,10969,25
2/23/2021,1282,1322,1383,1633,11015,25
2/24/2021,1315,1344,1412,1658,11246,25
2/25/2021,1356,1367,1462,1752,12000,26
2/26/2021,1394,1396,1499,1833,12456,28
2/27/2021,1454,1451,1559,1920,12769,30
2/28/2021,1456,1453,1561,1923,12799,30
2/3/2021,811,881,871,994,6554,10
2/4/2021,831,898,888,1021,6817,11
2/5/2021,866,937,945,1060,7008,12
2/6/2021,869,939,951,1073,7091,12
2/7/2021,870,942,952,1075,7109,12
2/8/2021,881,951,962,1090,7221,12
2/9/2021,915,987,1006,1143,7523,13
3/1/2021,1459,1460,1572,1959,13045,32
3/10/2021,1710,1732,1920,3817,15792,48
3/11/2021,1762,1780,1989,4046,16089,51
3/12/2021,1801,1816,2015,4221,16271,53
3/13/2021,1824,1839,2039,4354,16428,54
3/14/2021,1826,1841,2040,4362,16445,54
3/15/2021,1884,1883,2081,4661,16675,56
3/16/2021,1945,1937,2166,4866,16872,64
3/17/2021,1990,1987,2227,5079,17118,73
3/18/2021,2127,2070,2393,5386,17505,85
3/19/2021,2199,2133,2515,5634,17767,96
3/2/2021,1466,1473,1587,2000,13287,32
3/20/2021,2258,2188,2720,5955,18011,99
3/21/2021,2263,2195,2734,5963,18020,99
3/22/2021,2293,2239,2836,6128,18153,102
3/23/2021,2331,2270,2906,6205,18225,111
3/24/2021,2411,2337,2996,6370,18366,130
3/25/2021,2740,2603,3267,6642,18614,176
3/26/2021,2938,2706,3420,6813,18778,204
3/27/2021,3072,2839,3559,6880,18821,216
3/28/2021,3078,2844,3561,6884,18827,220
3/29/2021,3138,2879,3611,6986,18897,231
3/3/2021,1501,1516,1634,2122,13803,36
3/30/2021,3245,2948,3665,7042,18954,255
