date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,109,97,57,69,60,2
1/10/2021,264,214,161,164,193,5
1/11/2021,280,235,186,182,209,5
1/12/2021,300,251,209,209,254,5
1/13/2021,309,260,216,220,423,5
1/14/2021,320,273,226,231,585,5
1/15/2021,337,286,237,240,751,5
1/16/2021,343,288,237,240,756,5
1/17/2021,344,289,237,242,760,5
1/18/2021,346,294,239,246,767,5
1/19/2021,351,304,241,251,810,5
1/2/2021,110,97,57,70,61,2
1/20/2021,371,320,262,271,1138,7
1/21/2021,387,341,280,288,1454,7
1/22/2021,418,371,318,316,1870,8
1/23/2021,424,376,319,318,1878,8
1/24/2021,424,378,319,320,1880,8
1/25/2021,440,388,335,339,1906,8
1/26/2021,464,406,350,361,2205,9
1/27/2021,484,426,365,385,2271,11
1/28/2021,508,452,406,456,2564,11
1/29/2021,563,515,496,531,2733,12
1/3/2021,112,99,57,71,62,2
1/30/2021,584,530,510,551,2743,12
1/31/2021,596,537,515,563,2753,12
1/4/2021,131,115,67,85,68,2
1/5/2021,158,125,85,97,78,2
1/6/2021,188,158,108,119,87,3
1/7/2021,212,176,126,134,173,4
1/8/2021,261,211,158,162,192,4
1/9/2021,264,212,160,163,193,4
10/1/2021,10236,6386,6422,6293,9741,6271
10/10/2021,10281,6415,6436,6312,9759,6345
10/11/2021,10284,6422,6442,6315,9763,6347
10/12/2021,10296,6423,6444,6316,9765,6380
10/13/2021,10300,6429,6448,6320,9766,6384
10/14/2021,10308,6438,6453,6326,9771,6395
10/15/2021,10327,6444,6460,6329,9774,6401
10/16/2021,10336,6445,6460,6329,9775,6408
10/17/2021,10341,6446,6460,6329,9775,6413
10/18/2021,10349,6452,6464,6332,9780,6417
10/19/2021,10370,6461,6471,6337,9785,6429
10/2/2021,10238,6387,6423,6295,9742,6273
10/20/2021,10374,6462,6474,6338,9786,6437
10/21/2021,10385,6464,6477,6340,9788,6442
10/22/2021,10394,6471,6480,6345,9792,6452
10/23/2021,10398,6476,6487,6348,9794,6460
10/24/2021,10399,6479,6489,6349,9795,6464
10/25/2021,10404,6485,6493,6349,9800,6467
10/26/2021,10415,6490,6498,6351,9806,6470
10/27/2021,10424,6497,6500,6355,9813,6475
10/28/2021,10437,6507,6507,6363,9822,6483
10/29/2021,10441,6512,6510,6366,9824,6492
10/3/2021,10242,6387,6423,6295,9744,6273
10/30/2021,10446,6516,6517,6375,9826,6494
10/31/2021,10446,6519,6519,6375,9826,6497
10/4/2021,10246,6389,6429,6296,9746,6277
10/5/2021,10258,6393,6431,6300,9754,6298
