date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20810,22972,21128,18447,13231,178,164.0,154.0,193,242.0,280.0,3.0,634.0,739.0,576.0,446,359.0,3.0,333.0,323,276.0,284,208,2.0,176.0,182.0,163.0,191.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,159,151.0,164.0,210.0,203.0,5.0,11.0,7.0,20.0,15.0,16.0,,11644,13026,12209,9829,6013,99,294.0,380.0,439.0,497.0,362,7.0,226.0,280.0,297.0,352.0,927.0,6.0,633,992,940,760.0,539,6.0,4311,4495,3783,3552,2393,25.0,313.0,411.0,435.0,645.0,433,6.0,109.0,97.0,57,69.0,58.0,2.0,931,868,651,486.0,241,5.0
1/10/2021,34350,35221,33382,30286,30775,402,232.0,230.0,312,420.0,877.0,10.0,1144.0,1158.0,951.0,799,721.0,13.0,452.0,459,389.0,393,645,5.0,271.0,300.0,303.0,315.0,528.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,306,338.0,412.0,532.0,1028.0,15.0,28.0,20.0,41.0,38.0,32.0,,19824,20045,19075,15985,11774,201,444.0,547.0,651.0,744.0,833,11.0,373.0,474.0,506.0,606.0,2231.0,31.0,1172,1723,1736,1483.0,2298,14.0,6582,6488,5658,5491,5016,54.0,567.0,699.0,799.0,1119.0,966,10.0,264.0,214.0,161,164.0,190.0,5.0,1271,1209,940,719.0,518,8.0
1/11/2021,36271,37046,35353,31984,35140,457,244.0,244.0,326,445.0,1390.0,11.0,1215.0,1241.0,1030.0,851,789.0,14.0,464.0,475,411.0,410,843,5.0,278.0,312.0,311.0,329.0,575.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,320,355.0,430.0,563.0,1106.0,15.0,28.0,20.0,41.0,39.0,35.0,,21057,21156,20296,16960,13606,233,461.0,561.0,682.0,782.0,932,11.0,412.0,522.0,574.0,659.0,2472.0,34.0,1220,1806,1821,1550.0,2478,19.0,6893,6767,5928,5776,5410,64.0,576.0,707.0,808.0,1135.0,994,11.0,280.0,235.0,187,181.0,206.0,5.0,1331,1297,1005,756.0,861,8.0
1/12/2021,39048,39729,38168,34540,42987,552,255.0,259.0,348,484.0,1663.0,11.0,1322.0,1325.0,1104.0,934,990.0,15.0,470.0,482,418.0,420,1059,6.0,287.0,319.0,325.0,357.0,641.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,328,359.0,439.0,578.0,1141.0,15.0,28.0,20.0,42.0,39.0,41.0,,23038,23126,22314,18641,18408,312,481.0,584.0,711.0,830.0,1095,11.0,439.0,549.0,638.0,730.0,2722.0,35.0,1310,1920,1944,1650.0,2759,19.0,7221,7028,6193,6039,5940,72.0,595.0,731.0,838.0,1182.0,1084,11.0,300.0,251.0,210,208.0,251.0,5.0,1392,1367,1080,810.0,1185,9.0
1/13/2021,41797,42660,41315,37293,51998,633,266.0,283.0,386,535.0,1858.0,13.0,1384.0,1388.0,1187.0,1009,1252.0,16.0,489.0,515,441.0,446,1373,6.0,298.0,328.0,337.0,374.0,739.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,333,365.0,449.0,585.0,1178.0,15.0,56.0,48.0,79.0,82.0,65.0,,25042,25249,24532,20311,23955,376,499.0,615.0,750.0,879.0,1263,12.0,458.0,573.0,665.0,804.0,2917.0,36.0,1420,2058,2094,1826.0,3168,22.0,7438,7265,6436,6288,6400,79.0,639.0,779.0,925.0,1274.0,1271,12.0,309.0,260.0,217,219.0,420.0,5.0,1477,1441,1155,873.0,1521,9.0
1/14/2021,44550,45718,44578,40340,61615,695,305.0,319.0,414,606.0,2208.0,16.0,1484.0,1475.0,1280.0,1096,1524.0,16.0,494.0,523,454.0,457,1623,6.0,314.0,359.0,363.0,421.0,864.0,10.0,36.0,42.0,59.0,66.0,143.0,1.0,343,380.0,468.0,617.0,1323.0,15.0,57.0,48.0,79.0,83.0,70.0,1.0,26975,27373,26810,22214,29969,414,533.0,645.0,797.0,947.0,1465,13.0,490.0,621.0,705.0,893.0,3138.0,44.0,1519,2239,2254,1975.0,3692,23.0,7741,7573,6756,6585,6834,84.0,672.0,824.0,980.0,1346.0,1386,14.0,320.0,273.0,227,230.0,582.0,5.0,1497,1460,1183,897.0,1609,9.0
1/15/2021,48019,48975,47987,43506,71052,792,325.0,339.0,447,648.0,2389.0,21.0,1599.0,1569.0,1361.0,1187,2273.0,16.0,499.0,530,464.0,467,2049,6.0,422.0,475.0,470.0,548.0,993.0,27.0,39.0,43.0,63.0,68.0,148.0,1.0,400,424.0,511.0,671.0,1359.0,21.0,59.0,48.0,79.0,83.0,73.0,1.0,29174,29382,28929,24004,34864,470,558.0,689.0,834.0,1015.0,1699,14.0,525.0,669.0,765.0,979.0,3405.0,45.0,1639,2397,2433,2109.0,4072,24.0,8354,8151,7335,7153,8162,92.0,687.0,835.0,992.0,1366.0,1435,14.0,337.0,286.0,238,239.0,748.0,5.0,1526,1474,1204,926.0,1699,9.0
1/16/2021,49796,50547,49669,45125,76469,832,325.0,339.0,448,651.0,2403.0,21.0,1610.0,1585.0,1376.0,1211,2376.0,16.0,514.0,536,472.0,479,2406,6.0,425.0,475.0,471.0,548.0,1048.0,27.0,39.0,43.0,63.0,68.0,149.0,1.0,400,425.0,512.0,672.0,1361.0,21.0,59.0,49.0,79.0,84.0,74.0,1.0,30533,30573,30202,25177,38041,501,569.0,706.0,850.0,1055.0,1966,15.0,529.0,670.0,766.0,981.0,3413.0,45.0,1698,2486,2534,2200.0,4689,27.0,8595,8345,7518,7318,8442,94.0,708.0,867.0,1036.0,1413.0,1581,16.0,343.0,288.0,238,239.0,753.0,5.0,1530,1475,1208,927.0,1704,9.0
1/17/2021,50890,51567,50743,46214,79968,863,325.0,339.0,449,651.0,2403.0,21.0,1616.0,1593.0,1384.0,1215,2383.0,16.0,517.0,537,475.0,480,2420,6.0,426.0,475.0,471.0,548.0,1050.0,27.0,39.0,43.0,63.0,68.0,149.0,1.0,400,425.0,512.0,672.0,1364.0,21.0,59.0,49.0,79.0,85.0,75.0,1.0,31491,31473,31162,26143,41179,526,570.0,709.0,850.0,1058.0,1990,15.0,531.0,671.0,766.0,982.0,3415.0,45.0,1717,2517,2577,2236.0,4744,27.0,8677,8404,7564,7375,8578,98.0,710.0,869.0,1039.0,1418.0,1597,17.0,344.0,289.0,238,241.0,757.0,5.0,1532,1478,1209,928.0,1708,9.0
1/18/2021,52535,53084,52493,47956,88005,900,332.0,346.0,461,661.0,2430.0,21.0,1684.0,1666.0,1439.0,1269,2447.0,17.0,520.0,542,482.0,489,2597,6.0,438.0,480.0,485.0,560.0,1128.0,27.0,42.0,44.0,64.0,72.0,156.0,1.0,403,433.0,516.0,697.0,1431.0,21.0,60.0,50.0,80.0,87.0,82.0,1.0,32534,32406,32313,27262,46352,554,588.0,726.0,876.0,1092.0,2223,16.0,544.0,682.0,795.0,1009.0,3438.0,45.0,1781,2631,2648,2329.0,4965,28.0,9020,8709,7887,7666,10154,103.0,717.0,872.0,1052.0,1438.0,1747,18.0,346.0,294.0,240,245.0,764.0,5.0,1540,1485,1218,932.0,1726,9.0
1/19/2021,54582,54958,54551,50160,98171,989,350.0,366.0,480,699.0,2518.0,22.0,1773.0,1731.0,1504.0,1348,2705.0,18.0,537.0,554,494.0,505,2802,6.0,445.0,495.0,493.0,580.0,1181.0,28.0,46.0,45.0,66.0,72.0,173.0,1.0,415,437.0,526.0,712.0,1486.0,22.0,60.0,50.0,80.0,87.0,87.0,1.0,33805,33619,33627,28555,52629,615,606.0,743.0,907.0,1143.0,2407,17.0,575.0,709.0,838.0,1089.0,3594.0,46.0,1853,2706,2732,2412.0,5472,31.0,9390,8993,8212,7992,11831,113.0,751.0,925.0,1105.0,1514.0,1900,19.0,351.0,304.0,242,250.0,807.0,5.0,1583,1511,1249,961.0,1840,14.0
1/2/2021,22697,24685,22691,19868,14346,203,169.0,157.0,194,243.0,281.0,3.0,660.0,755.0,584.0,461,369.0,3.0,334.0,326,280.0,287,211,2.0,177.0,182.0,163.0,192.0,246.0,5.0,15.0,18.0,26.0,21.0,36.0,,175,167.0,187.0,247.0,304.0,8.0,11.0,7.0,20.0,15.0,16.0,,13170,14399,13456,10914,6757,119,300.0,390.0,448.0,508.0,375,7.0,226.0,281.0,297.0,352.0,928.0,6.0,714,1111,1068,866.0,620,7.0,4483,4619,3886,3665,2526,26.0,333.0,444.0,458.0,677.0,444,6.0,110.0,97.0,57,70.0,59.0,2.0,933,869,651,488.0,242,5.0
1/20/2021,57112,57521,57606,53382,110634,1101,478.0,439.0,604,948.0,2656.0,61.0,2020.0,2007.0,1828.0,1638,2922.0,23.0,547.0,569,509.0,529,3181,6.0,469.0,506.0,509.0,600.0,1262.0,28.0,47.0,48.0,68.0,75.0,190.0,1.0,425,446.0,547.0,742.0,1591.0,23.0,67.0,54.0,88.0,108.0,103.0,1.0,35087,34893,35253,30095,59614,655,640.0,771.0,931.0,1209.0,2683,17.0,603.0,753.0,899.0,1195.0,3755.0,52.0,1929,2834,2838,2535.0,6244,36.0,9883,9535,8725,8475,13978,124.0,793.0,974.0,1170.0,1608.0,2179,19.0,371.0,320.0,263,270.0,1135.0,7.0,1597,1519,1258,973.0,1871,15.0
1/21/2021,59920,60466,61101,57034,126585,1240,592.0,536.0,732,1144.0,2832.0,113.0,2168.0,2121.0,1929.0,1736,3137.0,24.0,553.0,583,521.0,552,3560,6.0,484.0,514.0,519.0,623.0,1396.0,29.0,64.0,68.0,98.0,104.0,329.0,1.0,440,458.0,555.0,777.0,1801.0,23.0,67.0,54.0,89.0,110.0,109.0,1.0,36565,36389,37110,31960,67752,702,657.0,794.0,958.0,1250.0,2857,17.0,705.0,841.0,1016.0,1366.0,3968.0,68.0,2023,2965,3009,2704.0,6993,40.0,10284,9977,9218,8957,17095,132.0,917.0,1130.0,1346.0,1848.0,2869,19.0,387.0,341.0,281,287.0,1451.0,7.0,1717,1706,1435,1073.0,2392,18.0
1/22/2021,64392,64632,65728,61963,142449,1377,649.0,596.0,801,1254.0,2956.0,126.0,2262.0,2199.0,2026.0,1848,3478.0,25.0,566.0,591,529.0,560,3727,6.0,552.0,570.0,555.0,664.0,1461.0,33.0,77.0,91.0,119.0,133.0,418.0,1.0,455,467.0,562.0,790.0,1864.0,24.0,67.0,57.0,89.0,110.0,109.0,1.0,39434,39019,40065,34973,75668,790,685.0,817.0,986.0,1295.0,3100,17.0,777.0,899.0,1069.0,1473.0,4098.0,81.0,2171,3132,3194,2895.0,7750,42.0,10974,10666,9967,9702,20152,142.0,1052.0,1264.0,1522.0,2100.0,3804,21.0,418.0,372.0,318,315.0,1867.0,8.0,1826,1801,1520,1153.0,3059,18.0
