date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,164,154,193,242,280,3
1/10/2021,232,230,312,420,877,10
1/11/2021,244,244,326,445,1390,11
1/12/2021,255,259,348,484,1663,11
1/13/2021,266,283,386,535,1858,13
1/14/2021,305,319,414,606,2208,16
1/15/2021,325,339,447,648,2389,21
1/16/2021,325,339,448,651,2403,21
1/17/2021,325,339,449,651,2403,21
1/18/2021,332,346,461,661,2430,21
1/19/2021,350,366,480,699,2518,22
1/2/2021,169,157,194,243,281,3
1/20/2021,478,439,604,948,2656,61
1/21/2021,592,536,732,1144,2832,113
1/22/2021,649,596,801,1254,2956,126
1/23/2021,651,597,802,1257,2974,128
1/24/2021,651,597,802,1258,2976,128
1/25/2021,657,611,810,1272,3040,128
1/26/2021,670,624,825,1299,3132,134
1/27/2021,712,659,875,1374,3240,150
1/28/2021,819,754,1033,1578,3400,157
1/29/2021,865,803,1088,1653,3461,164
1/3/2021,169,157,194,243,281,3
1/30/2021,867,803,1088,1655,3462,171
1/31/2021,868,804,1088,1684,3471,175
1/4/2021,176,161,205,257,344,3
1/5/2021,184,176,225,281,421,6
1/6/2021,197,193,249,317,625,10
1/7/2021,208,215,283,384,795,10
1/8/2021,232,230,312,419,863,10
1/9/2021,232,230,312,420,876,10
10/1/2021,4096,2644,2888,3791,5687,5402
10/10/2021,4139,2677,2920,3836,5735,5425
10/11/2021,4140,2680,2921,3836,5743,5426
10/12/2021,4147,2687,2922,3839,5745,5429
10/13/2021,4148,2688,2925,3842,5751,5432
10/14/2021,4152,2690,2927,3845,5758,5434
10/15/2021,4155,2691,2929,3850,5760,5436
10/16/2021,4158,2692,2929,3852,5761,5436
10/17/2021,4159,2693,2929,3852,5761,5436
10/18/2021,4162,2698,2936,3857,5766,5443
10/19/2021,4170,2701,2939,3860,5774,5445
10/2/2021,4098,2645,2890,3794,5691,5403
10/20/2021,4176,2707,2939,3868,5785,5447
10/21/2021,4179,2712,2945,3873,5786,5450
10/22/2021,4183,2716,2946,3876,5791,5456
10/23/2021,4185,2718,2953,3884,5805,5457
10/24/2021,4186,2720,2953,3885,5809,5458
10/25/2021,4191,2722,2959,3891,5817,5463
10/26/2021,4201,2723,2964,3896,5824,5468
10/27/2021,4207,2735,2967,3905,5828,5478
10/28/2021,4214,2738,2971,3914,5836,5481
10/29/2021,4220,2740,2974,3922,5839,5482
10/3/2021,4100,2647,2892,3796,5692,5403
