date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,294,380,439,497,362,7
1/10/2021,444,547,651,744,833,11
1/11/2021,461,561,682,782,932,11
1/12/2021,481,584,711,830,1095,11
1/13/2021,499,615,750,879,1263,12
1/14/2021,533,645,797,947,1465,13
1/15/2021,558,689,834,1015,1699,14
1/16/2021,569,706,850,1055,1966,15
1/17/2021,570,709,850,1058,1990,15
1/18/2021,588,726,876,1092,2223,16
1/19/2021,606,743,907,1143,2407,17
1/2/2021,300,390,448,508,375,7
1/20/2021,640,771,931,1209,2683,17
1/21/2021,657,794,958,1250,2857,17
1/22/2021,685,817,986,1295,3100,17
1/23/2021,698,827,995,1313,3700,17
1/24/2021,698,833,1004,1319,4229,17
1/25/2021,704,840,1014,1338,4485,18
1/26/2021,719,847,1022,1364,4842,18
1/27/2021,743,866,1049,1415,5257,18
1/28/2021,761,890,1081,1463,5786,18
1/29/2021,776,899,1095,1492,6165,18
1/3/2021,302,391,457,515,382,7
1/30/2021,781,904,1107,1511,6468,18
1/31/2021,784,905,1114,1523,6943,18
1/4/2021,321,419,488,560,446,8
1/5/2021,336,442,511,587,491,8
1/6/2021,375,475,551,651,563,9
1/7/2021,402,503,596,685,679,11
1/8/2021,433,536,635,727,783,11
1/9/2021,439,545,645,739,801,11
10/1/2021,7425,5969,8319,16535,40934,2904
10/10/2021,7549,6031,8392,16628,41045,2944
10/11/2021,7561,6041,8402,16643,41061,2949
10/12/2021,7581,6052,8413,16653,41077,2954
10/13/2021,7592,6064,8423,16661,41100,2959
10/14/2021,7607,6067,8438,16672,41128,2967
10/15/2021,7640,6084,8453,16682,41150,2984
10/16/2021,7652,6095,8463,16685,41155,2992
10/17/2021,7661,6096,8466,16689,41159,2995
10/18/2021,7690,6105,8481,16703,41175,2997
10/19/2021,7705,6119,8487,16719,41200,3010
10/2/2021,7435,5981,8327,16544,40950,2905
10/20/2021,7714,6128,8496,16726,41219,3012
