date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2020-12-19 00:00:00,15,2,0.1333333333333333,2.0,0.0,0
2020-12-18 00:00:00,2969,473,0.1593128999663186,135.0,32.0,0.2370370370370371
2020-12-17 00:00:00,9688,1589,0.1640173410404624,751.0,158.0,0.2103861517976032
2020-12-16 00:00:00,12009,2339,0.1947705887251228,984.0,202.0,0.2052845528455285
2020-12-15 00:00:00,16999,2099,0.1234778516383317,711.0,191.0,0.2686357243319269
2020-12-14 00:00:00,18613,3036,0.1631118035781443,629.0,149.0,0.2368839427662957
2020-12-13 00:00:00,10059,1917,0.190575603936773,204.0,43.0,0.2107843137254902
2020-12-12 00:00:00,10145,2439,0.2404139970428783,402.0,69.0,0.1716417910447761
2020-12-11 00:00:00,14316,2719,0.1899273540094999,822.0,198.0,0.2408759124087592
2020-12-10 00:00:00,16603,2728,0.1643076552430284,959.0,183.0,0.1908237747653806
2020-12-09 00:00:00,18938,3102,0.1637976555074454,1015.0,214.0,0.2108374384236453
2020-12-08 00:00:00,19026,2988,0.1570482497634816,954.0,182.0,0.1907756813417191
2020-12-07 00:00:00,16647,2764,0.1660359223884183,698.0,157.0,0.2249283667621777
2020-12-06 00:00:00,5253,1121,0.2134018656006092,263.0,65.0,0.2471482889733841
2020-12-05 00:00:00,8772,1777,0.2025763793889649,499.0,71.0,0.1422845691382766
2020-12-04 00:00:00,13323,2062,0.1547699467086992,713.0,135.0,0.1893408134642356
2020-12-03 00:00:00,18989,2973,0.1565643267154669,1053.0,193.0,0.1832858499525166
2020-12-02 00:00:00,16960,2769,0.1632665094339623,1146.0,178.0,0.1553228621291449
2020-12-01 00:00:00,16288,2632,0.1615913555992142,1285.0,207.0,0.1610894941634241
2020-11-30 00:00:00,16012,2645,0.1651886085435923,935.0,164.0,0.1754010695187166
2020-11-29 00:00:00,8396,1574,0.1874702239161505,409.0,42.0,0.1026894865525672
2020-11-28 00:00:00,8569,1542,0.179950986112732,689.0,65.0,0.0943396226415094
2020-11-27 00:00:00,8827,1442,0.1633624107850912,683.0,84.0,0.12298682284041
2020-11-26 00:00:00,4443,756,0.1701553004726536,170.0,22.0,0.1294117647058824
2020-11-25 00:00:00,14722,1853,0.1258660508083141,1108.0,140.0,0.1263537906137184
2020-11-24 00:00:00,15686,2061,0.1313910493433635,964.0,154.0,0.1597510373443983
2020-11-23 00:00:00,16700,2018,0.1208383233532934,794.0,151.0,0.190176322418136
2020-11-22 00:00:00,9294,1139,0.1225521842048634,386.0,53.0,0.1373056994818653
2020-11-21 00:00:00,12448,1415,0.1136728791773779,749.0,74.0,0.0987983978638184
2020-11-20 00:00:00,14375,1687,0.1173565217391304,1009.0,124.0,0.1228939544103072
2020-11-19 00:00:00,15717,1753,0.1115352802697716,693.0,129.0,0.1861471861471862
2020-11-18 00:00:00,15830,1816,0.1147188881869867,1124.0,161.0,0.1432384341637011
2020-11-17 00:00:00,14599,1691,0.1158298513596822,1212.0,150.0,0.1237623762376238
2020-11-16 00:00:00,12527,1493,0.1191825656581783,902.0,146.0,0.1618625277161863
2020-11-15 00:00:00,6040,801,0.1326158940397351,535.0,51.0,0.0953271028037383
2020-11-14 00:00:00,8870,1096,0.1235625704622323,723.0,82.0,0.1134163208852006
2020-11-13 00:00:00,10423,1222,0.1172407176436727,1003.0,99.0,0.098703888334995
2020-11-12 00:00:00,10793,1231,0.1140554062818494,825.0,94.0,0.113939393939394
2020-11-11 00:00:00,9010,1056,0.1172031076581576,901.0,108.0,0.1198668146503885
2020-11-10 00:00:00,11636,1197,0.1028704022000688,1117.0,129.0,0.1154879140555058
2020-11-09 00:00:00,10235,1043,0.1019052271617,987.0,104.0,0.1053698074974671
2020-11-08 00:00:00,5598,679,0.1212933190425152,507.0,53.0,0.1045364891518738
2020-11-07 00:00:00,7776,844,0.1085390946502058,788.0,63.0,0.0799492385786802
2020-11-06 00:00:00,10066,894,0.0888138287303795,988.0,103.0,0.104251012145749
