date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,112,94,54,58,47,1
1/10/2021,268,206,157,151,178,8
1/11/2021,285,226,183,169,193,8
1/12/2021,305,241,206,196,238,9
1/13/2021,314,250,212,205,406,9
1/14/2021,325,261,221,216,568,9
1/15/2021,341,275,232,225,733,10
1/16/2021,347,277,232,225,738,10
1/17/2021,348,278,232,226,742,10
1/18/2021,350,283,234,231,748,10
1/19/2021,355,292,236,236,791,10
1/2/2021,112,94,54,59,48,2
1/20/2021,375,307,257,256,1119,12
1/21/2021,391,328,275,273,1434,12
1/22/2021,421,360,312,300,1849,14
1/23/2021,427,365,313,302,1857,14
1/24/2021,427,367,313,304,1859,14
1/25/2021,443,377,331,322,1884,14
1/26/2021,467,394,348,344,2182,16
1/27/2021,487,414,363,369,2247,18
1/28/2021,511,440,405,447,2534,18
1/29/2021,567,503,497,523,2699,19
1/3/2021,114,96,54,60,49,2
1/30/2021,590,517,510,543,2709,19
1/31/2021,601,524,515,556,2718,20
1/4/2021,133,111,64,74,55,3
1/5/2021,160,121,82,86,65,3
1/6/2021,190,153,105,109,73,5
1/7/2021,214,172,122,122,158,6
1/8/2021,265,203,154,149,177,7
1/9/2021,268,204,156,150,178,7
12/17/2020,5,,1,2,,
12/18/2020,6,3,2,3,,
12/19/2020,6,6,2,3,1,
12/20/2020,6,6,2,3,1,
12/21/2020,7,7,2,3,2,
12/22/2020,23,14,8,12,11,
12/23/2020,31,23,10,16,14,
12/24/2020,42,27,15,19,16,
12/25/2020,42,27,15,19,16,
12/26/2020,46,29,15,19,16,
12/27/2020,46,29,15,19,16,
12/28/2020,58,41,25,23,21,
12/29/2020,79,62,35,31,22,
12/30/2020,97,79,43,47,33,1
12/31/2020,112,94,54,58,45,1
2/1/2021,618,536,538,576,2752,20
2/10/2021,891,844,999,1210,3687,29
2/11/2021,929,891,1098,1323,3826,29
2/12/2021,953,980,1236,1404,3933,29
2/13/2021,1013,1080,1375,1484,4022,35
2/14/2021,1083,1156,1481,1557,4116,42
2/15/2021,1100,1163,1491,1573,4156,42
2/16/2021,1111,1168,1499,1584,4185,44
2/17/2021,1116,1170,1502,1585,4201,44
2/18/2021,1119,1170,1502,1586,4215,44
2/19/2021,1121,1171,1502,1590,4221,44
2/2/2021,667,589,626,690,2970,20
2/20/2021,1124,1174,1504,1593,4232,44
2/21/2021,1124,1174,1505,1593,4238,44
2/22/2021,1128,1175,1509,1594,4255,44
2/23/2021,1139,1182,1517,1599,4279,46
2/24/2021,1155,1195,1527,1619,4377,49
2/25/2021,1163,1204,1555,1630,4449,50
2/26/2021,1185,1232,1572,1653,4578,52
2/27/2021,1191,1233,1578,1668,4614,53
2/28/2021,1193,1235,1579,1671,4650,53
2/3/2021,677,599,643,698,3008,22
