date,Yuma_cume,Yuma
1/1/2021,5,
1/10/2021,6,1
1/11/2021,7,1
1/12/2021,8,1
1/13/2021,9,1
1/14/2021,11,2
1/15/2021,18,7
1/16/2021,44,26
1/17/2021,46,2
1/18/2021,48,2
1/19/2021,224,176
1/2/2021,922,698
1/20/2021,1678,756
1/21/2021,1916,238
1/22/2021,2020,104
1/23/2021,2021,1
1/24/2021,2450,429
1/25/2021,2810,360
1/26/2021,3242,432
1/27/2021,3335,93
1/28/2021,3363,28
1/29/2021,3366,3
1/3/2021,3367,1
1/30/2021,3587,220
1/31/2021,3917,330
1/4/2021,4403,486
1/5/2021,4631,228
1/6/2021,4952,321
1/7/2021,4966,14
1/8/2021,4981,15
1/9/2021,5659,678
12/1/2020,6340,681
12/10/2020,7092,752
12/12/2020,7276,184
12/16/2020,7468,192
12/17/2020,7469,1
12/19/2020,7470,1
12/20/2020,7507,37
12/21/2020,7898,391
12/22/2020,8472,574
12/23/2020,10261,1789
12/24/2020,11841,1580
12/26/2020,11985,144
12/27/2020,11999,14
12/28/2020,12433,434
12/29/2020,13286,853
12/3/2020,14688,1402
12/30/2020,16761,2073
12/31/2020,18832,2071
12/4/2020,20035,1203
12/8/2020,20048,13
2/1/2021,20929,881
2/10/2021,22007,1078
2/11/2021,23515,1508
2/12/2021,24525,1010
2/13/2021,25232,707
2/14/2021,25273,41
2/15/2021,25295,22
2/16/2021,25578,283
2/17/2021,26423,845
2/18/2021,28782,2359
2/19/2021,31256,2474
2/2/2021,33141,1885
2/20/2021,34011,870
2/21/2021,34014,3
2/22/2021,34130,116
2/23/2021,34389,259
2/24/2021,34719,330
2/25/2021,35345,626
2/26/2021,36201,856
2/27/2021,36580,379
2/28/2021,36589,9
2/3/2021,36632,43
2/4/2021,37833,1201
2/5/2021,40466,2633
2/6/2021,43631,3165
2/7/2021,46383,2752
2/8/2021,47227,844
2/9/2021,47576,349
3/1/2021,49480,1904
3/10/2021,50850,1370
3/11/2021,52126,1276
3/12/2021,55005,2879
3/13/2021,58645,3640
3/14/2021,58876,231
3/15/2021,59054,178
3/16/2021,60081,1027
3/17/2021,62259,2178
3/18/2021,64230,1971
3/19/2021,67650,3420
3/2/2021,70843,3193
3/20/2021,72480,1637
3/21/2021,72682,202
3/22/2021,73539,857
3/23/2021,75159,1620
3/24/2021,77269,2110
3/25/2021,81224,3955
3/26/2021,84391,3167
3/27/2021,85733,1342
3/28/2021,86082,349
3/29/2021,86632,550
3/3/2021,88145,1513
3/30/2021,90502,2357
3/31/2021,92835,2333
3/4/2021,95091,2256
3/5/2021,95698,607
3/6/2021,95951,253
3/7/2021,96567,616
3/8/2021,99404,2837
3/9/2021,102426,3022
4/1/2021,105360,2934
4/10/2021,107277,1917
4/11/2021,108039,762
4/12/2021,108733,694
4/13/2021,110165,1432
4/14/2021,112386,2221
4/15/2021,114838,2452
4/16/2021,117722,2884
4/17/2021,119766,2044
4/18/2021,120313,547
4/19/2021,120529,216
4/2/2021,121181,652
4/20/2021,122227,1046
4/21/2021,124906,2679
4/22/2021,127940,3034
4/23/2021,131061,3121
4/24/2021,131815,754
4/25/2021,132388,573
4/26/2021,133990,1602
4/27/2021,135977,1987
4/28/2021,137585,1608
4/29/2021,138986,1401
4/3/2021,140942,1956
4/30/2021,141269,327
4/4/2021,141460,191
4/5/2021,142009,549
4/6/2021,145145,3136
4/7/2021,147083,1938
4/8/2021,148893,1810
4/9/2021,150422,1529
5/1/2021,150665,243
5/10/2021,150846,181
