date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,16,27,20,36,
1/10/2021,23,21,40,32,88,1
1/11/2021,23,21,40,32,88,1
1/12/2021,26,27,45,38,105,1
1/13/2021,29,33,46,41,133,1
1/14/2021,37,40,62,63,143,1
1/15/2021,40,41,66,65,148,1
1/16/2021,40,41,66,65,149,1
1/17/2021,40,41,66,65,149,1
1/18/2021,43,42,67,69,156,1
1/19/2021,47,43,69,69,173,1
1/2/2021,16,16,27,20,36,
1/20/2021,48,46,72,71,190,1
1/21/2021,66,65,102,101,327,1
1/22/2021,79,88,123,131,415,1
1/23/2021,127,142,161,199,558,1
1/24/2021,130,142,163,201,558,1
1/25/2021,139,154,174,208,562,1
1/26/2021,140,154,174,208,563,1
1/27/2021,157,166,185,223,576,1
1/28/2021,207,208,228,279,611,5
1/29/2021,232,236,248,301,628,5
1/3/2021,16,16,27,20,36,
1/30/2021,232,237,248,301,629,5
1/31/2021,232,237,248,301,629,5
1/4/2021,16,16,27,20,36,1
1/5/2021,19,16,29,21,51,1
1/6/2021,20,17,32,24,58,1
1/7/2021,22,20,37,30,80,1
1/8/2021,23,21,40,32,88,1
1/9/2021,23,21,40,32,88,1
12/18/2020,,,1,,,
12/19/2020,,,1,,,
12/20/2020,,,1,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,10,8,16,12,6,
12/25/2020,10,8,16,12,6,
12/26/2020,10,9,16,12,6,
12/27/2020,10,9,16,12,6,
12/28/2020,10,11,16,12,6,
12/29/2020,11,12,20,12,8,
12/30/2020,13,12,20,12,27,
12/31/2020,16,16,27,20,35,
2/1/2021,233,237,253,301,632,5
2/10/2021,301,291,318,390,724,14
2/11/2021,313,310,327,401,740,16
2/12/2021,338,333,350,432,778,21
2/13/2021,338,333,351,432,782,21
2/14/2021,338,333,351,432,782,21
2/15/2021,339,335,353,435,782,21
2/16/2021,346,341,364,439,785,22
2/17/2021,347,341,366,441,793,23
2/18/2021,349,345,374,445,798,23
2/19/2021,349,345,374,445,799,23
2/2/2021,239,242,261,309,654,5
2/20/2021,350,345,374,445,799,23
2/21/2021,350,345,374,445,799,23
2/22/2021,351,347,374,447,799,23
2/23/2021,351,349,375,447,801,23
2/24/2021,353,350,378,450,803,23
2/25/2021,354,351,382,455,803,23
2/26/2021,363,367,391,472,811,23
2/27/2021,363,367,391,472,811,23
2/28/2021,363,367,391,472,812,23
2/3/2021,239,242,263,317,673,5
2/4/2021,246,248,266,328,681,5
2/5/2021,269,262,293,367,708,7
2/6/2021,270,262,293,367,709,7
2/7/2021,270,262,293,367,709,7
2/8/2021,274,265,297,370,711,7
2/9/2021,275,273,302,380,714,8
3/1/2021,369,369,392,479,815,23
3/10/2021,412,407,421,514,839,32
3/11/2021,417,411,422,519,839,32
3/12/2021,420,421,429,524,844,34
3/13/2021,420,421,429,524,845,34
3/14/2021,420,421,429,524,845,34
3/15/2021,421,423,433,532,861,35
3/16/2021,425,426,433,532,864,35
3/17/2021,431,435,442,540,873,36
3/18/2021,431,436,443,546,876,36
3/19/2021,441,439,448,551,880,38
3/2/2021,379,377,397,483,823,26
3/20/2021,441,439,448,551,881,38
3/21/2021,441,439,448,551,881,38
3/22/2021,442,440,448,551,881,38
3/23/2021,445,442,449,553,881,39
3/24/2021,446,442,450,554,882,39
3/25/2021,452,451,453,560,889,39
3/26/2021,453,451,456,560,889,39
3/27/2021,454,452,457,560,889,40
3/28/2021,456,452,457,562,889,40
3/29/2021,457,453,461,562,889,40
3/3/2021,385,388,403,488,831,26
3/30/2021,459,454,464,565,893,40
3/31/2021,462,455,465,565,893,40
3/4/2021,392,394,406,492,833,26
3/5/2021,398,396,411,498,833,26
3/6/2021,398,396,411,498,833,26
3/7/2021,398,396,411,498,833,26
3/8/2021,401,398,412,501,834,29
3/9/2021,410,406,420,513,838,30
4/1/2021,467,466,474,569,899,44
4/10/2021,487,480,485,584,909,45
4/11/2021,488,480,485,584,909,45
4/12/2021,491,481,490,586,909,46
4/13/2021,491,482,491,587,911,46
4/14/2021,491,486,492,589,911,46
4/15/2021,495,488,497,591,914,46
4/16/2021,499,491,500,591,914,46
4/17/2021,499,491,500,591,914,46
4/18/2021,499,491,500,591,914,46
4/19/2021,499,492,500,591,914,47
4/2/2021,469,471,477,571,899,44
4/20/2021,501,495,501,591,916,47
4/21/2021,502,497,502,591,918,47
4/22/2021,509,504,505,592,921,48
4/23/2021,509,505,505,594,921,48
4/24/2021,509,506,505,595,921,48
4/25/2021,509,506,505,595,921,48
4/26/2021,509,507,505,595,921,48
4/27/2021,511,512,510,598,922,50
4/28/2021,514,512,510,598,922,50
4/29/2021,518,513,510,598,922,50
4/3/2021,469,471,477,571,899,44
4/30/2021,519,515,510,601,924,50
4/4/2021,469,471,477,571,899,44
4/5/2021,470,472,478,572,901,44
4/6/2021,472,472,479,572,901,45
4/7/2021,475,474,480,574,901,45
4/8/2021,481,478,484,581,907,45
4/9/2021,485,480,485,584,909,45
5/1/2021,519,515,510,601,924,51
5/10/2021,525,519,514,605,928,53
5/11/2021,525,519,514,605,928,53
5/12/2021,526,519,514,605,928,55
5/13/2021,530,520,514,605,928,56
5/14/2021,530,520,514,605,928,57
5/15/2021,530,520,514,605,928,57
5/16/2021,531,520,514,605,928,59
5/17/2021,531,520,514,605,928,60
5/18/2021,534,521,515,608,928,60
5/19/2021,534,521,515,608,929,60
5/2/2021,519,515,510,601,924,51
5/20/2021,535,522,516,608,929,61
5/21/2021,539,524,518,610,930,63
5/22/2021,539,524,519,610,930,73
5/23/2021,539,524,519,611,930,73
5/24/2021,539,524,519,611,930,73
5/25/2021,541,527,522,613,930,74
5/26/2021,541,527,522,613,930,74
5/27/2021,543,529,522,613,931,77
5/28/2021,545,530,522,613,932,78
5/29/2021,545,532,522,613,932,78
5/3/2021,519,515,510,601,924,51
5/30/2021,545,532,522,613,932,78
5/31/2021,545,532,522,613,932,78
5/4/2021,521,518,512,602,926,51
5/5/2021,521,519,512,602,926,52
5/6/2021,524,519,512,604,926,52
5/7/2021,524,519,513,605,926,52
5/8/2021,524,519,513,605,928,52
5/9/2021,524,519,513,605,928,52
6/1/2021,549,533,522,614,932,79
6/10/2021,555,540,524,616,933,83
6/11/2021,555,540,524,616,933,85
6/12/2021,555,540,524,616,934,85
6/13/2021,555,540,524,616,934,85
6/14/2021,555,540,524,616,934,85
6/15/2021,559,540,524,616,934,86
6/16/2021,559,540,525,616,934,86
6/17/2021,559,541,526,617,935,87
6/18/2021,561,541,526,618,935,87
6/19/2021,561,541,526,618,935,87
6/2/2021,549,533,522,614,932,79
6/20/2021,561,541,526,618,935,87
6/21/2021,562,541,526,618,935,87
6/22/2021,563,541,526,618,935,87
6/23/2021,563,541,526,618,935,87
6/24/2021,563,541,526,620,935,87
6/25/2021,564,542,526,620,938,88
6/26/2021,564,542,526,620,938,88
6/27/2021,564,542,526,620,938,88
6/28/2021,564,542,526,620,938,88
6/29/2021,567,542,526,620,938,91
6/3/2021,550,535,522,616,933,80
6/30/2021,568,542,526,620,938,91
6/4/2021,551,536,523,616,933,81
6/5/2021,551,536,524,616,933,81
6/6/2021,551,536,524,616,933,81
6/7/2021,552,537,524,616,933,82
6/8/2021,553,538,524,616,933,83
6/9/2021,554,538,524,616,933,83
7/1/2021,568,543,529,621,939,91
7/10/2021,572,546,529,622,940,97
7/11/2021,572,546,530,622,940,98
7/12/2021,574,547,531,624,940,99
7/13/2021,574,548,531,624,940,99
7/14/2021,574,548,532,624,941,99
7/15/2021,574,550,532,626,941,102
7/16/2021,575,550,532,626,941,102
7/17/2021,575,550,532,626,941,102
7/18/2021,575,550,532,626,941,102
7/19/2021,575,550,532,626,942,102
7/2/2021,568,543,529,621,939,95
7/20/2021,580,552,533,626,942,105
7/21/2021,581,552,533,626,943,106
7/22/2021,583,554,533,628,944,110
7/23/2021,583,555,534,629,945,111
7/24/2021,583,556,534,629,945,113
7/25/2021,583,556,534,630,946,114
7/26/2021,584,556,534,632,946,117
7/27/2021,585,556,534,632,947,118
7/28/2021,585,556,535,632,947,122
7/29/2021,588,560,536,634,953,122
7/3/2021,568,543,529,621,939,95
7/30/2021,591,560,536,635,955,124
7/31/2021,591,560,536,635,955,127
7/4/2021,568,543,529,621,939,95
7/5/2021,568,543,529,621,939,95
7/6/2021,568,544,529,621,939,95
7/7/2021,568,544,529,622,940,96
7/8/2021,572,546,529,622,940,97
7/9/2021,572,546,529,622,940,97
8/1/2021,591,560,536,635,955,127
8/10/2021,612,575,552,641,964,140
8/11/2021,614,577,552,641,964,140
8/12/2021,629,583,558,647,965,142
8/13/2021,634,584,559,647,965,145
8/14/2021,635,584,559,648,965,146
8/15/2021,635,584,560,648,965,146
8/16/2021,637,584,561,649,967,149
8/17/2021,645,588,564,651,968,150
8/18/2021,648,589,566,653,968,151
8/19/2021,650,594,568,654,968,155
8/2/2021,593,562,537,635,955,127
8/20/2021,656,595,570,660,968,178
