Category,value
tests,776904
YUMA,12947
YAVAPAI,22677
SANTA CRUZ,2391
PINAL,47393
PIMA,68482
NAVAJO,6448
MOHAVE,17927
MARICOPA,557229
LA PAZ,1919
GREENLEE,313
GRAHAM,1665
GILA,7766
COCONINO,10247
COCHISE,7273
APACHE,1688
Unknown,713
65 years and older,187682
55 - 64 years,154110
45 - 54 years,140250
20 - 44 years,258500
Less than 20 years,35649
positive,0.2297761370774253
