date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,345,313,268,278,199,3
1/10/2021,468,448,376,389,627,6
1/11/2021,480,462,398,405,825,6
1/12/2021,486,468,402,414,1039,6
1/13/2021,505,499,423,438,1349,6
1/14/2021,510,507,436,449,1597,6
1/15/2021,515,514,446,459,2024,6
1/16/2021,531,519,454,471,2380,6
1/17/2021,534,520,457,472,2393,6
1/18/2021,537,525,464,481,2570,6
1/19/2021,554,537,476,497,2774,6
1/2/2021,346,316,271,281,202,3
1/20/2021,563,552,491,520,3151,6
1/21/2021,569,566,505,540,3528,6
1/22/2021,582,574,513,548,3695,6
1/23/2021,608,611,548,582,4054,6
1/24/2021,618,615,555,602,4126,6
1/25/2021,640,634,591,646,4313,6
1/26/2021,662,677,641,703,4528,8
1/27/2021,691,714,683,750,4911,8
1/28/2021,741,753,739,825,5522,9
1/29/2021,783,796,808,895,5887,10
1/3/2021,358,330,282,296,226,3
1/30/2021,785,801,810,900,5905,10
1/31/2021,790,804,814,908,5932,10
1/4/2021,364,339,287,298,246,3
1/5/2021,383,367,300,313,255,3
1/6/2021,404,386,318,338,271,4
1/7/2021,412,392,329,346,301,4
1/8/2021,442,426,357,370,331,5
1/9/2021,461,446,376,387,624,6
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,,1,
12/13/2020,,,,,1,
12/14/2020,,,,,1,
12/15/2020,,,1,,1,
12/16/2020,,,2,,1,
12/17/2020,,,7,3,4,
12/18/2020,1,2,8,6,4,
12/19/2020,1,4,10,7,5,
12/2/2020,,,,,1,
12/20/2020,1,4,10,7,5,
12/21/2020,3,5,11,11,7,
12/22/2020,75,77,62,59,18,
12/23/2020,183,174,154,149,43,1
12/24/2020,214,203,178,164,53,1
12/25/2020,214,203,178,164,53,1
12/26/2020,216,208,180,175,54,1
12/27/2020,216,208,180,175,54,1
12/28/2020,233,223,198,195,65,1
12/29/2020,251,241,210,214,72,1
12/3/2020,,,,,1,
12/30/2020,296,278,244,247,127,1
12/31/2020,343,311,267,278,185,3
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,,,,,1,
12/7/2020,,,,,1,
12/8/2020,,,,,1,
12/9/2020,,,,,1,
2/1/2021,798,820,825,927,6087,10
2/10/2021,1060,1062,1069,1220,7997,20
2/11/2021,1177,1177,1202,1379,9026,24
2/12/2021,1247,1235,1267,1457,9700,30
2/13/2021,1271,1250,1291,1489,9883,31
2/14/2021,1271,1251,1291,1489,9895,31
2/15/2021,1274,1262,1305,1504,10048,31
2/16/2021,1281,1268,1314,1528,10278,33
2/17/2021,1287,1276,1328,1553,10452,33
2/18/2021,1292,1288,1345,1575,10642,33
2/19/2021,1296,1293,1357,1591,10824,34
2/2/2021,805,832,836,945,6227,11
2/20/2021,1301,1299,1366,1598,10836,34
2/21/2021,1302,1299,1369,1602,10842,34
2/22/2021,1304,1303,1375,1610,10877,34
2/23/2021,1306,1304,1375,1611,10922,34
2/24/2021,1338,1326,1403,1634,11153,35
2/25/2021,1378,1349,1454,1737,11892,37
2/26/2021,1414,1379,1493,1816,12345,40
2/27/2021,1474,1437,1551,1905,12656,42
2/28/2021,1476,1439,1553,1907,12685,42
2/3/2021,831,864,858,975,6494,12
2/4/2021,851,882,875,1001,6757,13
2/5/2021,886,922,933,1039,6946,14
2/6/2021,889,923,939,1052,7029,14
2/7/2021,890,926,940,1054,7046,14
2/8/2021,900,935,951,1068,7160,15
2/9/2021,936,971,993,1121,7459,16
3/1/2021,1478,1444,1558,1935,12915,45
3/10/2021,1734,1719,1902,3854,15565,62
3/11/2021,1785,1771,1969,4088,15852,66
3/12/2021,1823,1807,1997,4261,16028,70
3/13/2021,1847,1829,2021,4399,16176,71
3/14/2021,1849,1831,2022,4408,16192,71
3/15/2021,1911,1871,2062,4713,16412,73
3/16/2021,1974,1926,2147,4922,16600,81
3/17/2021,2017,1975,2210,5146,16832,93
3/18/2021,2156,2059,2379,5456,17203,106
3/19/2021,2230,2123,2500,5715,17439,117
3/2/2021,1486,1456,1573,1977,13153,45
3/20/2021,2289,2177,2711,6041,17671,121
3/21/2021,2294,2184,2726,6048,17677,121
3/22/2021,2322,2229,2829,6213,17806,124
3/23/2021,2359,2260,2901,6288,17877,134
3/24/2021,2433,2326,2998,6452,18011,160
3/25/2021,2759,2592,3271,6725,18252,212
3/26/2021,2951,2697,3420,6896,18410,245
3/27/2021,3088,2827,3564,6959,18452,258
3/28/2021,3094,2832,3566,6963,18458,262
3/29/2021,3155,2865,3617,7067,18523,273
3/3/2021,1521,1499,1622,2099,13657,49
3/30/2021,3258,2933,3669,7126,18576,305
3/31/2021,3402,3042,3862,7227,18685,333
3/4/2021,1578,1563,1695,2640,14243,51
3/5/2021,1613,1593,1727,2874,14600,55
3/6/2021,1625,1607,1759,3142,15049,55
3/7/2021,1627,1610,1766,3161,15069,56
3/8/2021,1638,1622,1776,3295,15223,56
3/9/2021,1691,1688,1865,3658,15400,60
4/1/2021,3601,3223,4024,7405,18851,363
4/10/2021,4999,4200,4893,8246,19668,660
4/11/2021,5024,4208,4900,8262,19678,670
4/12/2021,5129,4290,4967,8337,19764,691
4/13/2021,5191,4331,5012,8379,19826,709
4/14/2021,5292,4409,5059,8425,19871,719
4/15/2021,5454,4588,5193,8526,19958,732
4/16/2021,5555,4670,5269,8597,20026,746
4/17/2021,5597,4708,5295,8626,20052,755
4/18/2021,5605,4711,5299,8630,20054,761
4/19/2021,5673,4744,5354,8684,20091,773
4/2/2021,3791,3351,4162,7502,18966,396
4/20/2021,5722,4781,5388,8726,20146,780
4/21/2021,5835,4852,5437,8788,20196,801
4/22/2021,5943,4947,5508,8862,20246,825
4/23/2021,6042,5010,5578,8907,20275,843
4/24/2021,6085,5035,5601,8927,20296,865
4/25/2021,6090,5040,5606,8930,20300,869
4/26/2021,6133,5074,5648,8965,20341,887
4/27/2021,6168,5100,5678,9002,20368,902
4/28/2021,6245,5138,5746,9040,20414,915
4/29/2021,6345,5212,5813,9094,20485,933
4/3/2021,3903,3441,4228,7542,19009,418
4/30/2021,6413,5247,5848,9138,20536,946
4/4/2021,3912,3443,4233,7547,19012,427
4/5/2021,3973,3493,4288,7614,19078,442
4/6/2021,4143,3570,4360,7705,19185,483
4/7/2021,4421,3823,4540,7875,19330,530
4/8/2021,4659,3998,4688,8047,19502,577
4/9/2021,4859,4114,4821,8163,19602,631
5/1/2021,6437,5269,5859,9150,20551,960
5/10/2021,6728,5478,6062,9340,20733,1233
5/11/2021,6757,5491,6081,9349,20752,1267
5/12/2021,6787,5514,6102,9378,20782,1314
5/13/2021,6870,5556,6140,9406,20833,1405
5/14/2021,6910,5586,6162,9440,20859,1505
5/15/2021,6930,5593,6181,9452,20868,1642
5/16/2021,6945,5604,6188,9453,20870,1656
5/17/2021,6998,5640,6208,9476,20900,1734
5/18/2021,7065,5678,6232,9504,20928,1805
5/19/2021,7155,5736,6282,9555,20984,1917
5/2/2021,6441,5273,5861,9151,20557,965
5/20/2021,7224,5789,6320,9592,21024,2077
5/21/2021,7276,5832,6356,9623,21044,2177
5/22/2021,7347,5877,6401,9636,21054,2238
5/23/2021,7363,5883,6403,9638,21058,2246
5/24/2021,7409,5904,6426,9660,21073,2308
5/25/2021,7445,5929,6443,9676,21090,2363
5/26/2021,7480,5957,6462,9698,21115,2451
5/27/2021,7547,5988,6497,9724,21142,2548
5/28/2021,7625,6018,6538,9755,21156,2610
5/29/2021,7642,6025,6545,9760,21156,2621
5/3/2021,6462,5297,5881,9174,20578,971
5/30/2021,7650,6031,6547,9765,21160,2634
5/31/2021,7658,6035,6549,9766,21161,2650
5/4/2021,6500,5329,5907,9193,20597,978
5/5/2021,6545,5358,5939,9236,20627,1029
5/6/2021,6609,5413,5980,9282,20686,1099
5/7/2021,6667,5440,6022,9302,20714,1150
5/8/2021,6696,5454,6041,9317,20720,1194
5/9/2021,6703,5459,6047,9318,20724,1198
6/1/2021,7690,6064,6564,9787,21177,2685
6/10/2021,7973,6236,6696,9915,21295,3091
6/11/2021,7992,6248,6710,9925,21308,3139
6/12/2021,8007,6257,6714,9928,21314,3171
6/13/2021,8017,6259,6715,9931,21316,3172
6/14/2021,8037,6270,6729,9941,21317,3198
6/15/2021,8060,6284,6738,9948,21328,3239
6/16/2021,8090,6297,6748,9956,21338,3273
6/17/2021,8126,6321,6765,9977,21350,3316
6/18/2021,8176,6344,6787,9993,21369,3343
6/19/2021,8206,6373,6800,9996,21371,3367
6/2/2021,7746,6093,6590,9818,21197,2756
6/20/2021,8209,6374,6802,9998,21372,3367
6/21/2021,8232,6384,6808,10002,21382,3389
6/22/2021,8246,6395,6812,10013,21386,3409
6/23/2021,8278,6409,6824,10024,21399,3460
6/24/2021,8318,6424,6841,10040,21411,3495
6/25/2021,8364,6442,6862,10055,21415,3543
6/26/2021,8379,6447,6863,10057,21417,3565
6/27/2021,8390,6451,6867,10060,21419,3567
6/28/2021,8411,6458,6878,10066,21426,3604
6/29/2021,8432,6468,6882,10073,21438,3637
6/3/2021,7795,6127,6612,9853,21222,2838
6/30/2021,8831,6647,6913,10092,21447,3687
6/4/2021,7838,6149,6627,9866,21241,2904
6/5/2021,7855,6156,6635,9869,21244,2917
6/6/2021,7860,6160,6637,9870,21244,2922
6/7/2021,7893,6180,6650,9884,21253,2970
6/8/2021,7912,6194,6661,9896,21266,3008
6/9/2021,7937,6209,6674,9902,21275,3055
7/1/2021,9390,6804,6942,10104,21457,3742
7/10/2021,9586,6915,7024,10179,21523,4001
7/11/2021,9587,6917,7024,10180,21525,4009
7/12/2021,9601,6926,7031,10189,21536,4051
7/13/2021,9615,6933,7036,10199,21541,4072
7/14/2021,9911,7051,7077,10212,21548,4126
7/15/2021,10235,7210,7139,10234,21561,4180
7/16/2021,10261,7227,7146,10254,21575,4225
7/17/2021,10268,7228,7153,10261,21580,4240
7/18/2021,10270,7231,7158,10266,21581,4245
7/19/2021,10301,7235,7170,10276,21595,4271
7/2/2021,9428,6821,6954,10118,21470,3806
7/20/2021,10324,7243,7185,10284,21602,4306
7/21/2021,10347,7252,7189,10297,21617,4352
7/22/2021,10385,7271,7206,10318,21639,4380
7/23/2021,10427,7295,7220,10344,21654,4447
7/24/2021,10453,7303,7226,10353,21657,4477
7/25/2021,10463,7308,7229,10356,21659,4484
7/26/2021,10494,7319,7237,10370,21677,4530
7/27/2021,10524,7331,7248,10380,21700,4577
7/28/2021,10542,7340,7263,10398,21725,4617
7/29/2021,10574,7373,7283,10414,21744,4664
7/3/2021,9438,6828,6954,10123,21471,3816
7/30/2021,10622,7393,7300,10433,21760,4749
7/31/2021,11008,7581,7420,10488,21784,4837
7/4/2021,9441,6828,6954,10123,21473,3817
7/5/2021,9457,6834,6963,10130,21479,3830
7/6/2021,9483,6844,6971,10144,21482,3860
7/7/2021,9505,6859,6981,10153,21492,3898
7/8/2021,9544,6885,6995,10164,21509,3930
7/9/2021,9576,6908,7023,10175,21522,3984
8/1/2021,11018,7586,7425,10494,21790,4843
8/10/2021,11341,7793,7560,10644,21940,5191
8/11/2021,11369,7800,7571,10660,21950,5220
8/12/2021,11412,7822,7591,10663,21968,5255
8/13/2021,11466,7853,7622,10681,21985,5324
8/14/2021,11485,7867,7633,10689,21994,5366
8/15/2021,11492,7870,7635,10691,21996,5368
8/16/2021,11517,7890,7650,10707,22011,5395
8/17/2021,11545,7902,7659,10715,22024,5419
8/18/2021,11573,7915,7676,10727,22037,5449
8/19/2021,11611,7936,7688,10735,22051,5474
8/2/2021,11055,7610,7438,10506,21809,4884
8/20/2021,11652,7949,7697,10757,22070,5533
8/21/2021,11737,7985,7726,10765,22079,5585
8/22/2021,11745,7988,7730,10766,22082,5594
8/23/2021,11790,8014,7764,10782,22096,5619
8/24/2021,11815,8034,7772,10798,22106,5638
8/25/2021,11843,8040,7789,10806,22120,5657
8/26/2021,11871,8060,7809,10825,22128,5679
8/27/2021,11903,8077,7825,10836,22145,5722
8/28/2021,11917,8089,7827,10842,22147,5749
8/29/2021,11923,8094,7827,10845,22150,5752
8/3/2021,11082,7629,7453,10526,21823,4926
