date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,62,59
1/13/2021,201,139
1/14/2021,275,74
1/15/2021,311,36
1/16/2021,650,339
1/17/2021,1103,453
1/18/2021,1550,447
1/19/2021,1678,128
1/2/2021,1679,1
1/20/2021,1701,22
1/21/2021,1807,106
1/22/2021,1885,78
1/23/2021,2102,217
1/24/2021,2318,216
1/25/2021,2330,12
1/26/2021,2331,1
1/27/2021,2334,3
1/28/2021,2391,57
1/29/2021,2478,87
1/3/2021,2587,109
1/30/2021,2655,68
1/31/2021,2819,164
1/4/2021,3195,376
1/5/2021,3199,4
1/6/2021,3566,367
1/7/2021,3821,255
1/8/2021,4258,437
1/9/2021,4605,347
12/1/2020,5079,474
12/15/2020,5480,401
12/16/2020,5497,17
12/17/2020,5743,246
12/18/2020,6180,437
12/19/2020,6891,711
12/20/2020,7551,660
12/21/2020,7887,336
12/22/2020,8455,568
12/23/2020,8567,112
12/24/2020,9011,444
12/25/2020,9492,481
12/26/2020,10276,784
12/28/2020,11297,1021
12/29/2020,11988,691
12/30/2020,12009,21
12/31/2020,12023,14
2/1/2021,12315,292
2/10/2021,12535,220
2/11/2021,13096,561
2/12/2021,13511,415
2/13/2021,13988,477
2/14/2021,14155,167
2/15/2021,14166,11
2/16/2021,14699,533
2/17/2021,15532,833
2/18/2021,16918,1386
2/19/2021,18965,2047
2/2/2021,20367,1402
2/20/2021,20711,344
2/21/2021,20724,13
2/22/2021,21137,413
2/23/2021,21825,688
2/24/2021,22353,528
2/25/2021,23061,708
2/26/2021,23437,376
2/27/2021,23789,352
2/28/2021,23909,120
2/3/2021,24180,271
2/4/2021,24417,237
2/5/2021,25337,920
2/6/2021,27432,2095
2/7/2021,28902,1470
2/8/2021,29793,891
2/9/2021,29823,30
3/1/2021,30381,558
3/10/2021,30908,527
3/11/2021,32111,1203
3/12/2021,33758,1647
3/13/2021,34829,1071
3/14/2021,35850,1021
3/15/2021,35901,51
3/16/2021,36460,559
3/17/2021,37424,964
3/18/2021,39032,1608
3/19/2021,41172,2140
3/2/2021,42738,1566
3/20/2021,43565,827
3/21/2021,43595,30
3/22/2021,44540,945
3/23/2021,45471,931
3/24/2021,46449,978
3/25/2021,47834,1385
3/26/2021,48864,1030
3/27/2021,49778,914
3/28/2021,49812,34
3/29/2021,50380,568
3/3/2021,50750,370
3/30/2021,51754,1004
3/31/2021,54162,2408
3/4/2021,55669,1507
3/5/2021,56704,1035
3/6/2021,56727,23
3/7/2021,57287,560
3/8/2021,57963,676
3/9/2021,59421,1458
4/1/2021,61699,2278
4/10/2021,63069,1370
4/11/2021,64387,1318
4/12/2021,64434,47
4/13/2021,65135,701
4/14/2021,66062,927
4/15/2021,67713,1651
4/16/2021,69398,1685
4/17/2021,70530,1132
4/18/2021,71315,785
4/19/2021,71403,88
4/2/2021,72116,713
4/20/2021,72669,553
4/21/2021,73797,1128
4/22/2021,75957,2160
4/23/2021,77115,1158
4/24/2021,78445,1330
4/25/2021,78485,40
4/26/2021,79135,650
4/27/2021,79660,525
4/28/2021,80661,1001
4/29/2021,82154,1493
4/3/2021,83175,1021
4/30/2021,84006,831
4/4/2021,84037,31
4/5/2021,84541,504
4/6/2021,85052,511
4/7/2021,86068,1016
4/8/2021,87094,1026
4/9/2021,87781,687
5/1/2021,88259,478
5/10/2021,88282,23
5/11/2021,88583,301
5/12/2021,89061,478
5/13/2021,90006,945
5/14/2021,91045,1039
5/15/2021,91770,725
5/16/2021,92234,464
5/17/2021,92263,29
5/18/2021,92604,341
5/19/2021,92919,315
5/2/2021,93692,773
5/20/2021,94964,1272
5/21/2021,95495,531
5/22/2021,95810,315
5/23/2021,95866,56
5/24/2021,96311,445
5/25/2021,96783,472
5/26/2021,97594,811
5/27/2021,98371,777
5/28/2021,99090,719
5/29/2021,99432,342
5/3/2021,99492,60
5/30/2021,99907,415
5/31/2021,100203,296
5/4/2021,100645,442
5/5/2021,101304,659
5/6/2021,101879,575
5/7/2021,101973,94
5/8/2021,102034,61
5/9/2021,102099,65
6/1/2021,102429,330
6/10/2021,102858,429
6/11/2021,103459,601
6/12/2021,103960,501
6/13/2021,104100,140
