date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21120,22682,20627,17974,11971,206
1/10/2021,34850,34781,32716,29606,28662,484
1/11/2021,36787,36592,34657,31282,32401,544
1/12/2021,39604,39272,37441,33800,39919,658
1/13/2021,42393,42178,40537,36495,48639,750
1/14/2021,45170,45213,43762,39491,57961,820
1/15/2021,48666,48444,47126,42603,67052,941
1/16/2021,50467,50023,48798,44217,72412,988
1/17/2021,51583,51045,49869,45306,75859,1029
1/18/2021,53237,52582,51605,47032,83623,1073
1/19/2021,55279,54454,53631,49216,93666,1174
1/2/2021,23028,24383,22159,19384,12997,238
1/20/2021,57697,56959,56561,52145,105882,1303
1/21/2021,60411,59817,59907,55617,121547,1454
1/22/2021,64917,63965,64517,60472,137189,1625
1/23/2021,68225,66729,67616,63648,147692,1777
1/24/2021,69766,68116,69134,65333,155328,1830
1/25/2021,72162,70259,71733,68280,168906,1917
1/26/2021,75099,72778,74628,71521,186143,2032
1/27/2021,78226,75396,77567,74879,205024,2136
1/28/2021,81276,77973,80529,78528,226240,2279
1/29/2021,85140,81108,83887,82280,246145,2489
1/3/2021,23931,25118,22808,19933,13339,259
1/30/2021,87972,83235,86223,84741,257557,2670
1/31/2021,88881,83974,87087,85769,263520,2717
1/4/2021,25665,26744,24402,21411,15198,285
1/5/2021,27461,28380,25983,22966,17292,320
1/6/2021,29675,30325,28016,24985,20337,386
1/7/2021,31484,31948,29789,26766,23648,424
1/8/2021,33210,33512,31450,28415,26044,452
1/9/2021,34311,34341,32296,29210,28208,479
12/1/2020,36,24,28,21,33,1
12/10/2020,49,33,42,39,56,2
12/11/2020,50,36,44,44,58,2
12/12/2020,51,36,46,47,60,2
12/13/2020,52,37,48,49,62,2
12/14/2020,53,42,51,51,69,2
12/15/2020,64,53,64,67,79,2
12/16/2020,172,203,223,192,135,2
12/17/2020,800,1034,1018,844,389,9
12/18/2020,1656,2039,1859,1497,680,10
12/19/2020,2277,2755,2434,1933,878,15
12/2/2020,39,25,30,25,38,2
12/20/2020,2491,3015,2691,2143,973,17
12/21/2020,3859,4435,3952,3116,1448,25
12/22/2020,5708,6480,5752,4557,2080,34
12/23/2020,7965,9045,7994,6373,2970,52
12/24/2020,8930,10020,8805,7109,3321,55
12/25/2020,8968,10053,8833,7134,3337,55
12/26/2020,10487,11778,10263,8408,3883,68
12/27/2020,11111,12432,10870,8914,4131,79
12/28/2020,13252,14608,12865,10757,5356,103
12/29/2020,16113,17544,15588,13269,7496,149
12/3/2020,42,25,34,27,41,2
12/30/2020,19268,20875,18799,16236,9802,181
12/31/2020,20969,22535,20442,17773,11178,200
12/4/2020,42,25,36,30,43,2
12/5/2020,43,25,36,30,44,2
12/6/2020,44,25,36,31,44,2
12/7/2020,44,27,40,33,45,2
12/8/2020,46,28,40,36,46,2
12/9/2020,47,28,41,37,52,2
2/1/2021,90725,85658,88865,88061,279135,2834
2/10/2021,110298,101531,106972,111721,442649,4751
2/11/2021,113023,103739,109275,114918,465293,5124
2/12/2021,116307,106430,112119,118619,492479,5450
2/13/2021,119968,109261,115110,121997,511825,5862
2/14/2021,120895,109967,116024,123155,519190,5913
2/15/2021,122048,110956,117095,124602,533442,5981
2/16/2021,123941,112295,118599,126642,550147,6141
2/17/2021,126363,114146,120415,128930,566788,6780
2/18/2021,127844,115362,121686,130667,582873,6904
2/19/2021,129778,116861,123214,132599,594845,7331
2/2/2021,92807,87491,90903,90724,297231,2940
2/20/2021,132561,118850,125180,134786,604671,7685
2/21/2021,133238,119485,125851,135604,610556,7743
2/22/2021,134256,120278,126637,136659,618352,7845
2/23/2021,135962,121551,128089,138608,630221,8020
2/24/2021,138258,123379,129997,141265,647124,8256
2/25/2021,140379,125115,131813,143819,666119,8794
2/26/2021,143081,127287,134026,147039,684358,9076
2/27/2021,145115,128979,135746,149485,696567,9315
2/28/2021,145931,129605,136552,151054,704351,9385
2/3/2021,95242,89551,93179,93663,318012,3100
2/4/2021,97756,91593,95722,96841,337830,3276
2/5/2021,100480,93884,98257,100128,355356,3435
2/6/2021,103220,95945,100739,103174,371939,4111
2/7/2021,103897,96548,101371,103977,379858,4151
2/8/2021,105752,98007,103025,106189,397526,4313
2/9/2021,107671,99642,104811,108764,417538,4486
3/1/2021,147443,130835,137990,153384,715626,9598
3/10/2021,166834,145493,154359,236589,819707,12041
3/11/2021,170517,148369,157420,251736,834144,12377
3/12/2021,174266,151044,160567,265352,846733,12697
3/13/2021,176763,153016,162899,276599,854021,12939
3/14/2021,178538,154466,164462,284913,858906,13081
3/15/2021,181078,156536,166971,298119,867731,13337
3/16/2021,184955,159504,170491,311345,877591,13773
3/17/2021,190364,163569,175128,326469,890013,14269
3/18/2021,195452,167587,179997,340884,901571,14690
3/19/2021,201627,172164,185160,354527,911515,15306
3/2/2021,149378,132268,139561,156640,728561,9888
3/20/2021,205968,175577,189456,363962,918736,15706
3/21/2021,209194,178377,192660,370456,922469,16067
3/22/2021,214509,182719,197558,379259,929486,16686
3/23/2021,221521,188107,203409,388994,936600,17618
3/24/2021,231708,195945,211939,398490,943953,19621
3/25/2021,243460,204782,221516,407832,951436,21804
3/26/2021,253990,212735,230182,416134,957212,24069
3/27/2021,262448,219279,237135,421109,960239,26484
3/28/2021,269138,224298,242608,423729,961930,28518
3/29/2021,280673,232646,251926,427952,965123,31367
3/3/2021,151313,133766,141329,161924,743628,10195
3/30/2021,293193,241516,261839,433053,969139,34467
3/31/2021,306767,251030,273129,439068,974000,38125
3/4/2021,153368,135442,143142,172208,757613,10489
3/5/2021,156350,137597,145455,183753,769871,10863
3/6/2021,158220,138934,146929,192512,778433,11186
3/7/2021,159457,139879,147965,199481,783886,11279
3/8/2021,161263,141225,149491,210942,794734,11445
3/9/2021,163835,143286,151800,222973,806518,11689
4/1/2021,319590,259915,284064,444561,978981,41452
4/10/2021,404575,315121,346097,486022,1013386,63302
4/11/2021,409195,317954,349209,488019,1014835,65022
4/12/2021,416958,322848,354977,492372,1018754,66843
4/13/2021,423580,326794,359406,495773,1021698,68518
4/14/2021,431003,331256,364061,499004,1024396,70299
4/15/2021,439042,336745,369206,502630,1027254,71940
4/16/2021,446025,341331,373982,506002,1029879,73573
4/17/2021,450731,344544,377639,508473,1031802,75109
4/18/2021,453351,346115,379429,509687,1032671,76096
4/19/2021,458445,349444,382940,512541,1035143,77501
4/2/2021,330437,267450,292772,449269,982745,44493
4/20/2021,463321,352505,386361,515112,1037506,78813
4/21/2021,469646,356606,390510,518187,1040160,80337
4/22/2021,475667,360485,394397,521119,1042635,81711
4/23/2021,481632,364482,398396,524142,1044893,83358
4/24/2021,485339,366785,400931,526078,1046386,84920
4/25/2021,487735,368190,402426,527078,1047081,85950
4/26/2021,492098,371036,405434,529465,1049078,87382
4/27/2021,496743,373971,408607,531996,1051280,88589
4/28/2021,501658,376828,411812,534606,1053732,89890
4/29/2021,506293,379560,414710,537052,1056090,90987
4/3/2021,337647,272329,298480,452317,984951,46767
4/30/2021,511365,382541,418056,539838,1058475,92313
4/4/2021,341364,274412,300924,453538,985768,47890
4/5/2021,350605,280205,307621,458382,989981,50334
4/6/2021,361071,286733,315393,464112,995321,52957
4/7/2021,373349,295265,324219,470130,1000435,55594
4/8/2021,384862,302789,332430,476360,1005887,58059
4/9/2021,396373,309868,340438,482231,1010611,60879
5/1/2021,514289,384289,420040,541470,1059525,93280
5/10/2021,540550,399454,435758,554876,1071357,100624
5/11/2021,543496,401025,437449,556359,1072781,101509
5/12/2021,546532,402771,439243,557845,1074198,103007
5/13/2021,549872,404718,441178,559379,1075506,110769
5/14/2021,553767,407070,443498,561165,1076994,118958
5/15/2021,556421,408753,445204,562510,1077810,128768
5/16/2021,558302,409813,446268,563283,1078332,133314
5/17/2021,561835,411811,448447,564950,1079833,138313
