date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-06-14 00:00:00,59,0,0,,,
2021-06-13 00:00:00,2115,109,0.0515366430260047,50.0,19.0,0.38
2021-06-12 00:00:00,3618,183,0.0505804311774461,99.0,46.0,0.4646464646464646
2021-06-11 00:00:00,6989,311,0.0444984976391472,604.0,373.0,0.6175496688741722
2021-06-10 00:00:00,8779,341,0.0388426927896116,822.0,564.0,0.686131386861314
2021-06-09 00:00:00,8330,397,0.0476590636254502,1016.0,647.0,0.6368110236220472
2021-06-08 00:00:00,9685,362,0.0373773877129582,1264.0,702.0,0.555379746835443
2021-06-07 00:00:00,10205,420,0.041156295933366,577.0,282.0,0.488734835355286
2021-06-06 00:00:00,5405,248,0.0458834412580944,471.0,274.0,0.5817409766454352
2021-06-05 00:00:00,5359,298,0.0556073894383281,777.0,436.0,0.5611325611325612
2021-06-04 00:00:00,8468,375,0.0442843646669816,934.0,503.0,0.538543897216274
2021-06-03 00:00:00,9458,377,0.0398604356100656,1074.0,549.0,0.511173184357542
2021-06-02 00:00:00,10309,442,0.042875157629256,1094.0,604.0,0.5521023765996344
2021-06-01 00:00:00,12609,447,0.0354508684273138,975.0,483.0,0.4953846153846154
2021-05-31 00:00:00,4776,200,0.0418760469011725,304.0,159.0,0.5230263157894738
2021-05-30 00:00:00,5426,262,0.0482860302248433,310.0,159.0,0.5129032258064516
2021-05-29 00:00:00,5287,279,0.0527709476073388,638.0,344.0,0.5391849529780566
2021-05-28 00:00:00,8582,432,0.0503379165695642,864.0,446.0,0.5162037037037038
2021-05-27 00:00:00,10208,388,0.0380094043887147,783.0,316.0,0.4035759897828864
2021-05-26 00:00:00,10243,420,0.0410036122229816,1202.0,689.0,0.5732113144758736
2021-05-25 00:00:00,11649,483,0.0414627865052794,1185.0,654.0,0.5518987341772152
2021-05-24 00:00:00,12351,498,0.040320621811999,535.0,287.0,0.5364485981308412
2021-05-23 00:00:00,5819,332,0.0570544767142121,373.0,197.0,0.5281501340482574
2021-05-22 00:00:00,5906,311,0.0526583135794108,821.0,438.0,0.533495736906212
2021-05-21 00:00:00,9707,466,0.0480065931801793,944.0,518.0,0.548728813559322
2021-05-20 00:00:00,10746,471,0.0438302624232272,1247.0,663.0,0.5316760224538894
2021-05-19 00:00:00,11968,508,0.0424465240641711,1547.0,853.0,0.5513897866839044
2021-05-18 00:00:00,12924,492,0.0380687093779016,1319.0,689.0,0.5223654283548144
2021-05-17 00:00:00,14296,590,0.041270285394516,713.0,374.0,0.5245441795231418
2021-05-16 00:00:00,5737,371,0.0646679449189472,414.0,222.0,0.5362318840579712
2021-05-15 00:00:00,5138,368,0.0716231996885948,699.0,375.0,0.536480686695279
2021-05-14 00:00:00,10087,504,0.0499653018736988,1035.0,545.0,0.5265700483091788
2021-05-13 00:00:00,12537,579,0.0461832974395788,1080.0,569.0,0.526851851851852
2021-05-12 00:00:00,12113,589,0.0486254437381326,1130.0,612.0,0.5415929203539824
2021-05-11 00:00:00,14057,612,0.0435370278153233,1131.0,599.0,0.5296198054818746
2021-05-10 00:00:00,15142,653,0.0431250825518426,611.0,319.0,0.5220949263502456
2021-05-09 00:00:00,5814,374,0.064327485380117,264.0,123.0,0.465909090909091
2021-05-08 00:00:00,6524,436,0.0668301655426119,805.0,418.0,0.5192546583850932
2021-05-07 00:00:00,10989,614,0.0558740558740559,1057.0,564.0,0.533585619678335
2021-05-06 00:00:00,12596,642,0.0509685614480788,1215.0,652.0,0.5366255144032922
2021-05-05 00:00:00,14120,674,0.0477337110481586,1108.0,573.0,0.5171480144404332
2021-05-04 00:00:00,14830,666,0.0449089683074848,1688.0,898.0,0.5319905213270142
2021-05-03 00:00:00,16699,655,0.0392239056230912,657.0,323.0,0.4916286149162862
2021-05-02 00:00:00,6527,426,0.0652673510035238,459.0,231.0,0.5032679738562092
2021-05-01 00:00:00,6386,455,0.0712496085186345,690.0,377.0,0.546376811594203
2021-04-30 00:00:00,11563,677,0.0585488195105077,1054.0,589.0,0.5588235294117648
2021-04-29 00:00:00,12973,638,0.0491790642102829,1280.0,681.0,0.53203125
2021-04-28 00:00:00,13148,714,0.0543048372376027,1393.0,710.0,0.5096913137114142
2021-04-27 00:00:00,15344,664,0.043274244004171,1422.0,713.0,0.5014064697609002
2021-04-26 00:00:00,15451,784,0.0507410523590706,700.0,336.0,0.48
2021-04-25 00:00:00,6189,429,0.069316529326224,306.0,139.0,0.454248366013072
2021-04-24 00:00:00,6225,468,0.0751807228915663,900.0,454.0,0.5044444444444446
2021-04-23 00:00:00,10888,644,0.059147685525349,1134.0,574.0,0.506172839506173
2021-04-22 00:00:00,12536,718,0.057275047862157,1367.0,709.0,0.51865398683248
2021-04-21 00:00:00,14547,707,0.0486010861345982,1565.0,771.0,0.4926517571884984
2021-04-20 00:00:00,14962,723,0.0483224167891993,1473.0,741.0,0.5030549898167006
