Category,value
tests,4518473
Yuma,136436
Yavapai,108668
Santa Cruz,29651
Pinal,277440
Pima,671020
Navajo,57374
Mohave,100340
Maricopa,2696423
La Paz,7296
Greenlee,2007
Graham,12057
Gila,28609
Coconino,92778
Cochise,57149
Apache,28606
Unknown,10631
65 years and older,727115
55 - 64 years,554897
45 - 54 years,581668
20 - 44 years,1818114
Less than 20 years,826048
positive,0.1289209872450272
