date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11729,12986,12133,9772,5817,106
1/10/2021,19970,19976,18971,15909,11477,216
1/11/2021,21209,21084,20191,16882,13269,249
1/12/2021,23201,23061,22209,18555,18048,329
1/13/2021,25220,25187,24424,20220,23572,395
1/14/2021,27166,27312,26694,22123,29557,436
1/15/2021,29367,29325,28810,23900,34413,497
1/16/2021,30735,30517,30086,25063,37588,530
1/17/2021,31700,31424,31038,26032,40715,557
1/18/2021,32746,32361,32185,27143,45705,585
1/19/2021,34017,33581,33494,28441,51959,649
1/2/2021,13270,14353,13375,10848,6550,127
1/20/2021,35304,34853,35109,29974,58916,692
1/21/2021,36789,36347,36963,31846,67021,743
1/22/2021,39676,38983,39930,34856,74892,837
1/23/2021,42290,41056,42415,37318,79713,912
1/24/2021,43561,42231,43699,38727,84823,956
1/25/2021,44864,43382,45126,40322,92264,1004
1/26/2021,46530,44830,46858,42207,103098,1062
1/27/2021,48018,46139,48364,43854,113455,1097
1/28/2021,49234,47222,49587,45279,124280,1130
1/29/2021,51274,48900,51298,47109,134939,1197
1/3/2021,14009,14935,13880,11290,6786,143
1/30/2021,53018,50303,52892,48679,139926,1256
1/31/2021,53635,50851,53532,49362,143566,1284
1/4/2021,15035,15866,14831,12080,7638,151
1/5/2021,15990,16699,15694,12887,8404,168
1/6/2021,17166,17652,16657,13808,9130,177
1/7/2021,18080,18452,17471,14590,9874,188
1/8/2021,18896,19127,18125,15156,10357,195
1/9/2021,19590,19670,18663,15612,11161,212
10/1/2021,491205,348339,361274,381959,612815,219948
10/10/2021,496646,351202,363562,383712,615182,222686
10/11/2021,497465,351634,363905,384004,615598,223079
10/12/2021,497820,351807,364071,384133,615775,223287
10/13/2021,498401,352107,364345,384339,616112,223550
10/14/2021,499109,352449,364665,384584,616460,223831
10/15/2021,499985,352886,365050,384860,616724,224163
10/16/2021,500592,353130,365276,385036,616867,224420
10/17/2021,501024,353308,365403,385125,616957,224577
10/18/2021,501736,353693,365737,385397,617322,224862
10/19/2021,502358,354053,365973,385619,617623,225150
