date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20916,22878,20936,18257,12779,190
1/10/2021,34511,35035,33090,29978,29865,436
1/11/2021,36432,36847,35051,31661,33696,492
1/12/2021,39220,39531,37849,34190,41314,589
1/13/2021,41969,42447,40969,36896,50143,674
1/14/2021,44712,45483,44204,39912,59576,740
1/15/2021,48176,48715,47583,43030,68815,847
1/16/2021,49962,50287,49269,44636,74216,891
1/17/2021,51064,51314,50334,45729,77697,923
1/18/2021,52716,52834,52077,47451,85506,961
1/19/2021,54750,54701,54123,49639,95627,1054
1/2/2021,22816,24581,22487,19671,13863,217
1/20/2021,57174,57202,57051,52618,107955,1170
1/21/2021,59870,60059,60411,56121,123730,1311
1/22/2021,64342,64198,65020,61000,139476,1462
1/23/2021,67615,66958,68098,64180,150044,1603
1/24/2021,69129,68342,69622,65863,157716,1655
1/25/2021,71498,70488,72219,68812,171383,1730
1/26/2021,74401,72995,75115,72047,188703,1834
1/27/2021,77500,75608,78044,75421,207630,1927
1/28/2021,80532,78185,80998,79059,228943,2059
1/29/2021,84364,81329,84355,82785,248946,2250
1/3/2021,23703,25330,23136,20221,14226,236
1/30/2021,87172,83458,86697,85241,260392,2417
1/31/2021,88075,84191,87563,86276,266406,2459
1/4/2021,25415,26976,24743,21719,16158,259
1/5/2021,27199,28621,26336,23290,18304,289
1/6/2021,29392,30544,28391,25329,21409,350
1/7/2021,31191,32172,30158,27123,24768,384
1/8/2021,32896,33752,31815,28778,27214,407
1/9/2021,33982,34590,32661,29576,29384,431
10/1/2021,815145,557090,575004,657424,1169205,372893
10/10/2021,824617,562099,579057,660757,1174176,377518
10/11/2021,825939,562853,579617,661269,1174990,378180
10/12/2021,826659,563212,579916,661514,1175410,378602
10/13/2021,827700,563768,580417,661923,1176079,379079
10/14/2021,829011,564411,581012,662418,1176828,379594
10/15/2021,830527,565163,581683,662943,1177432,380172
10/16/2021,831488,565581,582056,663248,1177711,381453
10/17/2021,832201,565871,582276,663409,1177878,381712
10/18/2021,833443,566579,582849,663911,1178605,382206
10/19/2021,834513,567191,583303,664388,1179248,382735
10/2/2021,816119,557579,575448,657776,1169603,373431
10/20/2021,835567,567745,583747,664833,1179877,383250
10/21/2021,836654,568327,584268,665278,1180475,383681
10/22/2021,838026,569126,584928,665876,1181747,384291
10/23/2021,838825,569565,585333,666269,1182516,384665
10/24/2021,839284,569843,585555,666523,1183018,384905
10/25/2021,840481,570505,586141,667127,1184643,385365
10/26/2021,841646,571193,586714,667713,1186167,385886
10/27/2021,842816,571847,587347,668375,1187686,386378
10/28/2021,844037,572507,587906,669029,1189157,386834
10/29/2021,845234,573253,588547,669692,1190362,387313
10/3/2021,816637,557820,575629,657932,1169824,373680
10/30/2021,845856,573593,588844,670032,1190860,387584
10/31/2021,846229,573798,589033,670205,1191205,387704
10/4/2021,818007,558477,576210,658358,1170676,374303
10/5/2021,819482,559192,576762,658835,1171588,374918
10/6/2021,820850,559964,577352,659277,1172297,375563
10/7/2021,821829,560543,577823,659715,1172876,376102
10/8/2021,823114,561275,578393,660188,1173511,376793
10/9/2021,824060,561795,578813,660548,1173883,377280
11/1/2021,846589,573986,589218,670381,1191601,387906
12/1/2020,53,41,48,29,48,2
12/10/2020,73,59,72,57,83,4
12/11/2020,75,63,75,63,85,4
12/12/2020,77,63,77,68,88,4
12/13/2020,78,64,80,70,90,4
12/14/2020,80,70,83,73,99,4
12/15/2020,96,86,102,95,110,4
12/16/2020,209,244,272,229,170,4
12/17/2020,832,1098,1086,898,445,9
12/18/2020,1678,2117,1941,1566,759,10
12/19/2020,2282,2835,2525,1999,968,15
12/2/2020,55,45,50,34,53,3
12/20/2020,2496,3102,2783,2223,1071,17
12/21/2020,3845,4528,4054,3202,1566,24
12/22/2020,5660,6577,5864,4653,2230,32
12/23/2020,7892,9135,8136,6485,3153,47
12/24/2020,8837,10120,8952,7223,3518,50
12/25/2020,8874,10155,8980,7248,3537,50
