date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,638,733,568,440,357,3
1/10/2021,1152,1145,939,795,712,15
1/11/2021,1223,1230,1016,847,779,16
1/12/2021,1330,1315,1089,932,976,17
1/13/2021,1392,1380,1170,1007,1235,18
1/14/2021,1491,1466,1264,1093,1507,18
1/15/2021,1606,1561,1343,1185,2251,19
1/16/2021,1617,1577,1358,1209,2354,19
1/17/2021,1623,1585,1366,1213,2361,19
1/18/2021,1692,1657,1422,1266,2426,20
1/19/2021,1780,1722,1487,1345,2683,21
1/2/2021,664,749,576,455,367,3
1/20/2021,2031,1997,1810,1633,2900,26
1/21/2021,2181,2109,1911,1732,3113,27
1/22/2021,2276,2186,2008,1847,3451,28
1/23/2021,2320,2220,2042,1884,3651,31
1/24/2021,2326,2223,2042,1885,3670,31
1/25/2021,2375,2274,2105,1985,3978,32
1/26/2021,2437,2327,2161,2068,4338,35
1/27/2021,2691,2468,2312,2230,4717,38
1/28/2021,2885,2592,2444,2389,5121,44
1/29/2021,2983,2676,2525,2497,5461,48
1/3/2021,664,750,576,456,369,3
1/30/2021,3044,2719,2553,2535,5579,56
1/31/2021,3054,2721,2554,2540,5603,56
1/4/2021,734,825,635,525,430,4
1/5/2021,820,898,688,591,496,8
1/6/2021,902,945,742,644,561,10
1/7/2021,1018,1030,829,711,661,11
1/8/2021,1138,1137,927,775,702,15
1/9/2021,1152,1144,937,792,710,15
10/1/2021,22369,11774,11048,12796,19033,8450
10/10/2021,22499,11826,11101,12828,19080,8523
10/11/2021,22508,11832,11106,12830,19086,8527
10/12/2021,22514,11836,11108,12830,19087,8536
10/13/2021,22530,11840,11118,12834,19100,8544
10/14/2021,22544,11842,11119,12845,19106,8552
10/15/2021,22558,11850,11128,12848,19113,8560
10/16/2021,22573,11850,11130,12853,19114,8565
10/17/2021,22592,11853,11133,12853,19115,8573
10/18/2021,22603,11862,11137,12858,19123,8577
10/19/2021,22622,11866,11139,12863,19127,8583
10/2/2021,22382,11774,11049,12796,19038,8455
10/20/2021,22636,11875,11149,12866,19135,8592
10/21/2021,22651,11882,11153,12873,19140,8597
10/22/2021,22673,11897,11163,12892,19167,8604
10/23/2021,22687,11903,11169,12902,19183,8614
10/24/2021,22695,11907,11171,12903,19193,8615
10/25/2021,22711,11918,11181,12912,19218,8624
10/26/2021,22726,11927,11187,12928,19238,8647
10/27/2021,22751,11936,11199,12942,19275,8658
10/28/2021,22769,11941,11206,12948,19297,8664
10/29/2021,22798,11965,11219,12966,19326,8679
10/3/2021,22394,11774,11053,12799,19040,8466
10/30/2021,22817,11975,11231,12975,19334,8689
10/31/2021,22830,11981,11238,12981,19340,8696
10/4/2021,22416,11777,11059,12806,19048,8471
10/5/2021,22429,11781,11063,12811,19055,8477
10/6/2021,22453,11799,11074,12816,19061,8489
10/7/2021,22463,11809,11080,12823,19064,8498
10/8/2021,22482,11822,11098,12826,19067,8511
10/9/2021,22492,11825,11100,12828,19076,8518
11/1/2021,22840,11983,11239,12991,19341,8698
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,3,1,
12/16/2020,25,42,32,25,14,
12/17/2020,53,76,63,52,19,
12/18/2020,100,134,108,84,38,
12/19/2020,110,147,115,98,39,
12/2/2020,,1,,1,,
12/20/2020,111,148,115,98,41,
12/21/2020,113,149,117,98,42,
12/22/2020,120,169,130,109,47,1
12/23/2020,175,278,207,148,70,2
12/24/2020,255,378,279,204,83,2
12/25/2020,281,406,299,224,88,2
12/26/2020,299,430,313,234,90,2
12/27/2020,326,453,327,246,93,2
12/28/2020,381,512,371,276,105,3
12/29/2020,445,587,417,325,200,3
12/3/2020,,1,,1,,
12/30/2020,545,672,493,387,302,3
12/31/2020,598,714,541,423,352,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3113,2785,2614,2649,6054,56
2/10/2021,4997,3655,3578,3945,10039,219
2/11/2021,5142,3775,3705,4122,10676,228
2/12/2021,5566,4080,4001,4507,11406,282
2/13/2021,5972,4299,4182,4704,11915,322
2/14/2021,5982,4302,4186,4708,11943,322
2/15/2021,6116,4431,4299,4824,12273,331
2/16/2021,6280,4588,4451,5013,12687,342
2/17/2021,6877,4934,4731,5281,13033,649
2/18/2021,6943,4994,4810,5378,13129,653
2/19/2021,7068,5064,4891,5490,13211,666
2/2/2021,3158,2821,2650,2700,6458,58
2/20/2021,7306,5168,5005,5576,13272,687
2/21/2021,7309,5171,5008,5579,13279,688
2/22/2021,7342,5193,5027,5624,13306,689
2/23/2021,7368,5212,5064,5671,13364,691
2/24/2021,7661,5421,5251,5890,13586,709
2/25/2021,7918,5614,5425,6080,13877,737
2/26/2021,8221,5832,5652,6295,14148,758
2/27/2021,8316,5907,5726,6366,14231,766
2/28/2021,8325,5912,5732,6372,14260,767
2/3/2021,3521,2951,2795,2872,6960,69
