date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,641,992,936,753,530,5
1/10/2021,1180,1725,1735,1468,2285,15
1/11/2021,1229,1809,1821,1533,2464,19
1/12/2021,1319,1925,1942,1633,2745,19
1/13/2021,1429,2063,2095,1807,3153,22
1/14/2021,1529,2247,2252,1957,3675,23
1/15/2021,1649,2404,2430,2093,4052,25
1/16/2021,1708,2495,2530,2182,4670,28
1/17/2021,1727,2527,2572,2218,4724,28
1/18/2021,1792,2639,2643,2311,4944,29
1/19/2021,1864,2716,2727,2394,5449,32
1/2/2021,723,1112,1061,860,609,6
1/20/2021,1941,2846,2833,2518,6219,37
1/21/2021,2036,2979,3002,2686,6966,41
1/22/2021,2185,3146,3191,2872,7720,43
1/23/2021,2270,3311,3353,3028,8312,46
1/24/2021,2307,3344,3414,3058,8473,48
1/25/2021,2388,3413,3506,3181,9068,50
1/26/2021,2464,3495,3602,3297,9638,51
1/27/2021,2577,3621,3763,3486,10362,53
1/28/2021,2653,3738,3882,3637,11375,54
1/29/2021,2764,3862,4021,3823,12379,63
1/3/2021,751,1158,1107,883,631,6
1/30/2021,2834,3954,4154,3982,13163,66
1/31/2021,2870,3977,4185,4012,13315,68
1/4/2021,815,1258,1200,970,859,7
1/5/2021,911,1366,1290,1065,1093,8
1/6/2021,1024,1491,1424,1186,1360,10
1/7/2021,1086,1581,1539,1287,1695,12
1/8/2021,1138,1665,1675,1420,2128,14
1/9/2021,1170,1709,1720,1457,2264,15
10/1/2021,35814,29789,31430,36851,75174,18315
10/10/2021,36402,30179,31718,37043,75415,18661
10/11/2021,36483,30238,31764,37071,75454,18715
10/12/2021,36510,30265,31788,37087,75475,18736
10/13/2021,36562,30298,31817,37102,75496,18765
10/14/2021,36634,30343,31852,37135,75516,18788
10/15/2021,36719,30397,31895,37178,75550,18831
10/16/2021,36768,30424,31922,37195,75564,18858
10/17/2021,36804,30449,31938,37209,75572,18874
10/18/2021,36876,30502,31981,37242,75610,18895
10/19/2021,36923,30531,32011,37268,75635,18938
10/2/2021,35862,29829,31463,36879,75188,18355
10/20/2021,36975,30568,32045,37299,75669,18960
10/21/2021,37041,30604,32072,37328,75689,18989
10/22/2021,37114,30665,32117,37365,75738,19024
10/23/2021,37174,30714,32144,37382,75767,19050
10/24/2021,37200,30729,32158,37391,75790,19065
10/25/2021,37261,30779,32198,37416,75866,19083
10/26/2021,37329,30828,32243,37438,75921,19126
10/27/2021,37396,30880,32285,37478,75984,19157
10/28/2021,37469,30930,32320,37520,76061,19177
10/29/2021,37542,30980,32375,37560,76105,19208
10/3/2021,35912,29857,31478,36889,75195,18373
10/30/2021,37567,31010,32399,37577,76126,19221
10/31/2021,37588,31029,32411,37585,76131,19232
10/4/2021,35992,29917,31522,36911,75248,18430
10/5/2021,36080,29967,31548,36940,75286,18476
10/6/2021,36164,30026,31594,36968,75327,18542
10/7/2021,36233,30066,31621,36990,75368,18578
10/8/2021,36309,30120,31663,37021,75388,18611
10/9/2021,36373,30157,31698,37035,75400,18644
11/1/2021,37604,31040,32422,37593,76152,19249
12/1/2020,1,1,2,,1,
12/10/2020,1,1,2,,2,
12/11/2020,1,1,2,,2,
12/12/2020,1,1,2,,2,
12/13/2020,1,1,2,,2,
12/14/2020,1,1,2,,2,
12/15/2020,1,1,2,,2,
12/16/2020,2,2,5,,2,
12/17/2020,10,14,16,4,4,
12/18/2020,20,23,24,9,5,
12/19/2020,24,32,29,15,8,
12/2/2020,1,1,2,,1,
12/20/2020,24,37,30,19,9,
12/21/2020,50,84,74,36,21,1
12/22/2020,109,155,131,81,37,1
12/23/2020,169,244,239,159,70,2
12/24/2020,186,264,256,172,73,2
12/25/2020,186,264,256,172,73,2
12/26/2020,242,362,333,229,96,3
12/27/2020,258,392,349,240,98,3
12/28/2020,319,508,479,337,134,3
12/29/2020,425,675,638,475,189,4
12/3/2020,1,1,2,,1,
12/30/2020,561,892,828,655,318,4
12/31/2020,638,987,931,746,493,5
12/4/2020,1,1,2,,1,
12/5/2020,1,1,2,,1,
12/6/2020,1,1,2,,1,
12/7/2020,1,1,2,,1,
12/8/2020,1,1,2,,1,
12/9/2020,1,1,2,,2,
2/1/2021,2949,4082,4282,4117,14152,73
2/10/2021,3663,4883,5191,5388,24472,102
2/11/2021,3733,4949,5273,5528,26224,105
2/12/2021,3835,5058,5412,5720,28250,111
2/13/2021,4034,5296,5679,5945,29730,122
2/14/2021,4063,5336,5729,6002,30079,123
2/15/2021,4111,5379,5778,6088,30866,128
2/16/2021,4186,5448,5826,6163,31880,137
2/17/2021,4268,5504,5882,6256,32919,142
2/18/2021,4341,5563,5939,6317,34047,154
2/19/2021,4411,5632,6008,6390,34678,163
2/2/2021,3021,4174,4401,4272,15080,73
2/20/2021,4551,5726,6095,6464,35178,182
2/21/2021,4563,5739,6107,6485,35456,183
2/22/2021,4596,5778,6132,6542,35873,187
2/23/2021,4635,5817,6181,6609,36472,188
2/24/2021,4690,5882,6238,6681,37480,193
2/25/2021,4776,5976,6331,6862,39125,200
2/26/2021,4864,6063,6427,7035,40922,205
2/27/2021,4912,6097,6473,7113,41464,207
2/28/2021,4924,6109,6498,7164,41826,207
2/3/2021,3134,4323,4529,4414,16112,75
2/4/2021,3212,4422,4642,4536,17148,77
2/5/2021,3367,4576,4818,4727,18213,81
2/6/2021,3424,4655,4909,4884,19589,89
2/7/2021,3442,4661,4924,4912,19952,89
2/8/2021,3497,4712,4996,5046,21261,90
2/9/2021,3550,4782,5080,5225,22715,95
3/1/2021,4977,6168,6584,7362,42948,211
3/10/2021,5628,6825,7471,11879,51701,268
3/11/2021,5796,7064,7667,12886,52913,275
3/12/2021,5943,7152,7846,13595,53766,285
3/13/2021,6028,7240,7934,14038,54151,291
3/14/2021,6069,7277,8002,14402,54364,295
3/15/2021,6174,7357,8160,15173,54939,304
3/16/2021,6301,7499,8373,16015,55815,312
3/17/2021,6526,7681,8647,16920,56728,327
3/18/2021,6718,7868,8920,17795,57734,337
3/19/2021,6982,8138,9259,18561,58453,371
3/2/2021,5031,6225,6687,7574,44237,218
3/20/2021,7109,8271,9485,18904,58841,384
3/21/2021,7216,8408,9663,19202,59096,398
3/22/2021,7486,8711,10012,19755,59639,445
3/23/2021,7830,9048,10462,20377,60269,486
3/24/2021,8209,9427,10980,20990,60845,558
3/25/2021,8625,9790,11452,21430,61372,616
3/26/2021,8996,10160,11877,22084,61893,678
3/27/2021,9277,10454,12210,22339,62075,753
3/28/2021,9555,10691,12475,22558,62259,831
3/29/2021,9963,11032,12899,22853,62577,904
3/3/2021,5123,6309,6799,8045,45967,234
3/30/2021,10336,11362,13328,23129,62866,988
3/31/2021,10691,11712,13796,23458,63120,1090
3/4/2021,5234,6442,6940,8651,47609,237
3/5/2021,5341,6551,7067,9252,48581,246
3/6/2021,5389,6604,7139,9726,49284,250
3/7/2021,5420,6627,7173,10001,49593,251
3/8/2021,5474,6683,7246,10552,50265,254
3/9/2021,5550,6759,7372,11252,51064,259
4/1/2021,11047,12043,14267,23733,63394,1188
4/10/2021,13867,14565,17308,26019,65786,1903
4/11/2021,14020,14686,17453,26118,65866,1986
4/12/2021,14303,14919,17753,26341,66150,2068
4/13/2021,14579,15138,18004,26621,66437,2145
4/14/2021,14877,15455,18333,26831,66611,2215
4/15/2021,15253,15791,18691,27046,66780,2285
4/16/2021,15568,16120,18939,27208,66921,2344
4/17/2021,15726,16257,19106,27327,67040,2390
4/18/2021,15814,16339,19183,27391,67085,2437
4/19/2021,16016,16492,19374,27558,67287,2501
4/2/2021,11328,12314,14569,23923,63626,1280
4/20/2021,16255,16720,19583,27743,67488,2563
4/21/2021,16543,16987,19917,27917,67648,2638
4/22/2021,16771,17198,20129,28082,67790,2703
4/23/2021,17014,17394,20323,28257,67938,2764
4/24/2021,17140,17522,20461,28341,68038,2834
4/25/2021,17240,17589,20529,28402,68096,2885
4/26/2021,17430,17764,20685,28534,68243,2950
4/27/2021,17647,17943,20888,28722,68395,3018
4/28/2021,17826,18079,21044,28868,68544,3061
4/29/2021,18019,18236,21211,29024,68696,3119
4/3/2021,11560,12503,14809,24048,63751,1363
4/30/2021,18250,18425,21392,29189,68829,3196
4/4/2021,11692,12572,14931,24112,63799,1407
4/5/2021,11976,12819,15280,24427,64131,1478
4/6/2021,12383,13126,15722,24798,64521,1582
4/7/2021,12887,13668,16300,25131,64876,1666
4/8/2021,13180,13970,16626,25480,65248,1728
4/9/2021,13518,14262,17007,25787,65559,1816
5/1/2021,18388,18512,21532,29287,68890,3263
5/10/2021,19512,19264,22375,30068,69596,3655
5/11/2021,19651,19340,22469,30146,69714,3699
5/12/2021,19789,19445,22572,30248,69803,3761
5/13/2021,19936,19541,22669,30345,69911,4030
5/14/2021,20141,19663,22791,30456,70011,4262
5/15/2021,20262,19752,22909,30566,70080,4601
5/16/2021,20323,19825,22962,30601,70109,4844
5/17/2021,20463,19937,23067,30705,70208,5022
5/18/2021,20576,20026,23182,30806,70317,5235
5/19/2021,20727,20122,23284,30922,70417,5461
5/2/2021,18460,18548,21576,29333,68920,3306
5/20/2021,20873,20244,23396,31022,70508,5628
5/21/2021,21002,20365,23525,31115,70599,5856
5/22/2021,21163,20452,23627,31198,70643,6161
5/23/2021,21247,20489,23676,31236,70676,6261
5/24/2021,21398,20585,23767,31309,70739,6398
5/25/2021,21547,20684,23874,31372,70796,6533
5/26/2021,21658,20785,23963,31455,70857,6663
5/27/2021,21774,20879,24050,31513,70933,6821
5/28/2021,21946,20968,24144,31600,71003,7020
5/29/2021,22014,21024,24191,31642,71036,7139
5/3/2021,18612,18639,21676,29428,69012,3360
5/30/2021,22063,21047,24219,31670,71052,7211
5/31/2021,22085,21066,24237,31688,71064,7238
5/4/2021,18781,18741,21807,29539,69124,3409
5/5/2021,18948,18857,21944,29646,69219,3466
5/6/2021,19105,18974,22064,29768,69323,3518
5/7/2021,19234,19096,22185,29889,69436,3562
5/8/2021,19324,19152,22246,29940,69477,3604
5/9/2021,19376,19184,22277,29986,69506,3628
6/1/2021,22227,21153,24318,31751,71134,7367
6/10/2021,23191,21690,24903,32172,71578,8376
6/11/2021,23330,21789,24975,32215,71631,8494
6/12/2021,23412,21830,25013,32246,71640,8562
6/13/2021,23496,21860,25040,32257,71658,8587
6/14/2021,23597,21924,25096,32311,71690,8675
6/15/2021,23694,21993,25139,32359,71719,8753
6/16/2021,23794,22044,25182,32401,71750,8854
6/17/2021,23915,22125,25235,32448,71783,8964
6/18/2021,24042,22211,25310,32502,71819,9074
6/19/2021,24114,22241,25347,32536,71834,9141
6/2/2021,22322,21219,24408,31817,71200,7495
6/20/2021,24161,22271,25365,32557,71845,9177
6/21/2021,24252,22318,25425,32590,71881,9292
6/22/2021,24316,22369,25469,32631,71907,9369
6/23/2021,24408,22436,25521,32671,71955,9490
6/24/2021,24513,22485,25559,32708,71980,9576
6/25/2021,24618,22560,25622,32754,72015,9689
6/26/2021,24693,22601,25656,32800,72030,9752
6/27/2021,24764,22643,25684,32826,72044,9837
6/28/2021,24842,22698,25739,32869,72071,9939
6/29/2021,24938,22753,25781,32905,72105,10061
6/3/2021,22421,21280,24489,31879,71273,7606
6/30/2021,25022,22830,25836,32949,72144,10157
6/4/2021,22573,21347,24574,31943,71335,7758
6/5/2021,22668,21390,24632,31993,71383,7873
6/6/2021,22734,21420,24652,32007,71393,7944
6/7/2021,22846,21475,24733,32048,71436,8052
6/8/2021,22933,21534,24785,32084,71485,8162
6/9/2021,23089,21623,24850,32126,71534,8251
7/1/2021,25108,22889,25876,32980,72182,10262
7/10/2021,25879,23329,26292,33296,72404,10950
7/11/2021,25916,23349,26312,33313,72411,10985
7/12/2021,25990,23389,26372,33343,72444,11079
7/13/2021,26155,23445,26426,33370,72475,11179
7/14/2021,26227,23488,26464,33409,72501,11269
7/15/2021,26303,23538,26503,33439,72530,11358
7/16/2021,26411,23615,26574,33501,72571,11466
7/17/2021,26519,23679,26628,33539,72599,11546
7/18/2021,26598,23718,26653,33565,72607,11609
7/19/2021,26687,23786,26718,33621,72654,11752
7/2/2021,25230,22972,25949,33040,72221,10344
7/20/2021,26796,23840,26791,33668,72691,11906
7/21/2021,26902,23922,26877,33733,72737,12068
7/22/2021,27042,24023,26959,33787,72787,12181
7/23/2021,27177,24143,27073,33872,72840,12319
7/24/2021,27315,24222,27132,33941,72861,12439
7/25/2021,27411,24281,27198,33970,72879,12530
7/26/2021,27580,24374,27290,34044,72931,12620
7/27/2021,27718,24468,27360,34102,72975,12735
7/28/2021,27893,24565,27448,34162,73037,12875
7/29/2021,28070,24652,27527,34219,73091,13004
7/3/2021,25318,23027,26000,33076,72251,10415
7/30/2021,28241,24788,27661,34308,73146,13187
7/31/2021,28383,24866,27746,34363,73182,13340
7/4/2021,25354,23044,26011,33080,72252,10430
7/5/2021,25461,23090,26052,33112,72269,10505
7/6/2021,25578,23144,26086,33142,72296,10589
7/7/2021,25667,23195,26132,33179,72327,10692
7/8/2021,25723,23234,26186,33216,72353,10777
7/9/2021,25809,23292,26250,33268,72381,10871
8/1/2021,28486,24926,27802,34406,73203,13426
8/10/2021,29904,25978,28591,34955,73653,14564
8/11/2021,30037,26059,28670,35008,73703,14720
8/12/2021,30229,26185,28742,35053,73745,14856
8/13/2021,30423,26342,28860,35125,73797,15027
8/14/2021,30580,26454,28941,35173,73831,15147
8/15/2021,30679,26512,28997,35203,73850,15212
8/16/2021,30866,26646,29094,35259,73905,15339
8/17/2021,31018,26761,29173,35311,73944,15486
8/18/2021,31226,26912,29281,35361,73993,15590
8/19/2021,31359,27012,29342,35406,74029,15667
8/2/2021,28632,25034,27890,34477,73264,13542
8/20/2021,31541,27136,29440,35466,74066,15776
8/21/2021,31667,27220,29498,35511,74081,15884
8/22/2021,31769,27277,29527,35533,74103,15954
8/23/2021,31949,27371,29613,35594,74140,16080
8/24/2021,32108,27476,29681,35650,74178,16146
8/25/2021,32284,27582,29769,35715,74220,16237
8/26/2021,32411,27654,29818,35758,74251,16302
8/27/2021,32553,27743,29901,35815,74291,16401
8/28/2021,32654,27807,29955,35848,74308,16507
8/29/2021,32722,27853,29984,35866,74327,16549
8/3/2021,28792,25172,27965,34543,73311,13657
8/30/2021,32832,27952,30052,35915,74356,16617
8/31/2021,32944,28016,30103,35956,74387,16668
8/4/2021,28959,25291,28062,34605,73366,13809
8/5/2021,29138,25422,28156,34673,73432,13920
8/6/2021,29350,25598,28291,34754,73499,14123
8/7/2021,29498,25691,28370,34796,73525,14260
8/8/2021,29591,25747,28416,34829,73538,14343
8/9/2021,29776,25874,28522,34883,73598,14440
9/1/2021,33066,28098,30163,35993,74415,16750
9/10/2021,33906,28658,30563,36306,74637,17257
9/11/2021,34013,28717,30615,36351,74652,17323
9/12/2021,34070,28753,30635,36368,74666,17359
9/13/2021,34181,28834,30688,36408,74696,17422
9/14/2021,34287,28905,30746,36448,74720,17485
9/15/2021,34365,28966,30776,36471,74743,17524
9/16/2021,34457,29030,30813,36495,74763,17569
9/17/2021,34612,29123,30896,36545,74785,17634
9/18/2021,34691,29174,30932,36573,74807,17711
9/19/2021,34742,29205,30961,36587,74815,17745
9/2/2021,33153,28173,30202,36023,74448,16795
9/20/2021,34791,29241,30986,36600,74824,17768
9/21/2021,34880,29293,31023,36626,74843,17813
9/22/2021,34993,29342,31074,36650,74859,17866
9/23/2021,35092,29389,31119,36684,74885,17931
9/24/2021,35229,29467,31165,36716,74924,17985
9/25/2021,35311,29514,31192,36730,74948,18054
9/26/2021,35353,29537,31219,36744,74966,18073
9/27/2021,35449,29578,31263,36767,75005,18138
9/28/2021,35527,29622,31299,36792,75039,18187
9/29/2021,35631,29662,31336,36818,75092,18237
9/3/2021,33302,28256,30267,36073,74489,16888
9/30/2021,35716,29711,31374,36835,75130,18274
9/4/2021,33381,28306,30316,36114,74512,16953
9/5/2021,33428,28329,30338,36142,74520,16997
9/6/2021,33449,28350,30353,36154,74526,17012
9/7/2021,33544,28408,30401,36197,74561,17058
9/8/2021,33634,28482,30446,36227,74586,17122
9/9/2021,33740,28543,30485,36256,74601,17184
