date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,295,385,433,499,348,7
1/10/2021,446,553,644,748,814,12
1/11/2021,463,567,675,786,913,12
1/12/2021,483,591,704,833,1075,12
1/13/2021,501,622,745,880,1242,13
1/14/2021,535,652,793,946,1444,14
1/15/2021,560,696,830,1014,1677,15
1/16/2021,571,713,846,1053,1945,17
1/17/2021,572,716,846,1056,1969,17
1/18/2021,590,733,869,1086,2179,18
1/19/2021,609,749,900,1137,2363,19
1/2/2021,301,394,442,510,361,7
1/20/2021,643,777,924,1202,2638,19
1/21/2021,660,799,944,1237,2788,19
1/22/2021,688,822,972,1283,3029,19
1/23/2021,701,832,981,1302,3628,19
1/24/2021,701,838,990,1308,4160,19
1/25/2021,707,845,1000,1327,4415,20
1/26/2021,722,852,1008,1355,4771,20
1/27/2021,746,871,1034,1406,5185,21
1/28/2021,765,894,1066,1454,5714,21
1/29/2021,781,902,1080,1484,6093,21
1/3/2021,303,395,451,517,368,7
1/30/2021,786,907,1092,1503,6396,21
1/31/2021,789,908,1099,1516,6870,21
1/4/2021,323,422,482,563,431,8
1/5/2021,338,446,505,590,474,8
1/6/2021,378,480,545,654,545,9
1/7/2021,405,508,590,689,660,11
1/8/2021,435,541,629,731,765,12
1/9/2021,441,550,639,743,783,12
10/1/2021,7446,5970,8351,16660,40636,2944
10/10/2021,7571,6031,8424,16753,40745,2985
10/11/2021,7583,6038,8434,16768,40760,2987
10/12/2021,7602,6049,8445,16778,40774,2991
10/13/2021,7613,6061,8455,16786,40797,2996
10/14/2021,7627,6064,8470,16797,40824,3004
10/15/2021,7661,6080,8485,16808,40844,3021
10/16/2021,7673,6091,8495,16811,40849,3029
10/17/2021,7682,6091,8498,16815,40853,3032
10/18/2021,7711,6100,8513,16829,40869,3034
10/19/2021,7726,6114,8518,16845,40894,3048
10/2/2021,7455,5982,8359,16669,40652,2946
10/20/2021,7735,6123,8527,16852,40913,3050
10/21/2021,7756,6130,8536,16863,40928,3054
10/22/2021,7776,6149,8561,16876,40974,3062
10/23/2021,7785,6153,8566,16884,41019,3066
10/24/2021,7787,6155,8566,16890,41031,3073
10/25/2021,7798,6161,8577,16910,41112,3073
10/26/2021,7811,6168,8583,16919,41167,3079
10/27/2021,7820,6174,8599,16940,41240,3085
10/28/2021,7834,6179,8608,16966,41306,3090
10/29/2021,7853,6185,8616,16996,41353,3098
10/3/2021,7460,5983,8359,16669,40654,2946
10/30/2021,7860,6187,8624,17006,41375,3102
10/31/2021,7864,6188,8630,17010,41385,3102
10/4/2021,7478,5988,8372,16683,40669,2950
10/5/2021,7498,5997,8379,16697,40690,2957
10/6/2021,7522,6007,8382,16716,40705,2959
10/7/2021,7543,6013,8394,16729,40719,2960
10/8/2021,7562,6024,8409,16745,40738,2980
10/9/2021,7570,6029,8417,16752,40743,2984
11/1/2021,7865,6188,8631,17017,41414,3105
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,,1,1,
12/16/2020,,,1,2,1,
12/17/2020,,,1,2,1,
12/18/2020,,1,1,3,1,
12/19/2020,,1,1,3,1,
12/2/2020,,,,,1,
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,13,23,26,12,
12/23/2020,32,55,76,82,44,
12/24/2020,65,90,104,103,60,
12/25/2020,65,90,104,103,60,
12/26/2020,93,131,138,145,78,1
12/27/2020,98,141,152,155,99,2
12/28/2020,143,198,210,221,140,3
12/29/2020,203,269,305,317,198,4
12/3/2020,,,,,1,
12/30/2020,248,331,371,414,264,6
12/31/2020,293,382,425,488,316,6
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,,,,,1,
12/7/2020,,,,,1,
12/8/2020,,,,,1,
12/9/2020,,,,,1,
2/1/2021,806,928,1117,1567,7279,22
2/10/2021,891,1024,1233,1795,10501,28
2/11/2021,894,1029,1246,1810,10726,29
2/12/2021,918,1056,1270,1852,11098,32
2/13/2021,920,1065,1275,1869,11323,32
2/14/2021,921,1066,1275,1876,11349,32
2/15/2021,931,1075,1294,1893,11508,33
2/16/2021,936,1080,1304,1913,11757,33
2/17/2021,949,1085,1310,1926,12021,33
2/18/2021,958,1099,1325,1944,12199,33
2/19/2021,961,1102,1327,1951,12283,33
2/2/2021,814,943,1135,1588,7687,23
2/20/2021,961,1102,1328,1955,12304,33
2/21/2021,961,1102,1328,1955,12327,33
2/22/2021,964,1103,1332,1963,12415,33
2/23/2021,966,1103,1333,1968,12490,33
2/24/2021,968,1109,1343,1989,12753,33
2/25/2021,973,1113,1356,2008,13074,33
2/26/2021,976,1119,1369,2026,13391,33
2/27/2021,986,1133,1379,2039,13604,33
2/28/2021,991,1136,1389,2050,13915,33
2/3/2021,832,958,1162,1636,8452,25
2/4/2021,844,972,1182,1671,8869,25
2/5/2021,858,984,1198,1694,9225,26
2/6/2021,863,986,1200,1698,9429,26
2/7/2021,863,994,1203,1709,9536,26
2/8/2021,863,997,1206,1724,9695,27
2/9/2021,874,1010,1220,1747,9828,27
3/1/2021,1000,1142,1402,2064,14320,34
3/10/2021,1159,1307,1627,3022,19569,40
3/11/2021,1171,1320,1639,3211,20426,40
3/12/2021,1195,1340,1660,3359,21172,41
3/13/2021,1204,1358,1680,3504,21518,42
3/14/2021,1208,1368,1686,3564,21788,42
3/15/2021,1222,1378,1697,3680,22203,43
3/16/2021,1233,1382,1711,3805,22788,43
3/17/2021,1253,1397,1750,3998,23914,43
3/18/2021,1274,1418,1784,4153,24654,43
3/19/2021,1298,1439,1808,4403,25272,44
3/2/2021,1009,1152,1408,2077,14794,34
3/20/2021,1326,1465,1848,4682,25910,44
3/21/2021,1333,1468,1863,4845,26092,45
3/22/2021,1354,1491,1893,5192,26621,47
3/23/2021,1384,1512,1941,5558,27090,49
3/24/2021,1403,1539,1997,6066,27617,51
3/25/2021,1428,1574,2051,6497,28098,52
3/26/2021,1519,1665,2221,6860,28530,67
3/27/2021,1592,1719,2337,7116,28742,79
3/28/2021,1647,1757,2406,7238,28950,84
3/29/2021,1749,1845,2585,7592,29313,109
3/3/2021,1046,1174,1455,2165,15605,37
3/30/2021,1841,1930,2756,7907,29671,114
3/31/2021,1967,2043,2953,8238,30200,125
3/4/2021,1055,1182,1469,2217,16278,37
3/5/2021,1095,1233,1521,2387,16962,37
3/6/2021,1116,1273,1576,2495,17371,38
3/7/2021,1121,1273,1581,2585,17626,38
3/8/2021,1124,1280,1587,2713,18032,39
3/9/2021,1129,1290,1598,2846,18657,40
4/1/2021,2066,2126,3106,8533,30598,136
4/10/2021,2706,2645,3930,10096,32638,235
4/11/2021,2726,2668,3969,10177,32744,251
4/12/2021,2924,2862,4218,10483,33080,268
4/13/2021,2972,2903,4299,10608,33244,286
4/14/2021,3042,2936,4386,10735,33466,303
4/15/2021,3226,3099,4518,10869,33614,311
4/16/2021,3283,3141,4591,10979,33749,330
4/17/2021,3311,3172,4626,11028,33830,340
4/18/2021,3322,3181,4642,11050,33861,345
4/19/2021,3376,3205,4674,11149,33997,350
4/2/2021,2147,2214,3214,8741,30882,150
4/20/2021,3406,3246,4715,11239,34140,354
4/21/2021,3449,3287,4757,11329,34272,360
4/22/2021,3513,3326,4825,11457,34412,365
4/23/2021,3589,3370,4876,11568,34526,386
4/24/2021,3617,3400,4915,11611,34587,393
4/25/2021,3630,3405,4923,11629,34605,393
4/26/2021,3671,3434,4969,11694,34691,404
4/27/2021,3715,3455,5020,11770,34808,409
4/28/2021,3750,3471,5061,11854,34922,414
4/29/2021,3792,3501,5096,11936,35049,420
4/3/2021,2209,2255,3277,8851,30999,157
4/30/2021,3825,3539,5141,12035,35187,434
4/4/2021,2238,2271,3311,8895,31026,162
4/5/2021,2303,2327,3419,9096,31275,164
4/6/2021,2382,2366,3526,9301,31563,177
4/7/2021,2505,2469,3645,9546,31896,192
4/8/2021,2573,2536,3761,9744,32179,204
4/9/2021,2661,2614,3884,9970,32501,228
5/1/2021,3849,3557,5170,12080,35220,441
5/10/2021,4078,3739,5452,12528,35871,480
5/11/2021,4099,3768,5476,12588,35945,486
5/12/2021,4124,3791,5498,12629,36022,490
5/13/2021,4161,3813,5530,12682,36088,500
5/14/2021,4201,3838,5578,12743,36177,520
5/15/2021,4235,3859,5606,12800,36235,560
5/16/2021,4248,3867,5622,12817,36256,578
5/17/2021,4318,3943,5705,12919,36350,607
5/18/2021,4367,3972,5753,12980,36453,624
5/19/2021,4412,3995,5790,13041,36532,668
5/2/2021,3854,3565,5185,12090,35232,441
5/20/2021,4470,4032,5828,13109,36606,710
5/21/2021,4513,4050,5863,13173,36671,774
5/22/2021,4550,4065,5893,13207,36697,806
5/23/2021,4570,4071,5904,13230,36704,816
5/24/2021,4604,4084,5937,13283,36757,853
5/25/2021,4643,4098,5968,13330,36829,880
5/26/2021,4669,4118,5991,13378,36890,889
5/27/2021,4693,4128,6014,13420,36935,903
5/28/2021,4721,4152,6043,13465,36990,932
5/29/2021,4732,4161,6057,13483,37004,944
5/3/2021,3886,3587,5216,12152,35309,445
5/30/2021,4736,4169,6063,13491,37007,949
5/31/2021,4749,4174,6063,13502,37014,951
5/4/2021,3913,3613,5255,12216,35417,449
5/5/2021,3946,3631,5293,12271,35532,456
5/6/2021,3981,3665,5341,12346,35638,460
5/7/2021,4008,3691,5386,12412,35710,465
5/8/2021,4041,3712,5409,12471,35774,474
5/9/2021,4047,3718,5423,12482,35785,475
6/1/2021,4780,4194,6095,13542,37075,969
6/10/2021,4956,4305,6247,13804,37367,1186
6/11/2021,4973,4323,6271,13843,37408,1208
6/12/2021,4991,4328,6286,13863,37422,1219
6/13/2021,4996,4333,6291,13872,37429,1224
6/14/2021,5016,4341,6308,13904,37455,1235
6/15/2021,5045,4352,6316,13923,37485,1259
6/16/2021,5062,4364,6327,13953,37515,1277
6/17/2021,5078,4374,6345,13979,37539,1285
6/18/2021,5111,4389,6362,14005,37572,1306
6/19/2021,5125,4394,6370,14021,37581,1321
6/2/2021,4799,4206,6122,13578,37106,996
6/20/2021,5131,4399,6377,14026,37584,1326
