date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,216,259,267,317,896,6
1/10/2021,367,443,463,559,2155,32
1/11/2021,403,493,528,608,2334,35
1/12/2021,429,521,588,677,2551,36
1/13/2021,449,542,612,742,2707,37
1/14/2021,480,588,650,826,2904,46
1/15/2021,512,633,707,904,3144,47
1/16/2021,516,634,708,906,3152,47
1/17/2021,518,635,708,907,3154,47
1/18/2021,531,646,738,934,3177,47
1/19/2021,562,672,777,1015,3326,48
1/2/2021,217,259,267,317,897,6
1/20/2021,585,709,829,1101,3473,54
1/21/2021,666,786,928,1244,3662,70
1/22/2021,736,840,980,1341,3786,86
1/23/2021,741,842,983,1346,3911,120
1/24/2021,742,843,983,1347,3924,122
1/25/2021,755,856,1008,1397,4038,124
1/26/2021,782,875,1038,1448,4178,126
1/27/2021,803,894,1061,1486,4338,139
1/28/2021,950,980,1170,1606,4549,189
1/29/2021,1024,1025,1235,1701,4780,248
1/3/2021,217,259,267,318,899,6
1/30/2021,1036,1044,1286,1730,4800,248
1/31/2021,1036,1045,1288,1731,4806,248
1/4/2021,232,278,285,346,1024,6
1/5/2021,275,311,324,381,1245,6
1/6/2021,288,333,343,409,1586,25
1/7/2021,327,402,431,505,1959,31
1/8/2021,366,442,462,554,2152,32
1/9/2021,367,443,462,559,2155,32
12/10/2020,1,,,1,1,1
12/11/2020,1,,,1,1,1
12/12/2020,1,,,1,1,1
12/13/2020,1,,,1,1,1
12/14/2020,1,,,2,1,1
12/15/2020,1,1,1,2,1,1
12/16/2020,6,4,6,5,2,1
12/17/2020,9,11,15,15,5,1
12/18/2020,17,23,25,20,17,1
12/19/2020,18,23,25,21,17,1
12/2/2020,,,,,,1
12/20/2020,18,23,25,22,17,1
12/21/2020,19,23,25,22,20,2
12/22/2020,22,35,41,29,58,2
12/23/2020,51,66,63,60,107,2
12/24/2020,64,83,78,75,153,2
12/25/2020,66,84,79,75,153,2
12/26/2020,66,84,80,75,153,2
12/27/2020,67,84,80,75,153,2
12/28/2020,105,135,139,149,270,2
12/29/2020,127,181,193,212,455,3
12/3/2020,,,,,,1
12/30/2020,168,221,235,264,640,4
12/31/2020,213,256,267,314,816,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,1,,,1,,1
12/8/2020,1,,,1,,1
12/9/2020,1,,,1,,1
2/1/2021,1055,1064,1320,1816,5059,261
2/10/2021,1257,1312,1713,2456,6749,456
2/11/2021,1378,1399,1782,2561,7007,494
2/12/2021,1440,1448,1828,2633,7259,512
2/13/2021,1644,1551,1919,2712,7366,550
2/14/2021,1647,1552,1922,2718,7396,552
2/15/2021,1655,1557,1928,2733,7486,553
2/16/2021,1683,1580,1961,2771,7770,575
2/17/2021,1733,1622,2012,2817,8011,659
2/18/2021,1769,1652,2048,2874,8218,679
2/19/2021,1818,1682,2085,2920,8302,694
2/2/2021,1070,1078,1348,1844,5299,268
2/20/2021,1850,1697,2100,2935,8322,715
2/21/2021,1852,1697,2102,2936,8334,718
2/22/2021,1907,1737,2142,2972,8388,730
2/23/2021,1976,1778,2175,3042,8513,765
2/24/2021,2012,1801,2193,3089,8639,775
2/25/2021,2059,1850,2240,3164,8927,906
2/26/2021,2121,1893,2286,3199,9047,988
