date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-09-20 00:00:00,88,12,0.1363636363636364,1,1,1
2021-09-19 00:00:00,55,11,0.2,6,3,0.5
2021-09-18 00:00:00,71,7,0.0985915492957746,14,9,0.642857142857143
2021-09-17 00:00:00,271,33,0.1217712177121771,17,14,0.8235294117647058
2021-09-16 00:00:00,219,18,0.0821917808219178,7,2,0.2857142857142857
2021-09-15 00:00:00,280,29,0.1035714285714286,10,3,0.3
2021-09-14 00:00:00,286,29,0.1013986013986014,25,14,0.5600000000000002
2021-09-13 00:00:00,404,39,0.0965346534653465,14,11,0.7857142857142858
2021-09-12 00:00:00,77,17,0.2207792207792208,3,3,1
2021-09-11 00:00:00,79,16,0.2025316455696203,16,13,0.8125
2021-09-10 00:00:00,294,34,0.1156462585034014,15,8,0.5333333333333334
2021-09-09 00:00:00,229,23,0.1004366812227074,18,11,0.6111111111111112
2021-09-08 00:00:00,280,29,0.1035714285714286,13,5,0.3846153846153847
2021-09-07 00:00:00,298,33,0.1107382550335571,22,15,0.6818181818181818
2021-09-06 00:00:00,56,8,0.1428571428571429,7,5,0.7142857142857144
2021-09-05 00:00:00,81,8,0.0987654320987654,2,1,0.5
2021-09-04 00:00:00,115,19,0.1652173913043478,15,12,0.8
2021-09-03 00:00:00,252,26,0.1031746031746032,21,10,0.4761904761904762
2021-09-02 00:00:00,274,20,0.072992700729927,19,11,0.5789473684210528
2021-09-01 00:00:00,313,24,0.0766773162939297,18,13,0.7222222222222222
2021-08-31 00:00:00,323,16,0.0495356037151703,19,7,0.368421052631579
2021-08-30 00:00:00,365,38,0.1041095890410959,27,14,0.5185185185185186
2021-08-29 00:00:00,77,13,0.1688311688311688,4,2,0.5
2021-08-28 00:00:00,88,9,0.1022727272727273,17,9,0.5294117647058824
2021-08-27 00:00:00,342,30,0.087719298245614,27,15,0.5555555555555556
2021-08-26 00:00:00,314,16,0.0509554140127389,29,14,0.4827586206896552
2021-08-25 00:00:00,425,29,0.0682352941176471,30,19,0.6333333333333334
2021-08-24 00:00:00,306,15,0.0490196078431373,18,7,0.3888888888888889
2021-08-23 00:00:00,361,41,0.1135734072022161,24,12,0.5
2021-08-22 00:00:00,89,6,0.0674157303370787,7,4,0.5714285714285714
2021-08-21 00:00:00,131,7,0.0534351145038168,22,8,0.3636363636363637
2021-08-20 00:00:00,434,25,0.0576036866359447,18,16,0.8888888888888888
2021-08-19 00:00:00,332,9,0.0271084337349398,9,7,0.7777777777777778
2021-08-18 00:00:00,396,18,0.0454545454545455,19,8,0.4210526315789474
2021-08-17 00:00:00,271,10,0.03690036900369,24,17,0.7083333333333334
2021-08-16 00:00:00,396,17,0.0429292929292929,11,6,0.5454545454545454
2021-08-15 00:00:00,93,8,0.0860215053763441,3,2,0.6666666666666666
2021-08-14 00:00:00,141,16,0.1134751773049645,5,1,0.2
2021-08-13 00:00:00,208,12,0.0576923076923077,20,9,0.45
2021-08-12 00:00:00,193,12,0.0621761658031088,10,6,0.6
2021-08-11 00:00:00,173,8,0.046242774566474,12,8,0.6666666666666666
2021-08-10 00:00:00,193,11,0.0569948186528497,13,9,0.6923076923076924
2021-08-09 00:00:00,203,17,0.083743842364532,28,18,0.642857142857143
2021-08-08 00:00:00,59,9,0.152542372881356,10,6,0.6
2021-08-07 00:00:00,81,15,0.1851851851851852,17,12,0.7058823529411766
2021-08-06 00:00:00,142,12,0.0845070422535211,21,12,0.5714285714285714
2021-08-05 00:00:00,108,8,0.0740740740740741,9,3,0.3333333333333333
2021-08-04 00:00:00,119,12,0.1008403361344538,16,9,0.5625
2021-08-03 00:00:00,164,13,0.0792682926829268,8,4,0.5
2021-08-02 00:00:00,157,20,0.1273885350318471,22,16,0.7272727272727274
2021-08-01 00:00:00,60,5,0.0833333333333333,8,7,0.875
2021-07-31 00:00:00,62,3,0.0483870967741936,,,
2021-07-30 00:00:00,100,7,0.07,12,8,0.6666666666666666
2021-07-29 00:00:00,106,7,0.0660377358490566,16,11,0.6875
2021-07-28 00:00:00,70,6,0.0857142857142857,8,4,0.5
2021-07-27 00:00:00,76,9,0.118421052631579,12,8,0.6666666666666666
2021-07-26 00:00:00,78,5,0.0641025641025641,14,10,0.7142857142857144
2021-07-25 00:00:00,38,3,0.0789473684210526,,,
2021-07-24 00:00:00,35,3,0.0857142857142857,2,2,1
2021-07-23 00:00:00,58,4,0.0689655172413793,5,4,0.8
2021-07-22 00:00:00,94,3,0.0319148936170213,10,7,0.7
2021-07-21 00:00:00,69,0,0,12,7,0.5833333333333334
2021-07-20 00:00:00,77,4,0.051948051948052,9,6,0.6666666666666666
2021-07-19 00:00:00,72,2,0.0277777777777778,9,7,0.7777777777777778
2021-07-18 00:00:00,21,3,0.1428571428571429,1,1,1
2021-07-17 00:00:00,30,3,0.1,1,1,1
2021-07-16 00:00:00,76,1,0.0131578947368421,6,1,0.1666666666666667
2021-07-15 00:00:00,71,4,0.0563380281690141,8,6,0.75
2021-07-14 00:00:00,49,0,0,9,7,0.7777777777777778
2021-07-13 00:00:00,52,6,0.1153846153846154,9,6,0.6666666666666666
2021-07-12 00:00:00,67,6,0.0895522388059702,5,4,0.8
2021-07-11 00:00:00,29,7,0.2413793103448276,4,3,0.75
2021-07-10 00:00:00,34,3,0.0882352941176471,,,
2021-07-09 00:00:00,48,3,0.0625,10,5,0.5
2021-07-08 00:00:00,49,0,0,5,4,0.8
2021-07-07 00:00:00,54,2,0.037037037037037,3,3,1
2021-07-06 00:00:00,51,1,0.0196078431372549,4,1,0.25
2021-07-05 00:00:00,33,1,0.0303030303030303,1,1,1
2021-07-04 00:00:00,10,3,0.3,,,
2021-07-03 00:00:00,51,1,0.0196078431372549,,,
2021-07-02 00:00:00,55,2,0.0363636363636364,5,2,0.4
2021-07-01 00:00:00,59,3,0.0508474576271187,8,3,0.375
2021-06-30 00:00:00,40,0,0,2,2,1
2021-06-29 00:00:00,49,1,0.0204081632653061,4,0,0
2021-06-28 00:00:00,56,1,0.0178571428571429,8,5,0.625
2021-06-27 00:00:00,38,0,0,,,
2021-06-26 00:00:00,32,0,0,2,0,0
2021-06-25 00:00:00,62,2,0.032258064516129,9,5,0.5555555555555556
2021-06-24 00:00:00,69,3,0.0434782608695652,4,1,0.25
2021-06-23 00:00:00,48,5,0.1041666666666667,4,2,0.5
2021-06-22 00:00:00,45,0,0,3,3,1
2021-06-21 00:00:00,54,3,0.0555555555555556,8,6,0.75
2021-06-20 00:00:00,36,0,0,2,1,0.5
2021-06-19 00:00:00,23,1,0.0434782608695652,1,1,1
2021-06-18 00:00:00,51,2,0.0392156862745098,3,2,0.6666666666666666
2021-06-17 00:00:00,52,1,0.0192307692307692,8,4,0.5
2021-06-16 00:00:00,41,0,0,5,3,0.6
2021-06-15 00:00:00,52,0,0,3,1,0.3333333333333333
2021-06-14 00:00:00,65,1,0.0153846153846154,1,0,0
2021-06-13 00:00:00,21,1,0.0476190476190476,5,2,0.4
2021-06-12 00:00:00,28,0,0,,,
2021-06-11 00:00:00,52,2,0.0384615384615385,3,1,0.3333333333333333
2021-06-10 00:00:00,48,0,0,5,2,0.4
2021-06-09 00:00:00,66,2,0.0303030303030303,1,0,0
2021-06-08 00:00:00,44,1,0.0227272727272727,6,3,0.5
2021-06-07 00:00:00,46,1,0.0217391304347826,5,3,0.6
2021-06-06 00:00:00,34,0,0,1,0,0
2021-06-05 00:00:00,39,1,0.0256410256410256,6,5,0.8333333333333334
2021-06-04 00:00:00,63,5,0.0793650793650794,9,6,0.6666666666666666
2021-06-03 00:00:00,66,2,0.0303030303030303,7,5,0.7142857142857144
2021-06-02 00:00:00,60,1,0.0166666666666667,6,5,0.8333333333333334
2021-06-01 00:00:00,91,1,0.010989010989011,8,4,0.5
2021-05-31 00:00:00,26,1,0.0384615384615385,3,3,1
2021-05-30 00:00:00,50,5,0.1,5,0,0
2021-05-29 00:00:00,27,2,0.0740740740740741,2,1,0.5
2021-05-28 00:00:00,59,2,0.0338983050847458,8,3,0.375
2021-05-27 00:00:00,68,3,0.0441176470588235,8,4,0.5
2021-05-26 00:00:00,59,2,0.0338983050847458,3,1,0.3333333333333333
2021-05-25 00:00:00,107,6,0.0560747663551402,7,1,0.1428571428571429
2021-05-24 00:00:00,83,1,0.0120481927710843,5,4,0.8
2021-05-23 00:00:00,33,1,0.0303030303030303,2,1,0.5
2021-05-22 00:00:00,30,2,0.0666666666666667,5,4,0.8
2021-05-21 00:00:00,80,1,0.0125,9,4,0.4444444444444444
2021-05-20 00:00:00,55,0,0,11,5,0.4545454545454546
2021-05-19 00:00:00,51,0,0,6,3,0.5
2021-05-18 00:00:00,74,2,0.027027027027027,3,1,0.3333333333333333
2021-05-17 00:00:00,64,0,0,5,4,0.8
2021-05-16 00:00:00,14,1,0.0714285714285714,4,3,0.75
2021-05-15 00:00:00,23,3,0.1304347826086957,2,2,1
2021-05-14 00:00:00,48,0,0,5,1,0.2
2021-05-13 00:00:00,91,1,0.010989010989011,8,3,0.375
