Category,value
tests,12494111
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2104741
20 - 44 years,5332326
45 - 54 years,1653153
55 - 64 years,1533582
65 years and older,1846036
Unknown,24273
positive,0.0973371374722059
