date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,314,415,432,647,409,8
1/10/2021,570,701,804,1117,924,12
1/11/2021,579,710,812,1135,950,13
1/12/2021,598,736,840,1185,1036,13
1/13/2021,643,784,929,1276,1219,14
1/14/2021,676,829,984,1349,1331,16
1/15/2021,691,840,997,1368,1377,16
1/16/2021,713,870,1041,1415,1521,18
1/17/2021,715,872,1045,1419,1537,19
1/18/2021,722,875,1058,1439,1686,20
1/19/2021,754,930,1110,1517,1836,22
1/2/2021,334,447,456,679,419,8
1/20/2021,796,980,1176,1613,2108,22
1/21/2021,919,1137,1355,1851,2790,23
1/22/2021,1055,1274,1530,2107,3715,25
1/23/2021,1095,1331,1584,2214,4849,29
1/24/2021,1111,1348,1608,2292,6040,30
1/25/2021,1134,1373,1642,2368,6683,30
1/26/2021,1145,1385,1671,2415,7038,30
1/27/2021,1218,1439,1743,2601,8288,32
1/28/2021,1269,1508,1853,2807,9667,39
1/29/2021,1348,1566,1949,2989,10886,44
1/3/2021,334,449,456,680,420,8
1/30/2021,1397,1594,2005,3077,11518,45
1/31/2021,1434,1622,2055,3163,12217,48
1/4/2021,343,454,468,688,426,8
1/5/2021,350,462,483,708,446,8
1/6/2021,358,469,495,732,481,9
1/7/2021,442,568,637,869,678,10
1/8/2021,536,672,766,1075,879,12
1/9/2021,569,700,803,1117,921,12
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,,2,
12/17/2020,1,1,1,,4,
12/18/2020,1,1,1,,4,
12/19/2020,2,1,1,,6,
12/2/2020,,,,,1,
12/20/2020,2,1,1,3,6,
12/21/2020,2,3,1,4,6,
12/22/2020,34,75,99,120,53,
12/23/2020,109,169,177,266,99,1
12/24/2020,119,180,186,279,105,2
12/25/2020,123,183,190,282,107,2
12/26/2020,128,189,197,297,112,2
12/27/2020,131,192,199,302,113,2
12/28/2020,148,196,207,323,138,2
12/29/2020,186,239,264,398,226,5
12/3/2020,,,,,1,
12/30/2020,290,395,400,595,375,8
12/31/2020,312,413,430,641,396,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1488,1675,2118,3315,13712,53
2/10/2021,1821,1973,2516,4243,24549,68
2/11/2021,1858,2011,2568,4353,25739,70
2/12/2021,1899,2051,2622,4465,26900,72
2/13/2021,1945,2087,2665,4584,27739,76
2/14/2021,1978,2111,2704,4660,28516,77
2/15/2021,2001,2126,2728,4724,29094,77
2/16/2021,2035,2159,2767,4806,30020,79
2/17/2021,2054,2180,2783,4848,30405,79
2/18/2021,2059,2186,2790,4856,30552,80
2/19/2021,2070,2192,2814,4864,30644,80
2/2/2021,1557,1732,2192,3461,15275,56
2/20/2021,2074,2194,2819,4874,30697,80
2/21/2021,2081,2194,2821,4877,30746,81
2/22/2021,2086,2195,2833,4891,30797,81
2/23/2021,2119,2219,2867,4968,31272,83
2/24/2021,2183,2283,2942,5150,32490,84
2/25/2021,2243,2330,3003,5269,33155,84
2/26/2021,2279,2369,3042,5374,33510,85
2/27/2021,2293,2379,3054,5399,33689,86
2/28/2021,2299,2382,3062,5419,33767,86
2/3/2021,1601,1766,2252,3610,16953,57
2/4/2021,1633,1803,2303,3681,18028,59
2/5/2021,1679,1841,2336,3760,18956,60
2/6/2021,1717,1868,2379,3849,19804,62
2/7/2021,1738,1885,2405,3910,20667,63
2/8/2021,1758,1911,2435,4004,21860,65
2/9/2021,1780,1935,2469,4100,23074,66
3/1/2021,2313,2395,3078,5479,33946,87
3/10/2021,2499,2550,3310,6733,36723,100
3/11/2021,2544,2596,3358,6991,37299,105
3/12/2021,2584,2630,3415,7228,37802,108
3/13/2021,2604,2644,3434,7364,38018,108
3/14/2021,2626,2664,3453,7529,38334,111
3/15/2021,2696,2699,3514,7806,39042,117
3/16/2021,2748,2735,3557,8033,39615,122
3/17/2021,2836,2762,3622,8406,40213,129
3/18/2021,2881,2810,3692,8678,40789,133
3/19/2021,2927,2852,3751,8993,41336,142
3/2/2021,2340,2411,3095,5525,34182,88
3/20/2021,2989,2898,3829,9393,41644,148
3/21/2021,3002,2902,3836,9495,41726,150
3/22/2021,3086,2950,3936,9920,42077,164
3/23/2021,3115,2972,3975,10102,42303,169
3/24/2021,3156,3012,4032,10345,42585,172
3/25/2021,3273,3074,4141,10768,43078,199
3/26/2021,3396,3182,4298,11148,43479,224
3/27/2021,3517,3251,4413,11370,43649,255
3/28/2021,3545,3271,4435,11391,43675,265
3/29/2021,3694,3380,4598,11569,43826,303
3/3/2021,2352,2428,3127,5600,34480,88
3/30/2021,3825,3479,4735,11742,44020,328
3/31/2021,3971,3573,4882,11936,44245,364
3/4/2021,2369,2443,3141,5691,34654,90
3/5/2021,2396,2452,3165,5847,35005,90
3/6/2021,2405,2455,3171,5915,35121,90
3/7/2021,2410,2460,3175,6016,35228,91
3/8/2021,2429,2478,3209,6223,35563,93
3/9/2021,2459,2520,3255,6447,36104,97
4/1/2021,4106,3672,5028,12146,44612,393
4/10/2021,5152,4349,6068,13645,46472,625
4/11/2021,5168,4366,6091,13674,46504,631
4/12/2021,5246,4406,6165,13791,46670,664
4/13/2021,5308,4438,6219,13875,46776,677
4/14/2021,5405,4495,6301,13989,46930,694
4/15/2021,5461,4552,6363,14141,47087,704
4/16/2021,5544,4618,6428,14265,47231,724
4/17/2021,5626,4682,6484,14407,47427,738
4/18/2021,5713,4710,6539,14543,47515,764
4/19/2021,5794,4752,6599,14748,47662,774
4/2/2021,4257,3775,5185,12344,44858,436
4/20/2021,5834,4785,6646,14829,47752,785
4/21/2021,5947,4848,6732,15006,47926,811
4/22/2021,6071,4957,6843,15157,48105,835
4/23/2021,6135,5033,6929,15304,48246,883
4/24/2021,6249,5075,7004,15459,48368,913
4/25/2021,6335,5117,7058,15568,48441,941
4/26/2021,6404,5164,7119,15675,48573,966
4/27/2021,6452,5191,7175,15745,48663,980
4/28/2021,6519,5244,7250,15860,48817,1000
4/29/2021,6573,5290,7302,15931,48914,1018
4/3/2021,4376,3840,5286,12470,44978,471
4/30/2021,6633,5340,7349,16014,49015,1039
4/4/2021,4398,3851,5298,12488,45005,478
4/5/2021,4554,3934,5433,12655,45204,511
4/6/2021,4693,4027,5580,12882,45497,537
4/7/2021,4814,4118,5712,13042,45730,565
4/8/2021,4933,4221,5826,13277,46046,584
4/9/2021,5098,4303,6007,13563,46396,605
5/1/2021,6674,5365,7386,16084,49070,1049
5/10/2021,7033,5590,7668,16476,49576,1154
5/11/2021,7080,5623,7693,16518,49644,1165
5/12/2021,7124,5651,7727,16568,49719,1181
5/13/2021,7163,5676,7750,16604,49756,1235
5/14/2021,7230,5717,7788,16654,49811,1389
5/15/2021,7288,5740,7814,16691,49841,1464
5/16/2021,7314,5751,7830,16706,49860,1497
5/17/2021,7367,5776,7867,16743,49919,1543
5/18/2021,7398,5798,7903,16802,49985,1583
5/19/2021,7450,5819,7934,16848,50066,1622
5/2/2021,6706,5388,7407,16110,49093,1057
5/20/2021,7504,5847,7972,16909,50123,1665
5/21/2021,7566,5873,8020,16947,50169,1733
5/22/2021,7591,5889,8035,16973,50197,1779
5/23/2021,7608,5896,8055,16990,50212,1808
5/24/2021,7639,5921,8083,17024,50259,1837
5/25/2021,7677,5941,8105,17064,50303,1861
5/26/2021,7699,5958,8129,17094,50357,1924
5/27/2021,7737,5977,8151,17137,50388,1944
5/28/2021,7774,5996,8178,17171,50424,2013
5/29/2021,7803,6011,8197,17184,50447,2033
5/3/2021,6757,5412,7437,16162,49140,1075
5/30/2021,7819,6019,8208,17197,50460,2050
5/31/2021,7822,6024,8217,17200,50466,2056
5/4/2021,6828,5465,7491,16237,49242,1090
5/5/2021,6873,5493,7525,16300,49322,1099
5/6/2021,6914,5526,7568,16356,49384,1115
5/7/2021,6955,5550,7607,16402,49454,1128
5/8/2021,6979,5559,7629,16433,49493,1139
5/9/2021,6992,5572,7648,16452,49512,1145
6/1/2021,7857,6047,8245,17233,50504,2091
6/10/2021,8056,6164,8412,17434,50774,2331
6/11/2021,8083,6174,8428,17457,50803,2368
6/12/2021,8091,6179,8443,17483,50808,2384
6/13/2021,8101,6181,8448,17491,50811,2392
6/14/2021,8118,6194,8458,17509,50837,2413
6/15/2021,8137,6204,8475,17534,50859,2454
6/16/2021,8163,6218,8495,17551,50879,2484
6/17/2021,8184,6226,8510,17574,50911,2497
6/18/2021,8214,6248,8527,17606,50937,2516
6/19/2021,8218,6256,8538,17614,50945,2527
6/2/2021,7882,6060,8265,17269,50555,2144
6/20/2021,8222,6259,8541,17620,50952,2536
6/21/2021,8237,6267,8556,17638,50962,2553
6/22/2021,8257,6272,8574,17660,50987,2575
6/23/2021,8291,6290,8591,17682,51011,2597
6/24/2021,8313,6299,8605,17697,51030,2619
6/25/2021,8329,6312,8628,17711,51062,2641
6/26/2021,8336,6325,8641,17723,51068,2655
6/27/2021,8341,6328,8647,17729,51068,2660
6/28/2021,8361,6339,8659,17749,51088,2679
6/29/2021,8373,6353,8671,17763,51111,2697
6/3/2021,7909,6075,8287,17299,50597,2164
6/30/2021,8389,6364,8683,17784,51132,2741
6/4/2021,7951,6092,8315,17332,50627,2211
6/5/2021,7965,6097,8329,17346,50639,2223
6/6/2021,7975,6102,8337,17350,50647,2236
6/7/2021,7987,6115,8357,17367,50672,2259
6/8/2021,8012,6135,8373,17400,50701,2289
6/9/2021,8032,6153,8393,17418,50741,2314
7/1/2021,8399,6375,8698,17800,51163,2754
7/10/2021,8561,6466,8807,17979,51337,2889
7/11/2021,8566,6471,8812,17980,51342,2893
7/12/2021,8584,6479,8826,17997,51360,2910
7/13/2021,8602,6487,8838,18009,51373,2929
7/14/2021,8615,6497,8851,18024,51394,2944
7/15/2021,8637,6506,8868,18040,51416,2967
7/16/2021,8664,6525,8895,18070,51448,3002
7/17/2021,8687,6538,8906,18093,51469,3018
7/18/2021,8702,6544,8912,18102,51485,3036
7/19/2021,8729,6559,8930,18132,51522,3064
7/2/2021,8420,6386,8711,17838,51191,2778
7/20/2021,8755,6576,8949,18158,51564,3095
7/21/2021,8781,6598,8979,18192,51609,3135
7/22/2021,8815,6623,9011,18220,51661,3182
7/23/2021,8854,6645,9047,18262,51707,3218
7/24/2021,8886,6675,9077,18296,51734,3243
7/25/2021,8917,6691,9091,18317,51754,3261
