date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,643,730,563,432,353,3
1/10/2021,1159,1137,937,785,704,15
1/11/2021,1231,1223,1012,837,768,16
1/12/2021,1338,1310,1084,920,965,17
1/13/2021,1400,1375,1163,996,1221,18
1/14/2021,1500,1461,1256,1083,1490,18
1/15/2021,1615,1558,1333,1178,2230,19
1/16/2021,1626,1574,1349,1201,2333,19
1/17/2021,1632,1583,1356,1205,2340,19
1/18/2021,1699,1656,1411,1258,2405,22
1/19/2021,1787,1721,1475,1337,2661,23
1/2/2021,669,746,571,447,363,3
1/20/2021,2041,1996,1800,1625,2871,28
1/21/2021,2192,2105,1901,1725,3078,29
1/22/2021,2287,2182,1996,1839,3413,30
1/23/2021,2332,2215,2031,1877,3610,33
1/24/2021,2337,2218,2031,1878,3628,33
1/25/2021,2386,2269,2094,1979,3933,34
1/26/2021,2449,2322,2149,2064,4291,37
1/27/2021,2702,2463,2300,2226,4669,40
1/28/2021,2895,2587,2428,2385,5074,46
1/29/2021,2995,2667,2509,2493,5412,50
1/3/2021,669,747,571,448,365,3
1/30/2021,3055,2711,2536,2531,5530,58
1/31/2021,3065,2713,2537,2536,5552,58
1/4/2021,740,822,629,517,425,4
1/5/2021,826,892,684,581,490,8
1/6/2021,908,939,739,633,555,10
1/7/2021,1024,1023,827,700,654,11
1/8/2021,1145,1129,925,765,694,15
1/9/2021,1159,1136,935,782,702,15
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,2,,2,1,
12/16/2020,26,40,31,23,14,
12/17/2020,55,73,62,47,19,
12/18/2020,102,130,107,79,36,
12/19/2020,112,143,115,92,37,
12/2/2020,,1,,1,,
12/20/2020,113,144,115,92,39,
12/21/2020,115,145,117,93,40,
12/22/2020,122,165,129,104,45,1
12/23/2020,179,271,205,142,67,2
12/24/2020,260,372,275,198,80,2
12/25/2020,286,400,295,218,85,2
12/26/2020,304,424,309,228,87,2
12/27/2020,331,447,323,240,90,2
12/28/2020,386,506,367,269,102,3
12/29/2020,450,581,414,317,197,3
12/3/2020,,1,,1,,
12/30/2020,550,669,487,380,298,3
12/31/2020,603,711,536,415,348,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3122,2775,2599,2643,5998,58
2/10/2021,5003,3636,3561,3941,9961,234
2/11/2021,5148,3754,3689,4118,10594,243
2/12/2021,5568,4057,3983,4502,11323,304
2/13/2021,5976,4276,4162,4699,11833,346
2/14/2021,5986,4279,4166,4703,11861,346
2/15/2021,6122,4407,4279,4821,12187,355
2/16/2021,6290,4561,4431,5010,12598,367
2/17/2021,6884,4907,4708,5277,12942,680
2/18/2021,6949,4968,4787,5373,13038,685
2/19/2021,7073,5039,4871,5482,13118,699
2/2/2021,3168,2811,2635,2696,6399,60
2/20/2021,7310,5140,4984,5567,13179,724
2/21/2021,7313,5143,4987,5570,13186,725
2/22/2021,7345,5165,5007,5615,13213,727
2/23/2021,7372,5183,5044,5663,13270,729
2/24/2021,7666,5391,5232,5883,13491,747
2/25/2021,7924,5587,5403,6074,13779,775
2/26/2021,8226,5806,5629,6289,14048,798
2/27/2021,8322,5881,5703,6361,14130,806
2/28/2021,8331,5886,5709,6368,14157,807
2/3/2021,3530,2941,2779,2867,6901,72
2/4/2021,3965,3086,2928,3054,7533,90
2/5/2021,4070,3174,3033,3203,8142,93
2/6/2021,4416,3389,3314,3573,8473,195
2/7/2021,4425,3392,3321,3581,8518,196
2/8/2021,4628,3441,3386,3685,8856,211
2/9/2021,4684,3485,3420,3766,9198,214
3/1/2021,8593,6086,5913,6566,14349,824
3/10/2021,9840,6785,6553,7869,15141,1050
3/11/2021,10022,6886,6666,8096,15295,1070
3/12/2021,10163,6958,6748,8259,15413,1080
3/13/2021,10192,6972,6767,8322,15464,1082
3/14/2021,10200,6976,6772,8343,15474,1082
3/15/2021,10291,7005,6808,8483,15582,1090
3/16/2021,10532,7144,6934,8685,15688,1148
3/17/2021,10779,7246,7047,8876,15838,1185
3/18/2021,10959,7367,7162,8982,15910,1206
3/19/2021,11132,7474,7274,9115,15993,1223
3/2/2021,8997,6316,6119,6798,14523,889
3/20/2021,11220,7538,7327,9188,16038,1231
3/21/2021,11242,7541,7329,9200,16051,1233
3/22/2021,11369,7639,7436,9278,16102,1254
3/23/2021,11711,7774,7539,9384,16166,1313
3/24/2021,12001,7846,7602,9464,16240,1361
3/25/2021,12342,7976,7715,9568,16296,1409
3/26/2021,12554,8033,7773,9647,16337,1469
3/27/2021,12769,8086,7815,9693,16361,1519
3/28/2021,12813,8105,7835,9703,16367,1526
3/29/2021,13047,8157,7904,9776,16401,1598
3/3/2021,9122,6388,6180,6943,14633,916
3/30/2021,13285,8224,7977,9857,16459,1664
3/31/2021,13650,8348,8090,9961,16531,1744
3/4/2021,9240,6453,6239,7107,14702,927
3/5/2021,9433,6571,6357,7297,14809,998
3/6/2021,9540,6630,6409,7366,14845,1012
3/7/2021,9544,6631,6410,7389,14859,1013
3/8/2021,9634,6678,6445,7552,14932,1019
3/9/2021,9726,6739,6513,7726,15035,1037
4/1/2021,13970,8428,8187,10043,16641,1785
4/10/2021,15466,9050,8763,10656,17143,2111
4/11/2021,15495,9056,8768,10665,17148,2120
4/12/2021,15610,9084,8795,10695,17179,2131
4/13/2021,15707,9119,8829,10727,17210,2142
4/14/2021,15838,9171,8868,10775,17245,2170
4/15/2021,15982,9213,8897,10819,17292,2190
4/16/2021,16115,9269,8945,10868,17365,2229
4/17/2021,16157,9305,8979,10900,17399,2241
4/18/2021,16170,9309,8985,10903,17404,2243
4/19/2021,16303,9328,9006,10940,17429,2372
4/2/2021,14267,8536,8308,10170,16722,1868
4/20/2021,16404,9353,9038,10974,17463,2424
4/21/2021,16525,9407,9090,11033,17505,2478
4/22/2021,16637,9438,9138,11077,17537,2519
4/23/2021,16769,9488,9173,11122,17574,2616
4/24/2021,16823,9514,9203,11139,17589,2640
4/25/2021,16849,9518,9215,11146,17596,2653
4/26/2021,16907,9535,9232,11170,17608,2668
4/27/2021,16977,9562,9260,11193,17628,2684
4/28/2021,17128,9605,9315,11233,17669,2715
4/29/2021,17218,9632,9337,11265,17692,2736
4/3/2021,14330,8568,8343,10208,16757,1885
4/30/2021,17321,9658,9373,11311,17733,2758
