date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2020-12-01 00:00:00,4,2,0.5,,,
2020-11-30 00:00:00,897,112,0.1248606465997771,3.0,0.0,0
2020-11-29 00:00:00,1150,174,0.151304347826087,31.0,2.0,0.0645161290322581
2020-11-28 00:00:00,1879,341,0.1814795103778606,45.0,4.0,0.0888888888888889
2020-11-27 00:00:00,2036,366,0.1797642436149312,44.0,4.0,0.0909090909090909
2020-11-26 00:00:00,543,105,0.1933701657458564,13.0,2.0,0.1538461538461539
2020-11-25 00:00:00,3771,473,0.1254309201803235,83.0,12.0,0.1445783132530121
2020-11-24 00:00:00,3988,468,0.1173520561685055,55.0,5.0,0.0909090909090909
2020-11-23 00:00:00,5160,598,0.1158914728682171,55.0,17.0,0.3090909090909091
2020-11-22 00:00:00,1774,209,0.1178128523111612,20.0,2.0,0.1
2020-11-21 00:00:00,2087,245,0.1173933876377576,49.0,4.0,0.0816326530612245
2020-11-20 00:00:00,3883,408,0.1050733968580994,78.0,11.0,0.141025641025641
2020-11-19 00:00:00,4186,479,0.1144290492116579,77.0,11.0,0.1428571428571429
2020-11-18 00:00:00,3774,416,0.1102278749337573,57.0,7.0,0.1228070175438597
2020-11-17 00:00:00,3561,361,0.1013760179724796,82.0,9.0,0.1097560975609756
2020-11-16 00:00:00,3300,408,0.1236363636363637,100.0,8.0,0.08
2020-11-15 00:00:00,1907,207,0.1085474567383325,81.0,3.0,0.037037037037037
2020-11-14 00:00:00,2129,252,0.1183654297792391,42.0,6.0,0.1428571428571429
2020-11-13 00:00:00,3171,229,0.0722169662567014,127.0,5.0,0.0393700787401575
2020-11-12 00:00:00,3029,276,0.0911191812479366,85.0,9.0,0.1058823529411765
2020-11-11 00:00:00,1919,182,0.0948410630536738,49.0,7.0,0.1428571428571429
2020-11-10 00:00:00,2771,241,0.0869722121977625,96.0,8.0,0.0833333333333333
2020-11-09 00:00:00,2861,235,0.082139112198532,83.0,7.0,0.0843373493975904
2020-11-08 00:00:00,1415,124,0.0876325088339223,46.0,2.0,0.0434782608695652
2020-11-07 00:00:00,1554,174,0.111969111969112,66.0,5.0,0.0757575757575758
