Category,value
tests,506624
Yuma,10462
Yavapai,13088
Santa Cruz,1881
Pinal,32399
Pima,51958
Navajo,4237
Mohave,10532
Maricopa,351259
La Paz,1574
Greenlee,203
Graham,1082
Gila,5528
Coconino,6429
Cochise,5480
Apache,1191
Unknown,431
65 years and older,119799
55 - 64 years,96265
45 - 54 years,89534
20 - 44 years,176013
Less than 20 years,24582
positive,0.1762115493936332
