date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,627,743,580,449,363,3
1/1/2022,24460,12787,11824,13632,20391,12824
1/10/2021,1137,1165,956,805,729,13
1/11/2021,1208,1248,1035,857,797,14
1/12/2021,1313,1334,1110,941,998,15
1/13/2021,1373,1400,1193,1015,1261,16
1/14/2021,1473,1489,1285,1102,1534,16
1/15/2021,1588,1584,1366,1193,2283,16
1/16/2021,1599,1600,1381,1216,2387,16
1/17/2021,1605,1608,1389,1220,2394,16
1/18/2021,1674,1680,1446,1276,2458,17
1/19/2021,1764,1743,1510,1355,2718,17
1/2/2021,653,759,588,463,374,3
1/2/2022,24466,12792,11828,13633,20391,12832
1/20/2021,2012,2017,1835,1646,2938,22
1/21/2021,2158,2133,1937,1744,3155,23
1/22/2021,2253,2211,2032,1856,3499,24
1/23/2021,2297,2245,2066,1891,3703,27
1/24/2021,2303,2248,2066,1892,3722,27
1/25/2021,2352,2298,2130,1991,4034,28
1/26/2021,2412,2354,2186,2068,4402,30
1/27/2021,2664,2499,2333,2229,4790,32
1/28/2021,2858,2624,2468,2390,5195,37
1/29/2021,2956,2709,2547,2501,5537,41
1/3/2021,653,760,588,464,376,3
1/3/2022,24485,12800,11836,13641,20394,12882
1/30/2021,3017,2752,2576,2540,5655,48
1/31/2021,3027,2754,2577,2544,5681,48
1/4/2021,723,835,650,533,438,4
1/4/2022,24511,12809,11843,13647,20396,12919
1/5/2021,807,910,703,597,509,8
1/5/2022,24541,12816,11848,13657,20405,12981
1/6/2021,888,962,757,650,576,9
1/6/2022,24574,12830,11858,13661,20407,13074
1/7/2021,1003,1049,844,720,676,9
1/7/2022,24599,12845,11862,13671,20409,13130
1/8/2021,1123,1157,944,785,719,13
1/9/2021,1137,1164,954,802,727,13
10/1/2021,22578,11907,11088,12813,19409,8191
10/10/2021,22716,11959,11144,12845,19456,8261
10/11/2021,22725,11964,11150,12847,19463,8268
10/12/2021,22733,11969,11152,12847,19464,8277
10/13/2021,22751,11973,11162,12850,19476,8286
10/14/2021,22765,11975,11163,12860,19483,8294
10/15/2021,22781,11982,11173,12862,19490,8301
10/16/2021,22794,11983,11174,12867,19491,8306
10/17/2021,22813,11987,11177,12867,19492,8314
10/18/2021,22824,11996,11180,12872,19500,8318
10/19/2021,22843,12000,11181,12878,19504,8324
10/2/2021,22590,11908,11089,12813,19414,8196
10/20/2021,22857,12008,11190,12882,19512,8333
10/21/2021,22871,12015,11194,12888,19517,8338
10/22/2021,22894,12028,11204,12905,19542,8345
10/23/2021,22910,12035,11210,12914,19560,8354
10/24/2021,22918,12039,11212,12915,19568,8357
10/25/2021,22934,12048,11222,12925,19593,8366
10/26/2021,22950,12057,11229,12940,19614,8389
10/27/2021,22981,12070,11243,12956,19657,8402
10/28/2021,22998,12075,11250,12962,19678,8408
10/29/2021,23032,12099,11264,12983,19712,8423
10/3/2021,22604,11908,11093,12816,19417,8205
10/30/2021,23053,12113,11280,12991,19723,8436
10/31/2021,23068,12119,11289,12997,19729,8442
10/4/2021,22626,11912,11099,12822,19426,8210
10/5/2021,22640,11916,11102,12827,19433,8216
10/6/2021,22668,11933,11114,12832,19437,8227
10/7/2021,22679,11943,11120,12839,19440,8236
10/8/2021,22698,11954,11141,12843,19443,8249
10/9/2021,22708,11958,11143,12845,19452,8256
11/1/2021,23089,12129,11296,13013,19740,8444
11/10/2021,23297,12234,11371,13109,19856,9644
11/11/2021,23329,12245,11380,13122,19862,9713
11/12/2021,23360,12257,11401,13135,19880,10040
11/13/2021,23376,12265,11409,13141,19887,10176
11/14/2021,23397,12269,11413,13148,19889,10220
11/15/2021,23420,12281,11426,13164,19912,10278
11/16/2021,23447,12296,11432,13176,19920,10367
11/17/2021,23471,12308,11440,13186,19947,10539
11/18/2021,23507,12321,11452,13197,19965,10610
11/19/2021,23559,12341,11465,13217,19978,10785
11/2/2021,23103,12135,11302,13020,19755,8454
11/20/2021,23579,12358,11473,13225,19990,10923
11/21/2021,23600,12366,11477,13233,19995,10964
