date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,18,6
2020-12-16,50,32
2020-12-17,97,47
2020-12-18,135,38
2020-12-19,136,1
2020-12-21,153,17
2020-12-22,166,13
2020-12-23,340,174
2020-12-24,349,9
2020-12-25,351,2
2020-12-26,353,2
2020-12-28,427,74
2020-12-29,759,332
2020-12-30,920,161
2020-12-31,1063,143
2021-01-01,1066,3
2021-01-02,1078,12
2021-01-04,1183,105
2021-01-05,1361,178
2021-01-06,1701,340
2021-01-07,2031,330
2021-01-08,2228,197
2021-01-09,2244,16
2021-01-10,2245,1
2021-01-11,2839,594
2021-01-12,3209,370
2021-01-13,3540,331
2021-01-14,4075,535
2021-01-15,4383,308
2021-01-16,4402,19
2021-01-17,4403,1
2021-01-18,4472,69
2021-01-19,4762,290
2021-01-20,5586,824
2021-01-21,6414,828
2021-01-22,6882,468
2021-01-23,6912,30
2021-01-24,6916,4
2021-01-25,7300,384
2021-01-26,7744,444
2021-01-27,8304,560
2021-01-28,9199,895
2021-01-29,9626,427
2021-01-30,9640,14
2021-01-31,9687,47
2021-02-01,10176,489
2021-02-02,10585,409
2021-02-03,11268,683
2021-02-04,12515,1247
2021-02-05,13109,594
2021-02-06,13345,236
2021-02-07,13349,4
2021-02-08,13606,257
2021-02-09,13885,279
2021-02-10,14960,1075
2021-02-11,15822,862
2021-02-12,16134,312
2021-02-13,16287,153
2021-02-14,16291,4
2021-02-15,16389,98
2021-02-16,17150,761
2021-02-17,17866,716
2021-02-18,18787,921
2021-02-19,19216,429
2021-02-20,19343,127
2021-02-21,19361,18
2021-02-22,19914,553
2021-02-23,20369,455
2021-02-24,20844,475
2021-02-25,21544,700
2021-02-26,21750,206
2021-02-27,21987,237
2021-02-28,21991,4
2021-03-01,22396,405
2021-03-02,22684,288
2021-03-03,23168,484
2021-03-04,23557,389
2021-03-05,23921,364
2021-03-06,24008,87
2021-03-07,24012,4
2021-03-08,24255,243
2021-03-09,24556,301
2021-03-10,25250,694
2021-03-11,25720,470
2021-03-12,26037,317
2021-03-13,26107,70
2021-03-14,26110,3
2021-03-15,26319,209
2021-03-16,26703,384
2021-03-17,26991,288
2021-03-18,27245,254
2021-03-19,27415,170
2021-03-20,27476,61
2021-03-21,27482,6
2021-03-22,27737,255
2021-03-23,27974,237
2021-03-24,28381,407
2021-03-25,28628,247
2021-03-26,28797,169
2021-03-27,28860,63
2021-03-28,28864,4
2021-03-29,29059,195
2021-03-30,29274,215
2021-03-31,29505,231
2021-04-01,29680,175
2021-04-02,29850,170
2021-04-03,29944,94
2021-04-04,29952,8
2021-04-05,30131,179
2021-04-06,30335,204
2021-04-07,30542,207
2021-04-08,30741,199
2021-04-09,30912,171
2021-04-10,30981,69
2021-04-11,30990,9
2021-04-12,31193,203
2021-04-13,31346,153
2021-04-14,31498,152
2021-04-15,31646,148
2021-04-16,31801,155
2021-04-17,31817,16
2021-04-18,31822,5
2021-04-19,31959,137
2021-04-20,32089,130
2021-04-21,32196,107
2021-04-22,32320,124
2021-04-23,32428,108
2021-04-24,32481,53
2021-04-25,32488,7
2021-04-26,32603,115
2021-04-27,32738,135
2021-04-28,32867,129
2021-04-29,33007,140
2021-04-30,33136,129
2021-05-01,33197,61
2021-05-02,33199,2
2021-05-03,33313,114
2021-05-04,33437,124
2021-05-05,33535,98
2021-05-06,33614,79
2021-05-07,33696,82
2021-05-08,33714,18
2021-05-09,33718,4
2021-05-10,33817,99
2021-05-11,33922,105
2021-05-12,34026,104
2021-05-13,34206,180
2021-05-14,34455,249
2021-05-15,34876,421
2021-05-16,34884,8
2021-05-17,35184,300
2021-05-18,35456,272
2021-05-19,35645,189
2021-05-20,35804,159
2021-05-21,35919,115
2021-05-22,35983,64
2021-05-23,35990,7
2021-05-24,36119,129
2021-05-25,36256,137
2021-05-26,36400,144
2021-05-27,36533,133
2021-05-28,36638,105
2021-05-29,36656,18
2021-05-30,36661,5
2021-05-31,36668,7
2021-06-01,36783,115
2021-06-02,36881,98
2021-06-03,36982,101
2021-06-04,37216,234
2021-06-05,37567,351
2021-06-06,37577,10
2021-06-07,37851,274
2021-06-08,38165,314
2021-06-09,38420,255
2021-06-10,38530,110
2021-06-11,38651,121
2021-06-12,38683,32
2021-06-13,38689,6
2021-06-14,38808,119
2021-06-15,38935,127
2021-06-16,39082,147
2021-06-17,39175,93
2021-06-18,39231,56
2021-06-19,39264,33
2021-06-20,39268,4
2021-06-21,39357,89
2021-06-22,39450,93
2021-06-23,39541,91
2021-06-24,39610,69
2021-06-25,39696,86
2021-06-26,39731,35
2021-06-27,39736,5
2021-06-28,39832,96
2021-06-29,39948,116
2021-06-30,40060,112
2021-07-01,40120,60
2021-07-02,40180,60
2021-07-03,40185,5
2021-07-04,40187,2
2021-07-05,40192,5
2021-07-06,40311,119
2021-07-07,40384,73
2021-07-08,40457,73
2021-07-09,40504,47
2021-07-10,40509,5
2021-07-11,40511,2
2021-07-12,40605,94
2021-07-13,40679,74
2021-07-14,40771,92
2021-07-15,40831,60
2021-07-16,40912,81
2021-07-17,40923,11
2021-07-18,40930,7
2021-07-19,40984,54
2021-07-20,41071,87
2021-07-21,41143,72
2021-07-22,41219,76
2021-07-23,41324,105
2021-07-24,41329,5
2021-07-25,41333,4
2021-07-26,41412,79
2021-07-27,41523,111
2021-07-28,41636,113
2021-07-29,41741,105
2021-07-30,41828,87
2021-07-31,41843,15
2021-08-01,41844,1
2021-08-02,41955,111
2021-08-03,42082,127
2021-08-04,42179,97
2021-08-05,42248,69
2021-08-06,42360,112
2021-08-07,42374,14
2021-08-08,42379,5
2021-08-09,42492,113
2021-08-10,42578,86
2021-08-11,42680,102
2021-08-12,42769,89
2021-08-13,42901,132
2021-08-14,42927,26
2021-08-15,42943,16
2021-08-16,43039,96
2021-08-17,43147,108
2021-08-18,43267,120
2021-08-19,43367,100
2021-08-20,43487,120
2021-08-21,43502,15
2021-08-22,43514,12
2021-08-23,43621,107
2021-08-24,43727,106
2021-08-25,43821,94
2021-08-26,43939,118
2021-08-27,44073,134
2021-08-28,44099,26
2021-08-29,44106,7
2021-08-30,44191,85
2021-08-31,44267,76
2021-09-01,44352,85
2021-09-02,44426,74
2021-09-03,44545,119
2021-09-04,44565,20
2021-09-05,44570,5
2021-09-06,44575,5
2021-09-07,44652,77
2021-09-08,44752,100
2021-09-09,44814,62
2021-09-10,44891,77
2021-09-11,44907,16
2021-09-12,44913,6
2021-09-13,44991,78
2021-09-14,45057,66
2021-09-15,45125,68
2021-09-16,45173,48
2021-09-17,45295,122
2021-09-18,45303,8
2021-09-19,45308,5
2021-09-20,45369,61
2021-09-21,45441,72
2021-09-22,45490,49
2021-09-23,45540,50
2021-09-24,45659,119
2021-09-25,45705,46
2021-09-26,45744,39
2021-09-27,45810,66
2021-09-28,45920,110
2021-09-29,46057,137
2021-09-30,46243,186
2021-10-01,46405,162
2021-10-02,46467,62
2021-10-03,46518,51
2021-10-04,46618,100
2021-10-05,46773,155
2021-10-06,46894,121
2021-10-07,47064,170
2021-10-08,47214,150
2021-10-09,47289,75
2021-10-10,47318,29
2021-10-11,47367,49
2021-10-12,47499,132
2021-10-13,47701,202
2021-10-14,47824,123
2021-10-15,47946,122
2021-10-16,47995,49
2021-10-17,48016,21
2021-10-18,48143,127
2021-10-19,48266,123
2021-10-20,48407,141
2021-10-21,48487,80
2021-10-22,48599,112
2021-10-23,48679,80
2021-10-24,48750,71
2021-10-25,48911,161
2021-10-26,49081,170
2021-10-27,49392,311
2021-10-28,49621,229
2021-10-29,49781,160
2021-10-30,49833,52
2021-10-31,49912,79
2021-11-01,50124,212
2021-11-02,50331,207
2021-11-03,50559,228
2021-11-04,50928,369
2021-11-05,51104,176
2021-11-06,51247,143
2021-11-07,51422,175
2021-11-08,51648,226
2021-11-09,51887,239
2021-11-10,52236,349
2021-11-11,52467,231
2021-11-12,52817,350
2021-11-13,52959,142
2021-11-14,53160,201
2021-11-15,53384,224
2021-11-16,53766,382
2021-11-17,54045,279
2021-11-18,54275,230
2021-11-19,54601,326
2021-11-20,54775,174
2021-11-21,54884,109
2021-11-22,55240,356
2021-11-23,55547,307
2021-11-24,55763,216
2021-11-26,55977,214
2021-11-27,56073,96
2021-11-28,56217,144
2021-11-29,56469,252
2021-11-30,56764,295
2021-12-01,57065,301
2021-12-02,57253,188
2021-12-03,57742,489
2021-12-04,57987,245
2021-12-05,58117,130
2021-12-06,58340,223
2021-12-07,58611,271
2021-12-08,58885,274
2021-12-09,59142,257
2021-12-10,59397,255
2021-12-11,59550,153
2021-12-12,59642,92
2021-12-13,59876,234
2021-12-14,60105,229
2021-12-15,60340,235
2021-12-16,60552,212
2021-12-17,60734,182
2021-12-18,60798,64
2021-12-19,60877,79
2021-12-20,61094,217
2021-12-21,61311,217
2021-12-22,61606,295
2021-12-23,61731,125
2021-12-24,61763,32
2021-12-25,61764,1
2021-12-26,61794,30
2021-12-27,62026,232
2021-12-28,62275,249
2021-12-29,62543,268
2021-12-30,62724,181
2021-12-31,62763,39
2022-01-02,62824,61
2022-01-03,63012,188
2022-01-04,63205,193
2022-01-05,63407,202
2022-01-06,63562,155
2022-01-07,63575,13
