date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,411,430,647,444,6
1/1/2022,12447,8847,11407,21223,58770,6294
1/10/2021,565,699,798,1122,982,10
1/11/2021,574,707,807,1138,1010,11
1/12/2021,593,731,837,1184,1102,11
1/13/2021,638,779,924,1277,1294,12
1/14/2021,671,824,979,1349,1409,14
1/15/2021,686,835,991,1369,1459,14
1/16/2021,707,867,1035,1415,1606,16
1/17/2021,709,869,1038,1421,1622,17
1/18/2021,716,872,1052,1443,1775,18
1/19/2021,750,924,1105,1521,1931,19
1/2/2021,331,444,453,679,455,6
1/2/2022,12458,8854,11418,21232,58776,6304
1/20/2021,792,973,1171,1612,2216,19
1/21/2021,914,1130,1346,1853,2916,19
1/22/2021,1049,1264,1521,2104,3859,20
1/23/2021,1089,1321,1575,2211,5006,23
1/24/2021,1105,1338,1597,2286,6204,24
1/25/2021,1128,1362,1628,2365,6849,24
1/26/2021,1139,1373,1658,2409,7210,24
1/27/2021,1211,1428,1732,2592,8477,25
1/28/2021,1259,1500,1838,2794,9870,32
1/29/2021,1337,1558,1937,2965,11117,37
1/3/2021,331,446,453,681,457,6
1/3/2022,12485,8867,11428,21250,58809,6318
1/30/2021,1384,1585,1994,3052,11752,37
1/31/2021,1422,1610,2043,3140,12460,39
1/4/2021,340,450,463,693,463,6
1/4/2022,12503,8873,11436,21270,58837,6339
1/5/2021,347,459,479,712,486,6
1/5/2022,12530,8884,11448,21293,58864,6359
1/6/2021,355,466,490,739,523,7
1/6/2022,12553,8896,11457,21305,58892,6375
1/7/2021,438,564,633,878,722,8
1/7/2022,12561,8904,11464,21311,58914,6393
1/8/2021,531,669,760,1082,934,10
1/9/2021,564,698,797,1122,979,10
10/1/2021,10975,7968,10408,19588,54965,4486
10/10/2021,11121,8038,10482,19664,55094,4528
10/11/2021,11137,8049,10485,19678,55124,4534
10/12/2021,11147,8052,10492,19686,55135,4544
10/13/2021,11161,8058,10499,19696,55146,4559
10/14/2021,11178,8070,10508,19713,55169,4562
10/15/2021,11198,8077,10516,19725,55189,4569
10/16/2021,11210,8082,10520,19730,55198,4579
10/17/2021,11225,8090,10529,19735,55204,4582
10/18/2021,11240,8097,10534,19741,55217,4587
10/19/2021,11261,8107,10539,19751,55228,4596
10/2/2021,10997,7975,10415,19597,54978,4492
10/20/2021,11277,8113,10544,19760,55254,4598
10/21/2021,11299,8123,10554,19776,55268,4604
10/22/2021,11316,8131,10566,19796,55317,4610
10/23/2021,11318,8133,10577,19806,55357,4612
10/24/2021,11322,8139,10580,19810,55378,4616
10/25/2021,11337,8145,10590,19823,55462,4622
10/26/2021,11343,8156,10599,19835,55554,4626
10/27/2021,11357,8162,10610,19854,55641,4629
10/28/2021,11381,8170,10618,19875,55731,4634
10/29/2021,11401,8181,10631,19885,55823,4640
10/3/2021,11006,7976,10416,19598,54981,4494
10/30/2021,11414,8183,10635,19891,55845,4641
10/31/2021,11418,8188,10636,19896,55867,4642
10/4/2021,11023,7985,10432,19609,54998,4497
10/5/2021,11042,7995,10440,19624,55024,4501
10/6/2021,11059,8006,10448,19633,55043,4503
10/7/2021,11074,8019,10457,19643,55058,4505
10/8/2021,11094,8027,10470,19658,55082,4523
10/9/2021,11109,8035,10478,19662,55089,4527
11/1/2021,11431,8198,10643,19913,55937,4648
11/10/2021,11588,8289,10754,20094,56537,4927
11/11/2021,11611,8298,10767,20129,56609,5001
11/12/2021,11634,8321,10784,20161,56716,5064
11/13/2021,11643,8336,10792,20173,56748,5074
11/14/2021,11654,8341,10801,20183,56772,5080
11/15/2021,11673,8356,10812,20210,56832,5106
11/16/2021,11692,8370,10826,20230,56912,5192
11/17/2021,11712,8384,10836,20253,56997,5282
11/18/2021,11739,8400,10856,20280,57103,5324
11/19/2021,11766,8418,10872,20312,57177,5342
11/2/2021,11450,8208,10654,19930,56002,4653
11/20/2021,11778,8426,10882,20332,57214,5358
11/21/2021,11788,8429,10892,20344,57244,5363
11/22/2021,11810,8442,10907,20379,57313,5411
11/23/2021,11832,8457,10933,20403,57381,5490
11/24/2021,11856,8467,10949,20431,57430,5517
11/25/2021,11856,8467,10949,20431,57430,5517
11/26/2021,11871,8481,10959,20442,57452,5530
11/27/2021,11885,8490,10970,20454,57483,5546
11/28/2021,11896,8499,10979,20467,57501,5553
11/29/2021,11903,8510,10992,20496,57566,5576
11/3/2021,11463,8219,10667,19953,56065,4659
11/30/2021,11922,8524,11007,20528,57617,5611
11/4/2021,11482,8228,10679,19974,56136,4684
11/5/2021,11501,8239,10699,20003,56228,4731
11/6/2021,11511,8247,10712,20020,56272,4744
11/7/2021,11523,8256,10718,20027,56297,4752
11/8/2021,11537,8268,10732,20057,56374,4798
11/9/2021,11569,8279,10742,20075,56468,4875
12/1/2020,,,,,2,
12/1/2021,11949,8541,11024,20559,57695,5633
12/10/2020,1,,,,2,
12/10/2021,12117,8654,11172,20840,58146,5868
12/11/2020,1,,,,2,
12/11/2021,12127,8661,11180,20849,58159,5880
12/12/2020,1,,,,3,
12/12/2021,12139,8667,11188,20854,58185,5884
12/13/2020,1,,,,3,
12/13/2021,12162,8681,11206,20886,58221,5911
12/14/2020,1,,,,3,
12/14/2021,12172,8691,11219,20903,58251,5941
12/15/2020,1,,,,3,
12/15/2021,12202,8696,11229,20929,58298,5958
12/16/2020,1,1,1,1,3,
12/16/2021,12225,8713,11241,20952,58334,5979
12/17/2020,1,1,2,1,6,
12/17/2021,12239,8721,11258,20974,58376,6012
12/18/2020,1,1,2,1,6,
12/18/2021,12249,8731,11270,20990,58396,6020
12/19/2020,2,1,2,1,8,
12/19/2021,12268,8739,11284,20995,58412,6036
12/2/2020,,,,,2,
12/2/2021,11978,8561,11049,20603,57768,5671
12/20/2020,2,1,2,4,8,
12/20/2021,12287,8752,11296,21016,58461,6074
12/21/2020,2,3,2,5,8,
12/21/2021,12306,8759,11307,21045,58510,6103
12/22/2020,34,72,97,124,58,
12/22/2021,12328,8771,11319,21079,58548,6121
12/23/2020,108,164,175,273,106,1
12/23/2021,12349,8779,11328,21104,58592,6149
12/24/2020,118,175,182,288,113,2
12/24/2021,12353,8786,11331,21109,58603,6156
12/25/2020,122,178,186,290,116,2
12/25/2021,12353,8786,11331,21110,58603,6156
12/26/2020,127,184,193,305,121,2
12/26/2021,12362,8791,11338,21123,58611,6163
12/27/2020,130,187,195,310,122,2
12/27/2021,12382,8812,11356,21144,58646,6188
12/28/2020,146,192,203,332,148,2
12/28/2021,12408,8825,11366,21169,58680,6234
12/29/2020,183,237,260,404,241,4
12/29/2021,12422,8834,11379,21192,58719,6258
12/3/2020,,,,,2,
12/3/2021,12007,8577,11071,20648,57836,5705
12/30/2020,285,391,398,596,401,6
12/30/2021,12437,8840,11398,21212,58756,6271
12/31/2020,308,409,428,642,429,6
12/31/2021,12445,8845,11407,21221,58770,6290
12/4/2020,,,,,2,
12/4/2021,12019,8588,11085,20664,57858,5716
12/5/2020,,,,,2,
12/5/2021,12028,8591,11090,20673,57877,5723
12/6/2020,1,,,,2,
12/6/2021,12040,8601,11112,20714,57936,5743
12/7/2020,1,,,,2,
12/7/2021,12058,8616,11121,20741,57993,5770
12/8/2020,1,,,,2,
12/8/2021,12078,8627,11134,20773,58039,5800
12/9/2020,1,,,,2,
12/9/2021,12094,8638,11148,20810,58098,5831
2/1/2021,1477,1661,2107,3286,13991,44
2/10/2021,1803,1964,2509,4188,24965,55
2/11/2021,1840,2004,2559,4293,26171,56
2/12/2021,1881,2043,2614,4397,27348,58
2/13/2021,1925,2080,2657,4504,28206,62
2/14/2021,1958,2103,2695,4574,28990,63
2/15/2021,1981,2116,2720,4639,29572,63
2/16/2021,2017,2150,2757,4722,30513,66
2/17/2021,2034,2173,2773,4763,30905,66
2/18/2021,2040,2179,2780,4770,31054,66
2/19/2021,2052,2185,2805,4779,31149,66
2/2/2021,1543,1720,2181,3430,15579,46
2/20/2021,2056,2187,2809,4788,31204,66
2/21/2021,2063,2187,2810,4792,31254,67
2/22/2021,2067,2189,2823,4806,31309,67
2/23/2021,2101,2211,2859,4881,31796,69
2/24/2021,2167,2281,2933,5058,33038,70
2/25/2021,2226,2326,2995,5178,33713,70
2/26/2021,2261,2366,3033,5280,34080,71
2/27/2021,2274,2375,3046,5304,34260,73
2/28/2021,2280,2377,3055,5326,34341,73
2/3/2021,1585,1758,2240,3575,17278,47
2/4/2021,1617,1794,2293,3641,18369,49
2/5/2021,1660,1834,2329,3715,19315,50
2/6/2021,1699,1860,2372,3801,20170,51
2/7/2021,1721,1876,2395,3864,21034,51
2/8/2021,1742,1902,2425,3955,22241,52
2/9/2021,1764,1925,2461,4049,23479,53
3/1/2021,2294,2391,3073,5395,34546,74
3/10/2021,2479,2546,3301,6610,37440,85
3/11/2021,2526,2592,3347,6863,38028,88
3/12/2021,2568,2625,3404,7090,38550,89
3/13/2021,2587,2640,3423,7223,38773,89
3/14/2021,2610,2660,3442,7382,39101,91
3/15/2021,2681,2695,3504,7650,39827,95
3/16/2021,2732,2732,3545,7866,40415,99
3/17/2021,2822,2758,3611,8227,41028,104
3/18/2021,2865,2809,3680,8487,41631,107
3/19/2021,2913,2853,3740,8789,42198,113
3/2/2021,2322,2406,3089,5446,34792,74
3/20/2021,2977,2901,3814,9184,42527,119
3/21/2021,2992,2905,3821,9283,42615,120
3/22/2021,3079,2955,3923,9700,42997,131
3/23/2021,3111,2978,3964,9880,43236,132
3/24/2021,3152,3020,4020,10117,43536,135
3/25/2021,3274,3079,4132,10524,44050,158
3/26/2021,3403,3186,4287,10903,44468,179
3/27/2021,3527,3256,4400,11126,44657,204
3/28/2021,3555,3276,4424,11145,44686,214
3/29/2021,3709,3387,4587,11323,44843,246
3/3/2021,2334,2423,3122,5517,35100,74
3/30/2021,3840,3488,4719,11498,45049,269
3/31/2021,3990,3580,4864,11693,45286,303
3/4/2021,2351,2437,3137,5604,35283,76
3/5/2021,2376,2448,3161,5755,35648,76
3/6/2021,2385,2451,3166,5823,35771,76
3/7/2021,2390,2457,3170,5919,35888,77
3/8/2021,2409,2474,3203,6118,36235,79
3/9/2021,2440,2515,3247,6334,36800,82
4/1/2021,4121,3679,5013,11901,45669,331
4/10/2021,5170,4353,6037,13379,47602,542
4/11/2021,5187,4371,6059,13410,47634,547
4/12/2021,5268,4412,6131,13526,47801,577
4/13/2021,5334,4445,6183,13606,47914,587
4/14/2021,5432,4502,6260,13725,48071,601
4/15/2021,5488,4557,6323,13868,48234,611
4/16/2021,5567,4623,6388,13993,48380,631
4/17/2021,5648,4686,6441,14129,48580,643
4/18/2021,5734,4717,6494,14258,48671,666
4/19/2021,5816,4760,6551,14449,48827,674
4/2/2021,4273,3781,5164,12101,45923,370
4/20/2021,5856,4792,6597,14524,48923,685
4/21/2021,5970,4855,6679,14699,49107,708
4/22/2021,6094,4964,6791,14842,49290,731
4/23/2021,6160,5038,6878,14980,49435,776
4/24/2021,6277,5080,6954,15127,49559,802
4/25/2021,6367,5125,7004,15233,49636,823
4/26/2021,6437,5172,7065,15332,49774,845
4/27/2021,6486,5200,7120,15402,49865,858
4/28/2021,6552,5254,7193,15519,50018,878
4/29/2021,6606,5300,7244,15588,50116,896
4/3/2021,4398,3845,5264,12221,46051,399
4/30/2021,6666,5348,7291,15676,50220,915
4/4/2021,4419,3857,5275,12239,46079,406
4/5/2021,4574,3940,5409,12398,46291,437
4/6/2021,4711,4031,5556,12619,46595,463
4/7/2021,4832,4123,5693,12776,46833,489
4/8/2021,4953,4225,5804,13011,47161,504
4/9/2021,5115,4307,5979,13297,47520,524
5/1/2021,6707,5370,7329,15745,50281,925
5/10/2021,7073,5592,7610,16130,50802,1019
5/11/2021,7121,5626,7635,16170,50871,1028
5/12/2021,7166,5653,7670,16220,50945,1042
5/13/2021,7202,5681,7693,16255,50983,1096
5/14/2021,7272,5721,7732,16303,51040,1247
5/15/2021,7333,5744,7758,16340,51071,1319
5/16/2021,7360,5755,7774,16355,51090,1351
5/17/2021,7413,5780,7812,16390,51151,1396
5/18/2021,7444,5802,7847,16445,51221,1436
5/19/2021,7497,5824,7878,16490,51304,1474
5/2/2021,6739,5389,7354,15770,50305,933
