date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,155,200,247,284,3
1/1/2022,4746,3100,3293,4291,6245,8366
1/10/2021,235,235,319,422,889,10
1/11/2021,247,250,334,447,1404,11
1/12/2021,258,265,356,484,1680,11
1/13/2021,269,289,394,536,1880,13
1/14/2021,308,325,422,608,2232,16
1/15/2021,328,345,455,650,2417,21
1/16/2021,328,345,456,653,2431,21
1/17/2021,328,345,457,653,2431,21
1/18/2021,335,352,469,663,2457,21
1/19/2021,354,372,487,703,2549,22
1/2/2021,173,158,201,248,285,3
1/2/2022,4748,3101,3293,4291,6245,8374
1/20/2021,483,445,611,950,2692,61
1/21/2021,597,540,742,1145,2874,113
1/22/2021,654,601,811,1252,3000,125
1/23/2021,656,602,812,1254,3019,127
1/24/2021,656,602,812,1255,3021,127
1/25/2021,663,616,820,1269,3085,127
1/26/2021,676,628,836,1295,3179,133
1/27/2021,719,665,886,1372,3287,149
1/28/2021,827,757,1046,1578,3449,155
1/29/2021,873,806,1099,1654,3511,162
1/3/2021,173,158,201,248,285,3
1/3/2022,4759,3107,3296,4292,6246,8411
1/30/2021,875,806,1099,1656,3512,169
1/31/2021,877,807,1099,1686,3521,173
1/4/2021,181,162,212,262,349,3
1/4/2022,4767,3115,3302,4294,6247,8441
1/5/2021,189,178,232,286,428,6
1/5/2022,4779,3117,3305,4296,6250,8482
1/6/2021,200,198,256,322,634,10
1/6/2022,4780,3121,3307,4301,6252,8516
1/7/2021,211,220,290,387,805,10
1/7/2022,4780,3121,3307,4301,6255,8516
1/8/2021,235,235,319,421,875,10
1/9/2021,235,235,319,422,888,10
10/1/2021,4193,2699,2927,3836,5786,5381
10/10/2021,4236,2731,2963,3881,5837,5404
10/11/2021,4237,2735,2964,3881,5845,5405
10/12/2021,4244,2741,2965,3883,5847,5408
10/13/2021,4245,2742,2968,3886,5853,5411
10/14/2021,4248,2745,2970,3889,5860,5415
10/15/2021,4251,2746,2972,3894,5862,5417
10/16/2021,4254,2747,2972,3896,5863,5417
10/17/2021,4255,2748,2972,3896,5863,5418
10/18/2021,4258,2753,2979,3901,5868,5425
10/19/2021,4265,2756,2982,3904,5877,5427
10/2/2021,4194,2701,2929,3839,5790,5382
10/20/2021,4271,2762,2982,3912,5888,5429
10/21/2021,4274,2767,2988,3917,5889,5432
10/22/2021,4278,2771,2989,3920,5894,5438
10/23/2021,4280,2773,2996,3928,5908,5439
10/24/2021,4281,2775,2996,3929,5912,5440
10/25/2021,4286,2777,3002,3935,5920,5445
10/26/2021,4297,2778,3007,3940,5928,5450
10/27/2021,4304,2788,3011,3949,5931,5462
10/28/2021,4311,2791,3015,3958,5939,5465
10/29/2021,4316,2794,3018,3966,5944,5466
10/3/2021,4196,2702,2932,3841,5791,5382
10/30/2021,4316,2796,3018,3968,5946,5467
10/31/2021,4322,2798,3020,3970,5949,5467
10/4/2021,4203,2706,2933,3846,5797,5391
10/5/2021,4209,2711,2939,3852,5800,5392
10/6/2021,4212,2714,2948,3859,5806,5396
10/7/2021,4221,2723,2954,3868,5823,5398
10/8/2021,4227,2727,2960,3873,5828,5404
10/9/2021,4233,2730,2963,3881,5836,5404
11/1/2021,4330,2805,3024,3979,5960,5471
11/10/2021,4383,2842,3070,4042,6017,5996
11/11/2021,4387,2848,3075,4045,6018,6085
11/12/2021,4390,2852,3083,4047,6023,6303
11/13/2021,4400,2858,3088,4057,6038,6339
11/14/2021,4412,2861,3094,4058,6043,6386
11/15/2021,4416,2864,3101,4064,6048,6461
11/16/2021,4426,2872,3110,4071,6051,6572
11/17/2021,4434,2882,3119,4085,6061,6658
11/18/2021,4446,2892,3128,4086,6076,6731
11/19/2021,4457,2893,3131,4097,6083,6848
11/2/2021,4332,2811,3037,3991,5972,5474
11/20/2021,4468,2904,3142,4109,6087,6888
11/21/2021,4479,2908,3144,4111,6090,6915
11/22/2021,4486,2916,3149,4122,6099,7066
11/23/2021,4494,2922,3156,4128,6109,7142
11/24/2021,4501,2926,3165,4132,6112,7201
11/25/2021,4501,2926,3165,4132,6112,7201
11/26/2021,4511,2929,3172,4136,6116,7245
11/27/2021,4512,2930,3173,4139,6116,7255
11/28/2021,4515,2933,3174,4142,6118,7280
11/29/2021,4521,2938,3181,4145,6124,7317
11/3/2021,4336,2814,3049,4003,5978,5498
11/30/2021,4535,2954,3188,4157,6131,7365
11/4/2021,4347,2819,3058,4017,5984,5617
11/5/2021,4355,2820,3060,4023,5990,5648
11/6/2021,4362,2825,3061,4024,5991,5713
11/7/2021,4365,2830,3064,4027,5994,5788
11/8/2021,4373,2834,3066,4034,6002,5851
11/9/2021,4381,2837,3066,4038,6008,5885
12/1/2020,,,2,,,
12/1/2021,4545,2960,3192,4168,6139,7409
12/10/2020,2,2,3,3,,1
12/10/2021,4630,3016,3237,4215,6191,7832
12/11/2020,2,2,3,3,,1
12/11/2021,4636,3029,3241,4222,6195,7861
12/12/2020,2,2,3,3,,1
12/12/2021,4641,3033,3241,4224,6195,7872
12/13/2020,2,2,3,3,1,1
12/13/2021,4647,3037,3246,4227,6198,7893
12/14/2020,2,2,3,3,1,1
12/14/2021,4657,3045,3250,4231,6201,7924
12/15/2020,3,3,4,6,1,1
12/15/2021,4664,3049,3252,4235,6202,7967
12/16/2020,7,9,11,19,3,1
12/16/2021,4668,3054,3255,4237,6210,7989
12/17/2020,14,21,26,32,3,1
12/17/2021,4669,3056,3261,4242,6212,8009
12/18/2020,21,27,34,41,11,1
12/18/2021,4673,3058,3262,4246,6215,8016
12/19/2020,21,27,35,41,11,1
12/19/2021,4678,3059,3263,4248,6215,8025
12/2/2020,,1,2,,,
12/2/2021,4555,2969,3195,4171,6152,7434
12/20/2020,21,27,35,41,11,1
12/20/2021,4683,3062,3265,4256,6219,8053
12/21/2020,25,28,38,49,12,1
12/21/2021,4693,3064,3269,4261,6223,8073
12/22/2020,27,31,43,52,12,1
12/22/2021,4700,3072,3275,4264,6226,8136
12/23/2020,65,59,70,103,40,1
12/23/2021,4705,3077,3278,4269,6234,8148
12/24/2020,68,60,71,105,42,1
12/24/2021,4707,3078,3278,4269,6235,8148
12/25/2020,68,60,71,106,43,1
12/25/2021,4707,3078,3278,4270,6235,8148
12/26/2020,68,60,73,106,43,1
12/26/2021,4709,3080,3278,4270,6235,8149
12/27/2020,68,60,73,106,43,1
12/27/2021,4714,3087,3285,4274,6236,8195
12/28/2020,84,67,82,122,69,1
12/28/2021,4726,3090,3289,4278,6240,8243
12/29/2020,126,123,148,181,178,1
12/29/2021,4738,3092,3290,4282,6244,8302
12/3/2020,1,1,2,1,,
12/3/2021,4565,2975,3198,4179,6156,7564
12/30/2020,154,139,178,219,220,3
12/30/2021,4741,3100,3292,4290,6245,8362
12/31/2020,168,155,200,247,281,3
12/31/2021,4746,3100,3293,4291,6245,8366
12/4/2020,1,1,2,2,,
12/4/2021,4579,2984,3203,4185,6160,7591
12/5/2020,1,1,2,2,,
12/5/2021,4583,2988,3206,4187,6160,7606
12/6/2020,1,1,2,2,,
12/6/2021,4593,2989,3214,4193,6169,7637
12/7/2020,1,1,3,2,,1
12/7/2021,4597,2996,3217,4198,6172,7693
12/8/2020,1,1,3,3,,1
12/8/2021,4609,3003,3223,4202,6179,7777
12/9/2020,2,2,3,3,,1
12/9/2021,4622,3008,3232,4208,6187,7803
2/1/2021,943,851,1154,1761,3616,191
2/10/2021,1369,1127,1555,2231,4150,396
2/11/2021,1544,1228,1628,2321,4213,476
2/12/2021,1588,1264,1663,2340,4251,511
2/13/2021,1633,1298,1680,2348,4265,526
2/14/2021,1634,1298,1680,2348,4265,526
2/15/2021,1636,1300,1686,2360,4286,526
2/16/2021,1677,1330,1710,2381,4305,537
2/17/2021,1760,1385,1749,2424,4344,558
2/18/2021,1815,1409,1769,2460,4382,573
2/19/2021,1848,1430,1796,2477,4400,616
2/2/2021,979,866,1183,1811,3706,204
2/20/2021,1880,1440,1809,2496,4409,639
2/21/2021,1883,1443,1811,2497,4409,646
2/22/2021,1937,1465,1840,2526,4433,655
2/23/2021,1976,1489,1857,2553,4452,661
2/24/2021,2020,1508,1875,2586,4484,672
2/25/2021,2049,1527,1885,2608,4514,836
2/26/2021,2089,1541,1892,2624,4525,850
2/27/2021,2106,1548,1903,2636,4530,862
2/28/2021,2107,1548,1903,2636,4530,862
2/3/2021,1058,916,1272,1906,3803,223
2/4/2021,1132,974,1376,2018,3910,243
2/5/2021,1192,1018,1423,2080,3954,260
2/6/2021,1229,1041,1468,2116,3970,323
2/7/2021,1230,1042,1468,2116,3971,323
2/8/2021,1244,1062,1493,2137,4025,327
2/9/2021,1261,1079,1509,2179,4098,332
3/1/2021,2142,1570,1917,2671,4563,916
3/10/2021,2359,1693,2026,2839,4720,1197
3/11/2021,2399,1710,2044,2869,4755,1212
3/12/2021,2432,1724,2057,2882,4772,1239
3/13/2021,2433,1725,2057,2884,4774,1242
3/14/2021,2433,1725,2057,2884,4776,1242
3/15/2021,2462,1735,2070,2908,4806,1264
3/16/2021,2487,1748,2078,2924,4828,1303
3/17/2021,2523,1761,2092,2936,4851,1323
3/18/2021,2540,1767,2101,2948,4873,1330
3/19/2021,2570,1773,2105,2968,4882,1342
