date,Arizona_cume,Arizona
2020-12-01,293,
2020-12-02,321,28
2020-12-03,348,27
2020-12-04,359,11
2020-12-05,363,4
2020-12-06,367,4
2020-12-07,391,24
2020-12-08,409,18
2020-12-09,429,20
2020-12-10,456,27
2020-12-11,474,18
2020-12-12,491,17
2020-12-13,505,14
2020-12-14,530,25
2020-12-15,636,106
2020-12-16,1296,660
2020-12-17,4586,3290
2020-12-18,8350,3764
2020-12-19,10937,2587
2020-12-20,12052,1115
2020-12-21,17666,5614
2020-12-22,25547,7881
2020-12-23,35506,9959
2020-12-24,39406,3900
2020-12-25,39554,148
2020-12-26,46126,6572
2020-12-27,48803,2677
2020-12-28,58369,9566
2020-12-29,71793,13424
2020-12-30,87064,15271
2020-12-31,95338,8274
2021-01-01,98610,3272
2021-01-02,106430,7820
2021-01-03,109718,3288
2021-01-04,118887,9169
2021-01-05,128367,9480
2021-01-06,140848,12481
2021-01-07,153985,13137
2021-01-08,166429,12444
2021-01-09,174481,8052
2021-01-10,177837,3356
2021-01-11,194512,16675
2021-01-12,218351,23839
2021-01-13,244302,25951
2021-01-14,269707,25405
2021-01-15,295637,25930
2021-01-16,311604,15967
2021-01-17,321065,9461
2021-01-18,340759,19694
2021-01-19,368528,27769
2021-01-20,402001,33473
2021-01-21,438563,36562
2021-01-22,477588,39025
2021-01-23,506653,29065
2021-01-24,523056,16403
2021-01-25,553649,30593
2021-01-26,591398,37749
2021-01-27,632471,41073
2021-01-28,673884,41413
2021-01-29,715007,41123
2021-01-30,741667,26660
2021-01-31,753643,11976
2021-02-01,789505,35862
2021-02-02,829983,40478
2021-02-03,875462,45479
2021-02-04,924121,48659
2021-02-05,969747,45626
2021-02-06,1009342,39595
2021-02-07,1025941,16599
2021-02-08,1066005,40064
2021-02-09,1111300,45295
2021-02-10,1164008,52708
2021-02-11,1217079,53071
2021-02-12,1280229,63150
2021-02-13,1327035,46806
2021-02-14,1344704,17669
2021-02-15,1377311,32607
2021-02-16,1423624,46313
2021-02-17,1472375,48751
2021-02-18,1519446,47071
2021-02-19,1563659,44213
2021-02-20,1599853,36194
2021-02-21,1615458,15605
2021-02-22,1645479,30021
2021-02-23,1691066,45587
2021-02-24,1749617,58551
2021-02-25,1811549,61932
2021-02-26,1880078,68529
2021-02-27,1932730,52652
2021-02-28,1959443,26713
2021-03-01,2012971,53528
2021-03-02,2065538,52567
2021-03-03,2125860,60322
2021-03-04,2185887,60027
2021-03-05,2247025,61138
2021-03-06,2293577,46552
2021-03-07,2320140,26563
2021-03-08,2372955,52815
2021-03-09,2431494,58539
2021-03-10,2501262,69768
2021-03-11,2574408,73146
2021-03-12,2649715,75307
2021-03-13,2703448,53733
2021-03-14,2732735,29287
2021-03-15,2782654,49919
2021-03-16,2839354,56700
2021-03-17,2904447,65093
2021-03-18,2970540,66093
2021-03-19,3032789,62249
2021-03-20,3081455,48666
2021-03-21,3113866,32411
2021-03-22,3159410,45544
2021-03-23,3210006,50596
2021-03-24,3275617,65611
2021-03-25,3349332,73715
2021-03-26,3422019,72687
2021-03-27,3476844,54825
2021-03-28,3515950,39106
2021-03-29,3579245,63295
2021-03-30,3648570,69325
2021-03-31,3728185,79615
2021-04-01,3810680,82495
2021-04-02,3881715,71035
2021-04-03,3932499,50784
2021-04-04,3953982,21483
2021-04-05,4014146,60164
2021-04-06,4081928,67782
2021-04-07,4158772,76844
2021-04-08,4237312,78540
2021-04-09,4309573,72261
2021-04-10,4359783,50210
2021-04-11,4391229,31446
2021-04-12,4445051,53822
2021-04-13,4496247,51196
2021-04-14,4557463,61216
2021-04-15,4623137,65674
2021-04-16,4687276,64139
2021-04-17,4730697,43421
2021-04-18,4760955,30258
2021-04-19,4814617,53662
2021-04-20,4870439,55822
2021-04-21,4933598,63159
2021-04-22,4997155,63557
2021-04-23,5056508,59353
2021-04-24,5096853,40345
2021-04-25,5122824,25971
2021-04-26,5170286,47462
2021-04-27,5220359,50073
2021-04-28,5271105,50746
2021-04-29,5317890,46785
2021-04-30,5364228,46338
2021-05-01,5393149,28921
2021-05-02,5414437,21288
2021-05-03,5445210,30773
2021-05-04,5485100,39890
2021-05-05,5521009,35909
2021-05-06,5559244,38235
2021-05-07,5598280,39036
2021-05-08,5625303,27023
2021-05-09,5638276,12973
2021-05-10,5664782,26506
2021-05-11,5691483,26701
2021-05-12,5722523,31040
2021-05-13,5762499,39976
2021-05-14,5802840,40341
2021-05-15,5834053,31213
2021-05-16,5851339,17286
2021-05-17,5884117,32778
2021-05-18,5912284,28167
2021-05-19,5948833,36549
2021-05-20,5980035,31202
2021-05-21,6014325,34290
2021-05-22,6040577,26252
2021-05-23,6051517,10940
2021-05-24,6074372,22855
2021-05-25,6096182,21810
2021-05-26,6119805,23623
2021-05-27,6141525,21720
2021-05-28,6165781,24256
2021-05-29,6179136,13355
2021-05-30,6186643,7507
2021-05-31,6191205,4562
2021-06-01,6212735,21530
2021-06-02,6233284,20549
2021-06-03,6256866,23582
2021-06-04,6283341,26475
2021-06-05,6304084,20743
2021-06-06,6313844,9760
2021-06-07,6334016,20172
2021-06-08,6353201,19185
2021-06-09,6373812,20611
2021-06-10,6394558,20746
2021-06-11,6420194,25636
2021-06-12,6437140,16946
2021-06-13,6445204,8064
2021-06-14,6463031,17827
2021-06-15,6479454,16423
2021-06-16,6496175,16721
2021-06-17,6512398,16223
2021-06-18,6531461,19063
2021-06-19,6542648,11187
2021-06-20,6548429,5781
2021-06-21,6560164,11735
2021-06-22,6574251,14087
2021-06-23,6589522,15271
2021-06-24,6603874,14352
2021-06-25,6620297,16423
2021-06-26,6630311,10014
2021-06-27,6636267,5956
2021-06-28,6648215,11948
2021-06-29,6660219,12004
2021-06-30,6673375,13156
2021-07-01,6686409,13034
2021-07-02,6699813,13404
2021-07-03,6707531,7718
2021-07-04,6708876,1345
2021-07-05,6718254,9378
2021-07-06,6729273,11019
2021-07-07,6740573,11300
2021-07-08,6751722,11149
2021-07-09,6766970,15248
2021-07-10,6777084,10114
2021-07-11,6782106,5022
2021-07-12,6793246,11140
2021-07-13,6803346,10100
2021-07-14,6813977,10631
2021-07-15,6824746,10769
2021-07-16,6838468,13722
2021-07-17,6846970,8502
2021-07-18,6852317,5347
2021-07-19,6864821,12504
2021-07-20,6876692,11871
2021-07-21,6889685,12993
2021-07-22,6902807,13122
2021-07-23,6918859,16052
2021-07-24,6929618,10759
2021-07-25,6936297,6679
2021-07-26,6950335,14038
2021-07-27,6964422,14087
2021-07-28,6979182,14760
2021-07-29,6993625,14443
2021-07-30,7013172,19547
2021-07-31,7026603,13431
2021-08-01,7034542,7939
2021-08-02,7049626,15084
2021-08-03,7063443,13817
2021-08-04,7078013,14570
2021-08-05,7092281,14268
2021-08-06,7112101,19820
2021-08-07,7125264,13163
2021-08-08,7133004,7740
2021-08-09,7148500,15496
2021-08-10,7162920,14420
2021-08-11,7177312,14392
2021-08-12,7192609,15297
2021-08-13,7213308,20699
2021-08-14,7227401,14093
2021-08-15,7236018,8617
2021-08-16,7253250,17232
2021-08-17,7269651,16401
2021-08-18,7286628,16977
2021-08-19,7302424,15796
2021-08-20,7322906,20482
2021-08-21,7337026,14120
2021-08-22,7345142,8116
2021-08-23,7362121,16979
2021-08-24,7378350,16229
2021-08-25,7394614,16264
2021-08-26,7410485,15871
2021-08-27,7431267,20782
2021-08-28,7445089,13822
2021-08-29,7453260,8171
2021-08-30,7468953,15693
2021-08-31,7482499,13546
2021-09-01,7497464,14965
2021-09-02,7509362,11898
2021-09-03,7527802,18440
2021-09-04,7538510,10708
2021-09-05,7545136,6626
2021-09-06,7547568,2432
2021-09-07,7561455,13887
2021-09-08,7574649,13194
2021-09-09,7586152,11503
2021-09-10,7603293,17141
2021-09-11,7614764,11471
2021-09-12,7621430,6666
2021-09-13,7635182,13752
2021-09-14,7647660,12478
2021-09-15,7656123,8463
2021-09-16,7666598,10475
2021-09-17,7682477,15879
2021-09-18,7692562,10085
2021-09-19,7698118,5556
2021-09-20,7706447,8329
2021-09-21,7717387,10940
2021-09-22,7728847,11460
2021-09-23,7740031,11184
2021-09-24,7760500,20469
2021-09-25,7775890,15390
2021-09-26,7784720,8830
2021-09-27,7805300,20580
2021-09-28,7825673,20373
2021-09-29,7846433,20760
2021-09-30,7867435,21002
2021-10-01,7891246,23811
2021-10-02,7903419,12173
2021-10-03,7910119,6700
2021-10-04,7928863,18744
2021-10-05,7947951,19088
2021-10-06,7964995,17044
2021-10-07,7980023,15028
2021-10-08,7997408,17385
2021-10-09,8008584,11176
2021-10-10,8015893,7309
2021-10-11,8033129,17236
2021-10-12,8043399,10270
2021-10-13,8057119,13720
2021-10-14,8073540,16421
2021-10-15,8091550,18010
2021-10-16,8101973,10423
2021-10-17,8108431,6458
2021-10-18,8124329,15898
2021-10-19,8139173,14844
2021-10-20,8153988,14815
2021-10-21,8168631,14643
2021-10-22,8193546,24915
2021-10-23,8209000,15454
2021-10-24,8219004,10004
2021-10-25,8245628,26624
2021-10-26,8271743,26115
2021-10-27,8299247,27504
2021-10-28,8325930,26683
2021-10-29,8354219,28289
2021-10-30,8367316,13097
2021-10-31,8374997,7681
2021-11-01,8398615,23618
2021-11-02,8423149,24534
2021-11-03,8444959,21810
2021-11-04,8471749,26790
2021-11-05,8503904,32155
2021-11-06,8525345,21441
2021-11-07,8537484,12139
2021-11-08,8566585,29101
2021-11-09,8595337,28752
2021-11-10,8628174,32837
2021-11-11,8655297,27123
2021-11-12,8687673,32376
2021-11-13,8711348,23675
2021-11-14,8723340,11992
2021-11-15,8752846,29506
2021-11-16,8782139,29293
2021-11-17,8813317,31178
2021-11-18,8844062,30745
2021-11-19,8880242,36180
2021-11-20,8903694,23452
2021-11-21,8916486,12792
2021-11-22,8948348,31862
2021-11-23,8980956,32608
2021-11-24,9009838,28882
2021-11-25,9010053,215
2021-11-26,9031681,21628
2021-11-27,9047437,15756
2021-11-28,9060110,12673
2021-11-29,9091141,31031
2021-11-30,9124769,33628
2021-12-01,9162530,37761
2021-12-02,9196574,34044
2021-12-03,9234382,37808
2021-12-04,9260975,26593
2021-12-05,9274806,13831
2021-12-06,9306310,31504
2021-12-07,9339839,33529
2021-12-08,9374712,34873
2021-12-09,9410336,35624
2021-12-10,9445475,35139
2021-12-11,9467353,21878
2021-12-12,9479771,12418
2021-12-13,9506970,27199
2021-12-14,9530163,23193
2021-12-15,9558883,28720
2021-12-16,9588582,29699
2021-12-17,9620186,31604
2021-12-18,9637983,17797
2021-12-19,9650858,12875
2021-12-20,9681154,30296
2021-12-21,9710412,29258
2021-12-22,9741518,31106
2021-12-23,9766161,24643
2021-12-24,9773038,6877
2021-12-25,9773089,51
2021-12-26,9782533,9444
2021-12-27,9809801,27268
2021-12-28,9837219,27418
2021-12-29,9864580,27361
2021-12-30,9890078,25498
2021-12-31,9900042,9964
2022-01-01,9901649,1607
2022-01-02,9910737,9088
2022-01-03,9933150,22413
2022-01-04,9955811,22661
2022-01-05,9980776,24965
2022-01-06,10005435,24659
2022-01-07,10018046,12611
