date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,69,68
2020-12-18,109,40
2020-12-19,111,2
2020-12-20,112,1
2020-12-21,148,36
2020-12-22,170,22
2020-12-23,224,54
2020-12-24,293,69
2020-12-26,321,28
2020-12-27,322,1
2020-12-28,457,135
2020-12-29,582,125
2020-12-30,739,157
2020-12-31,895,156
2021-01-01,901,6
2021-01-02,1097,196
2021-01-03,1100,3
2021-01-04,1251,151
2021-01-05,1563,312
2021-01-06,1840,277
2021-01-07,2330,490
2021-01-08,2714,384
2021-01-09,2750,36
2021-01-10,2751,1
2021-01-11,2937,186
2021-01-12,3031,94
2021-01-13,3128,97
2021-01-14,3375,247
2021-01-15,3626,251
2021-01-16,3633,7
2021-01-17,3636,3
2021-01-18,3758,122
2021-01-19,3950,192
2021-01-20,4233,283
2021-01-21,4557,324
2021-01-22,4678,121
2021-01-23,4828,150
2021-01-24,4841,13
2021-01-25,5047,206
2021-01-26,5166,119
2021-01-27,5506,340
2021-01-28,6015,509
2021-01-29,6314,299
2021-01-30,6550,236
2021-01-31,6557,7
2021-02-01,6912,355
2021-02-02,7571,659
2021-02-03,8263,692
2021-02-04,9268,1005
2021-02-05,10043,775
2021-02-06,10490,447
2021-02-07,10509,19
2021-02-08,10841,332
2021-02-09,11283,442
2021-02-10,11689,406
2021-02-11,12026,337
2021-02-12,12356,330
2021-02-13,13153,797
2021-02-14,13599,446
2021-02-15,13779,180
2021-02-16,14170,391
2021-02-17,14495,325
2021-02-18,14787,292
2021-02-19,15105,318
2021-02-20,15308,203
2021-02-21,15312,4
2021-02-22,15453,141
2021-02-23,15718,265
2021-02-24,15926,208
2021-02-25,16314,388
2021-02-26,16691,377
2021-02-27,18439,1748
2021-02-28,19322,883
2021-03-01,19571,249
2021-03-02,19926,355
2021-03-03,20253,327
2021-03-04,20973,720
2021-03-05,21232,259
2021-03-06,21621,389
2021-03-07,21632,11
2021-03-08,21849,217
2021-03-09,22133,284
2021-03-10,22443,310
2021-03-11,23724,1281
2021-03-12,24101,377
2021-03-13,25206,1105
2021-03-14,25623,417
2021-03-15,25798,175
2021-03-16,26098,300
2021-03-17,26244,146
2021-03-18,26565,321
2021-03-19,26814,249
2021-03-20,27147,333
2021-03-21,27160,13
2021-03-22,27334,174
2021-03-23,27501,167
2021-03-24,27628,127
2021-03-25,27885,257
2021-03-26,28056,171
2021-03-27,29721,1665
2021-03-28,30520,799
2021-03-29,30781,261
2021-03-30,30903,122
2021-03-31,31056,153
2021-04-01,31683,627
2021-04-02,31874,191
2021-04-03,31917,43
2021-04-04,31922,5
2021-04-05,32059,137
2021-04-06,32479,420
2021-04-07,32659,180
2021-04-08,32943,284
2021-04-09,33130,187
2021-04-10,33662,532
2021-04-11,33679,17
2021-04-12,33840,161
2021-04-13,33949,109
2021-04-14,34015,66
2021-04-15,34203,188
2021-04-16,34323,120
2021-04-17,34686,363
2021-04-18,34702,16
2021-04-19,34817,115
2021-04-20,34921,104
