Category,value
tests,15991104
day,
pos,
est_pos,
total_pos,
APACHE,92533
COCHISE,195088
COCONINO,415601
GILA,110036
GRAHAM,35484
GREENLEE,3891
LA PAZ,31055
MARICOPA,9661585
MOHAVE,338940
NAVAJO,211152
PIMA,2526364
PINAL,1032619
SANTA CRUZ,88648
YAVAPAI,341793
YUMA,349828
0_5,
Less than 20 years,2849015
20 - 44 years,6731606
45 - 54 years,2080354
55 - 64 years,1935061
65 years and older,2340950
Unknown,54118
positive,0.1040255256922849
