date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,49,4
2020-12-20,52,3
2020-12-21,225,173
2020-12-22,873,648
2020-12-23,1608,735
2020-12-24,1829,221
2020-12-26,1928,99
2020-12-27,1929,1
2020-12-28,2343,414
2020-12-29,2672,329
2020-12-30,3082,410
2020-12-31,3166,84
2021-01-01,3214,48
2021-01-02,3222,8
2021-01-03,3225,3
2021-01-04,3451,226
2021-01-05,3786,335
2021-01-06,4255,469
2021-01-07,4470,215
2021-01-08,4744,274
2021-01-09,4760,16
2021-01-10,4777,17
2021-01-11,5388,611
2021-01-12,5981,593
2021-01-13,6629,648
2021-01-14,6814,185
2021-01-15,7003,189
2021-01-16,7019,16
2021-01-17,7030,11
2021-01-18,7080,50
2021-01-19,7506,426
2021-01-20,8062,556
2021-01-21,9646,1584
2021-01-22,11066,1420
2021-01-23,11234,168
2021-01-24,11255,21
2021-01-25,11688,433
2021-01-26,12486,798
2021-01-27,13828,1342
2021-01-28,15716,1888
2021-01-29,17542,1826
2021-01-30,18594,1052
2021-01-31,18619,25
2021-02-01,19431,812
2021-02-02,20452,1021
2021-02-03,21840,1388
2021-02-04,22827,987
2021-02-05,23472,645
2021-02-06,23549,77
2021-02-07,23589,40
2021-02-08,23906,317
2021-02-09,24736,830
2021-02-10,26688,1952
2021-02-11,28802,2114
2021-02-12,30411,1609
2021-02-13,31207,796
2021-02-14,31231,24
2021-02-15,31357,126
2021-02-16,31633,276
2021-02-17,31976,343
2021-02-18,32519,543
2021-02-19,33264,745
2021-02-20,33591,327
2021-02-21,33621,30
2021-02-22,33676,55
2021-02-23,34839,1163
2021-02-24,37197,2358
2021-02-25,39820,2623
2021-02-26,42228,2408
2021-02-27,43070,842
2021-02-28,43368,298
2021-03-01,45018,1650
2021-03-02,46196,1178
2021-03-03,47356,1160
2021-03-04,49849,2493
2021-03-05,53186,3337
2021-03-06,53434,248
2021-03-07,53598,164
2021-03-08,54419,821
2021-03-09,56225,1806
2021-03-10,58053,1828
2021-03-11,60980,2927
2021-03-12,63753,2773
2021-03-13,65200,1447
2021-03-14,65391,191
2021-03-15,66148,757
2021-03-16,67643,1495
2021-03-17,69661,2018
2021-03-18,73215,3554
2021-03-19,76145,2930
2021-03-20,77341,1196
2021-03-21,77649,308
2021-03-22,78100,451
2021-03-23,79479,1379
2021-03-24,81686,2207
2021-03-25,83726,2040
2021-03-26,85925,2199
2021-03-27,86514,589
2021-03-28,86741,227
2021-03-29,88118,1377
2021-03-30,91675,3557
2021-03-31,95340,3665
2021-04-01,99030,3690
2021-04-02,101717,2687
2021-04-03,103330,1613
2021-04-04,104825,1495
2021-04-05,106884,2059
2021-04-06,109541,2657
2021-04-07,112478,2937
2021-04-08,115596,3118
2021-04-09,118309,2713
2021-04-10,119569,1260
2021-04-11,120157,588
2021-04-12,120933,776
2021-04-13,122118,1185
2021-04-14,124705,2587
2021-04-15,127414,2709
2021-04-16,130441,3027
2021-04-17,131342,901
2021-04-18,131975,633
2021-04-19,133999,2024
2021-04-20,136784,2785
2021-04-21,139326,2542
2021-04-22,141590,2264
2021-04-23,144686,3096
2021-04-24,146028,1342
2021-04-25,147043,1015
2021-04-26,148383,1340
2021-04-27,152010,3627
2021-04-28,154563,2553
2021-04-29,156975,2412
2021-04-30,159353,2378
2021-05-01,160349,996
2021-05-02,160959,610
2021-05-03,162058,1099
2021-05-04,163660,1602
2021-05-05,165173,1513
2021-05-06,166816,1643
2021-05-07,168426,1610
2021-05-08,168944,518
2021-05-09,169179,235
2021-05-10,169857,678
2021-05-11,170728,871
2021-05-12,172172,1444
2021-05-13,173343,1171
2021-05-14,174688,1345
2021-05-15,175794,1106
2021-05-16,175943,149
2021-05-17,176634,691
2021-05-18,177322,688
2021-05-19,178513,1191
2021-05-20,179441,928
2021-05-21,180444,1003
2021-05-22,181026,582
2021-05-23,181168,142
2021-05-24,181651,483
2021-05-25,182414,763
2021-05-26,183556,1142
2021-05-27,184593,1037
2021-05-28,185693,1100
2021-05-29,185897,204
2021-05-30,186038,141
2021-05-31,186142,104
2021-06-01,186796,654
2021-06-02,187974,1178
2021-06-03,188897,923
2021-06-04,189857,960
2021-06-05,190682,825
2021-06-06,190789,107
2021-06-07,191315,526
2021-06-08,191968,653
2021-06-09,192966,998
2021-06-10,193892,926
2021-06-11,194899,1007
2021-06-12,195295,396
2021-06-13,195388,93
2021-06-14,195963,575
2021-06-15,196682,719
2021-06-16,197412,730
2021-06-17,198049,637
2021-06-18,198712,663
2021-06-19,198928,216
2021-06-20,199004,76
2021-06-21,199424,420
2021-06-22,200377,953
2021-06-23,202128,1751
2021-06-24,203634,1506
2021-06-25,204335,701
2021-06-26,204608,273
2021-06-27,204712,104
2021-06-28,205214,502
2021-06-29,205987,773
2021-06-30,206637,650
2021-07-01,207454,817
2021-07-02,207983,529
2021-07-03,208148,165
2021-07-04,208163,15
2021-07-05,208362,199
2021-07-06,208865,503
2021-07-07,209455,590
2021-07-08,209899,444
2021-07-09,210369,470
2021-07-10,210572,203
2021-07-11,210657,85
2021-07-12,211169,512
2021-07-13,211629,460
2021-07-14,212074,445
2021-07-15,212518,444
2021-07-16,213047,529
2021-07-17,213236,189
2021-07-18,213354,118
2021-07-19,213791,437
2021-07-20,214275,484
2021-07-21,214761,486
2021-07-22,215301,540
2021-07-23,215853,552
2021-07-24,216104,251
2021-07-25,216196,92
2021-07-26,216758,562
2021-07-27,217373,615
2021-07-28,218009,636
2021-07-29,218637,628
2021-07-30,219206,569
2021-07-31,219434,228
2021-08-01,219558,124
2021-08-02,220053,495
2021-08-03,220610,557
2021-08-04,221199,589
2021-08-05,221698,499
2021-08-06,222325,627
2021-08-07,222638,313
2021-08-08,222803,165
2021-08-09,223478,675
2021-08-10,224579,1101
2021-08-11,225175,596
2021-08-12,225799,624
2021-08-13,227361,1562
2021-08-14,227700,339
2021-08-15,227870,170
2021-08-16,228586,716
2021-08-17,229206,620
2021-08-18,229912,706
2021-08-19,230531,619
2021-08-20,231211,680
2021-08-21,231492,281
2021-08-22,231636,144
2021-08-23,232217,581
2021-08-24,232820,603
2021-08-25,233444,624
2021-08-26,234088,644
2021-08-27,234823,735
2021-08-28,235081,258
2021-08-29,235262,181
2021-08-30,235885,623
2021-08-31,236379,494
2021-09-01,236918,539
2021-09-02,237600,682
2021-09-03,238315,715
2021-09-04,238550,235
2021-09-05,238730,180
2021-09-06,238834,104
2021-09-07,239371,537
2021-09-08,239878,507
2021-09-09,240323,445
2021-09-10,241015,692
2021-09-11,241273,258
2021-09-12,241405,132
2021-09-13,241911,506
2021-09-14,242325,414
2021-09-15,242742,417
2021-09-16,243121,379
2021-09-17,243730,609
2021-09-18,243943,213
2021-09-19,244075,132
2021-09-20,244388,313
2021-09-21,244757,369
2021-09-22,245167,410
2021-09-23,245474,307
2021-09-24,245945,471
2021-09-25,246137,192
2021-09-26,246255,118
2021-09-27,246595,340
2021-09-28,246915,320
2021-09-29,247205,290
