date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2021-07-19 00:00:00,63,2,0.0317460317460317,,,
2021-07-18 00:00:00,36,4,0.1111111111111111,,,
2021-07-17 00:00:00,56,3,0.0535714285714286,,,
2021-07-16 00:00:00,91,10,0.1098901098901099,4,0,0
2021-07-15 00:00:00,115,8,0.0695652173913044,3,1,0.3333333333333333
2021-07-14 00:00:00,112,13,0.1160714285714286,4,3,0.75
2021-07-13 00:00:00,121,23,0.1900826446280992,3,0,0
2021-07-12 00:00:00,127,10,0.078740157480315,2,2,1
2021-07-11 00:00:00,48,10,0.2083333333333334,,,
2021-07-10 00:00:00,55,4,0.0727272727272727,1,1,1
2021-07-09 00:00:00,117,3,0.0256410256410256,,,
2021-07-08 00:00:00,97,5,0.0515463917525773,8,3,0.375
2021-07-07 00:00:00,113,20,0.1769911504424779,6,2,0.3333333333333333
2021-07-06 00:00:00,129,11,0.0852713178294574,1,0,0
2021-07-05 00:00:00,74,5,0.0675675675675676,,,
2021-07-04 00:00:00,23,0,0,,,
2021-07-03 00:00:00,51,0,0,1,1,1
2021-07-02 00:00:00,84,8,0.0952380952380952,21,16,0.761904761904762
2021-07-01 00:00:00,86,6,0.0697674418604651,2,1,0.5
2021-06-30 00:00:00,92,2,0.0217391304347826,13,11,0.8461538461538461
2021-06-29 00:00:00,92,3,0.0326086956521739,19,15,0.7894736842105264
2021-06-28 00:00:00,89,2,0.0224719101123596,5,3,0.6
2021-06-27 00:00:00,45,0,0,1,1,1
2021-06-26 00:00:00,41,1,0.024390243902439,1,1,1
2021-06-25 00:00:00,72,3,0.0416666666666667,9,6,0.6666666666666666
2021-06-24 00:00:00,75,1,0.0133333333333333,5,3,0.6
2021-06-23 00:00:00,103,1,0.0097087378640777,22,21,0.9545454545454546
2021-06-22 00:00:00,96,3,0.03125,16,14,0.875
2021-06-21 00:00:00,99,4,0.0404040404040404,2,0,0
2021-06-20 00:00:00,45,2,0.0444444444444444,,,
2021-06-19 00:00:00,41,3,0.0731707317073171,5,3,0.6
2021-06-18 00:00:00,69,1,0.0144927536231884,6,1,0.1666666666666667
2021-06-17 00:00:00,81,2,0.0246913580246914,10,1,0.1
2021-06-16 00:00:00,96,2,0.0208333333333333,10,3,0.3
2021-06-15 00:00:00,85,2,0.0235294117647059,14,7,0.5
2021-06-14 00:00:00,106,5,0.0471698113207547,2,1,0.5
2021-06-13 00:00:00,47,0,0,5,5,1
2021-06-12 00:00:00,52,0,0,11,3,0.2727272727272727
2021-06-11 00:00:00,125,2,0.016,2,1,0.5
2021-06-10 00:00:00,81,1,0.0123456790123457,5,3,0.6
2021-06-09 00:00:00,106,2,0.0188679245283019,18,16,0.8888888888888888
2021-06-08 00:00:00,78,0,0,29,25,0.8620689655172414
2021-06-07 00:00:00,92,1,0.0108695652173913,8,2,0.25
2021-06-06 00:00:00,49,0,0,,,
