date,Yuma_cume,Yuma
1/1/2021,4,
1/10/2021,5,1
1/11/2021,6,1
1/12/2021,7,1
1/13/2021,8,1
1/14/2021,10,2
1/15/2021,17,7
1/16/2021,42,25
1/17/2021,43,1
1/18/2021,45,2
1/19/2021,221,176
1/2/2021,918,697
1/20/2021,1673,755
1/21/2021,1911,238
1/22/2021,2015,104
1/23/2021,2016,1
1/24/2021,2445,429
1/25/2021,2804,359
1/26/2021,3236,432
1/27/2021,3329,93
1/28/2021,3347,18
1/29/2021,3348,1
1/3/2021,3349,1
1/30/2021,3565,216
1/31/2021,3895,330
1/4/2021,4374,479
1/5/2021,4602,228
1/6/2021,4921,319
1/7/2021,4935,14
1/8/2021,4950,15
1/9/2021,5627,677
12/1/2020,6306,679
12/10/2020,7054,748
12/12/2020,7238,184
12/16/2020,7429,191
12/17/2020,7430,1
12/19/2020,7431,1
12/20/2020,7468,37
12/21/2020,7857,389
12/22/2020,8428,571
12/23/2020,10208,1780
12/24/2020,11788,1580
12/26/2020,11930,142
12/27/2020,11943,13
12/28/2020,12375,432
12/29/2020,13227,852
12/3/2020,14627,1400
12/30/2020,16695,2068
12/31/2020,18765,2070
12/4/2020,19968,1203
12/8/2020,19981,13
2/1/2021,20846,865
2/10/2021,21916,1070
2/11/2021,23421,1505
2/12/2021,24427,1006
2/13/2021,25131,704
2/14/2021,25171,40
2/15/2021,25193,22
2/16/2021,25474,281
2/17/2021,26315,841
2/18/2021,28671,2356
2/19/2021,31143,2472
2/2/2021,33026,1883
2/20/2021,33893,867
2/21/2021,33896,3
2/22/2021,34008,112
2/23/2021,34263,255
2/24/2021,34584,321
2/25/2021,35206,622
2/26/2021,36056,850
2/27/2021,36431,375
2/28/2021,36440,9
2/3/2021,36480,40
2/4/2021,37681,1201
2/5/2021,40312,2631
2/6/2021,43475,3163
2/7/2021,46220,2745
2/8/2021,47061,841
2/9/2021,47408,347
3/1/2021,49293,1885
3/10/2021,50655,1362
3/11/2021,51922,1267
3/12/2021,54796,2874
3/13/2021,58430,3634
3/14/2021,58660,230
3/15/2021,58837,177
3/16/2021,59863,1026
3/17/2021,62036,2173
3/18/2021,64002,1966
3/19/2021,67416,3414
3/2/2021,70605,3189
3/20/2021,72240,1635
3/21/2021,72441,201
3/22/2021,73291,850
3/23/2021,74914,1623
3/24/2021,77011,2097
3/25/2021,80960,3949
3/26/2021,84124,3164
3/27/2021,85463,1339
3/28/2021,85814,351
3/29/2021,86358,544
3/3/2021,87868,1510
3/30/2021,90220,2352
3/31/2021,92546,2326
3/4/2021,94792,2246
3/5/2021,95397,605
3/6/2021,95648,251
3/7/2021,96257,609
3/8/2021,99087,2830
3/9/2021,102105,3018
4/1/2021,105012,2907
4/10/2021,106920,1908
4/11/2021,107680,760
4/12/2021,108373,693
4/13/2021,109799,1426
4/14/2021,112015,2216
4/15/2021,114458,2443
4/16/2021,117330,2872
4/17/2021,119370,2040
4/18/2021,119917,547
4/19/2021,120132,215
4/2/2021,120781,649
4/20/2021,121822,1041
4/21/2021,124486,2664
4/22/2021,127514,3028
4/23/2021,130625,3111
4/24/2021,131378,753
4/25/2021,131950,572
4/26/2021,133552,1602
4/27/2021,135532,1980
4/28/2021,137145,1613
4/29/2021,138548,1403
4/3/2021,140503,1955
4/30/2021,140826,323
4/4/2021,141017,191
4/5/2021,141567,550
4/6/2021,144694,3127
4/7/2021,146633,1939
4/8/2021,148440,1807
4/9/2021,149960,1520
5/1/2021,150185,225
5/10/2021,150365,180
5/11/2021,151239,874
5/12/2021,152836,1597
5/13/2021,154044,1208
5/14/2021,155562,1518
5/15/2021,156739,1177
5/16/2021,157003,264
5/17/2021,157129,126
5/18/2021,157651,522
5/19/2021,158399,748
5/2/2021,159809,1410
5/20/2021,160950,1141
5/21/2021,162102,1152
5/22/2021,162805,703
5/23/2021,162986,181
5/24/2021,163926,940
5/25/2021,164769,843
5/26/2021,165393,624
5/27/2021,166034,641
5/28/2021,166700,666
5/29/2021,166953,253
5/3/2021,167129,176
5/30/2021,167648,519
5/31/2021,168505,857
5/4/2021,169176,671
5/5/2021,170095,919
5/6/2021,170931,836
5/7/2021,171164,233
5/8/2021,171320,156
5/9/2021,171451,131
6/1/2021,172194,743
6/10/2021,172937,743
6/11/2021,173593,656
6/12/2021,174264,671
6/13/2021,174790,526
6/14/2021,174925,135
6/15/2021,175505,580
6/16/2021,176204,699
6/17/2021,177022,818
6/18/2021,177812,790
6/19/2021,178622,810
6/2/2021,178823,201
6/20/2021,178930,107
6/21/2021,179535,605
6/22/2021,180272,737
6/23/2021,180787,515
6/24/2021,181334,547
6/25/2021,181781,447
6/26/2021,181940,159
6/27/2021,182039,99
6/28/2021,182473,434
6/29/2021,183453,980
6/3/2021,184879,1426
6/30/2021,186258,1379
6/4/2021,186844,586
6/5/2021,187003,159
6/6/2021,187098,95
6/7/2021,187557,459
6/8/2021,188346,789
6/9/2021,189007,661
7/1/2021,189829,822
7/10/2021,190326,497
7/11/2021,190475,149
7/12/2021,190499,24
7/13/2021,190683,184
7/14/2021,191211,528
7/15/2021,191752,541
7/16/2021,192236,484
7/17/2021,192720,484
7/18/2021,192910,190
7/19/2021,192979,69
7/2/2021,193489,510
7/20/2021,193949,460
7/3/2021,194405,456
7/4/2021,194716,311
7/5/2021,195114,398
7/6/2021,195273,159
7/7/2021,195362,89
7/8/2021,195656,294
7/9/2021,195855,199
