Category,value
tests,9574548
YUMA,244252
YAVAPAI,202581
SANTA CRUZ,59233
PINAL,586987
PIMA,1636023
NAVAJO,110307
MOHAVE,193750
MARICOPA,5689690
LA PAZ,17169
GREENLEE,2882
GRAHAM,22208
GILA,62563
COCONINO,245185
COCHISE,107879
APACHE,52151
Unknown,18002
65 years and older,1467847
55 - 64 years,1216517
45 - 54 years,1288978
20 - 44 years,4141120
Less than 20 years,1442084
positive,0.10106262979725
