Category,value
tests,678579
YUMA,12352
YAVAPAI,19826
SANTA CRUZ,2105
PINAL,41585
PIMA,63602
NAVAJO,5462
MOHAVE,14683
MARICOPA,482788
LA PAZ,1824
GREENLEE,293
GRAHAM,1544
GILA,6265
COCONINO,8566
COCHISE,6319
APACHE,1520
Unknown,608
65 years and older,165472
55 - 64 years,133941
45 - 54 years,122002
20 - 44 years,226727
Less than 20 years,29829
positive,0.1896595680090307
