Category,value
tests,4388280
Yuma,134823
Yavapai,105026
Santa Cruz,29275
Pinal,266783
Pima,655207
Navajo,56032
Mohave,98208
Maricopa,2619484
La Paz,7149
Greenlee,1974
Graham,11761
Gila,27951
Coconino,91014
Cochise,55982
Apache,28264
Unknown,10504
65 years and older,706409
55 - 64 years,540304
45 - 54 years,565891
20 - 44 years,1768474
Less than 20 years,796698
positive,0.1314186879597473
