date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11703,12979,12179,9797,5900,103
1/10/2021,19915,19993,19021,15947,11604,209
1/11/2021,21151,21103,20241,16923,13414,242
1/12/2021,23137,23077,22254,18605,18205,322
1/13/2021,25152,25197,24470,20274,23740,387
1/14/2021,27090,27323,26739,22182,29739,428
1/15/2021,29292,29329,28862,23956,34620,487
1/16/2021,30654,30523,30132,25133,37794,519
1/17/2021,31615,31424,31090,26101,40926,546
1/18/2021,32662,32355,32247,27216,46092,573
1/19/2021,33934,33574,33552,28513,52353,635
1/2/2021,13237,14352,13421,10879,6635,123
1/20/2021,35216,34847,35173,30049,59331,678
1/21/2021,36695,36339,37030,31923,67443,728
1/22/2021,39576,38976,39987,34935,75339,819
1/23/2021,42186,41042,42472,37401,80171,894
1/24/2021,43457,42218,43754,38814,85287,937
1/25/2021,44756,43371,45184,40403,92739,985
1/26/2021,46419,44818,46913,42289,103580,1042
1/27/2021,47904,46128,48417,43937,113939,1076
1/28/2021,49119,47208,49642,45364,124766,1108
1/29/2021,51155,48884,51350,47201,135431,1172
1/3/2021,13972,14938,13928,11319,6876,138
1/30/2021,52897,50285,52945,48771,140418,1230
1/31/2021,53513,50835,53581,49456,144069,1257
1/4/2021,14992,15875,14876,12112,7735,146
1/5/2021,15948,16710,15738,12919,8508,162
1/6/2021,17122,17665,16704,13842,9244,171
1/7/2021,18033,18470,17518,14625,9990,182
1/8/2021,18845,19143,18174,15193,10477,189
1/9/2021,19537,19688,18711,15649,11284,205
10/1/2021,491287,348432,361430,382105,614742,218762
10/10/2021,496763,351330,363771,383879,617124,221506
10/11/2021,497582,351762,364118,384172,617540,221904
10/12/2021,497947,351936,364288,384301,617717,222117
10/13/2021,498529,352241,364566,384514,618056,222391
10/14/2021,499239,352583,364889,384762,618407,222674
10/15/2021,500132,353028,365279,385039,618687,223014
10/16/2021,500742,353270,365505,385214,618831,223268
10/17/2021,501176,353450,365630,385305,618922,223426
10/18/2021,501899,353836,365963,385582,619289,223709
10/19/2021,502520,354198,366201,385805,619594,224000
10/2/2021,491943,348752,361709,382305,614941,219119
10/20/2021,503156,354545,366446,386031,619876,224336
10/21/2021,503779,354889,366727,386234,620156,224596
10/22/2021,504521,355324,367102,386539,620574,224951
10/23/2021,504968,355571,367352,386681,620769,225187
10/24/2021,505260,355734,367497,386810,620930,225323
10/25/2021,505959,356131,367817,387118,621406,225626
10/26/2021,506617,356486,368136,387365,621881,225897
10/27/2021,507301,356839,368502,387666,622366,226198
10/28/2021,507947,357195,368802,387939,622831,226458
10/29/2021,508594,357641,369187,388244,623185,226750
10/3/2021,492247,348894,361814,382398,615050,219271
10/30/2021,508954,357842,369353,388406,623328,226921
10/31/2021,509162,357956,369447,388482,623445,226993
10/4/2021,493063,349294,362154,382636,615490,219641
10/5/2021,493837,349725,362493,382879,615924,220007
10/6/2021,494609,350131,362825,383110,616259,220399
10/7/2021,495132,350453,363088,383333,616532,220684
10/8/2021,495822,350819,363371,383569,616788,221060
10/9/2021,496420,351143,363620,383757,616969,221358
11/1/2021,509798,358269,369744,388726,623820,227223
11/10/2021,515330,361186,372332,390736,626696,240052
11/11/2021,515974,361507,372615,390975,627078,242602
11/12/2021,516664,361903,372946,391227,627401,244733
11/13/2021,517113,362156,373142,391393,627570,248502
11/14/2021,517461,362328,373307,391521,627730,249356
11/15/2021,518183,362721,373629,391811,628142,251141
11/16/2021,518881,363078,373930,392085,628578,252682
11/17/2021,519109,363193,374043,392179,628698,253479
11/2/2021,510547,358634,370044,388975,624178,227490
11/3/2021,511135,358928,370324,389172,624488,227814
11/4/2021,511669,359210,370575,389380,624819,228753
11/5/2021,512497,359634,370962,389660,625157,230463
11/6/2021,513007,359924,371242,389844,625380,233433
11/7/2021,513355,360126,371398,389971,625541,234204
11/8/2021,514056,360536,371722,390250,625927,236025
11/9/2021,514741,360876,372038,390528,626355,237815
12/1/2020,38,31,30,19,22,2
12/10/2020,47,39,42,33,43,2
12/11/2020,49,41,43,36,43,2
12/12/2020,50,41,43,38,43,2
12/13/2020,50,42,45,39,44,2
12/14/2020,52,45,45,40,51,2
12/15/2020,58,51,54,50,54,2
12/16/2020,70,65,68,56,58,2
12/17/2020,293,411,380,292,186,4
12/18/2020,677,892,784,556,310,4
12/19/2020,1030,1358,1191,842,440,9
12/2/2020,39,32,31,24,28,2
12/20/2020,1226,1604,1439,1043,528,10
12/21/2020,1925,2441,2205,1601,809,13
12/22/2020,2866,3543,3193,2310,1123,17
12/23/2020,3913,4814,4360,3120,1487,24
12/24/2020,4285,5192,4716,3413,1629,24
12/25/2020,4285,5192,4717,3413,1633,24
12/26/2020,5401,6484,5838,4362,2056,33
12/27/2020,5907,7013,6369,4797,2269,39
12/28/2020,7040,8205,7501,5821,2882,49
12/29/2020,8794,9967,9187,7240,3928,73
12/3/2020,42,32,34,25,30,2
12/30/2020,10645,11937,11154,8892,4933,93
12/31/2020,11589,12868,12059,9658,5328,102
12/4/2020,42,33,34,26,32,2
12/5/2020,42,33,34,26,34,2
12/6/2020,42,33,34,26,34,2
12/7/2020,42,34,38,28,36,2
12/8/2020,44,35,39,29,37,2
12/9/2020,44,35,41,30,41,2
2/1/2021,54366,51611,54393,50466,152621,1294
2/10/2021,63245,59679,63098,60984,243600,1799
2/11/2021,64321,60596,64116,62416,254590,1857
2/12/2021,66117,62053,65655,64398,269799,1951
2/13/2021,67960,63638,67474,66435,279851,2052
2/14/2021,68608,64118,68062,67181,285014,2077
2/15/2021,69270,64740,68731,68081,294453,2122
2/16/2021,70394,65532,69633,69250,304823,2168
2/17/2021,71369,66434,70566,70436,315949,2242
2/18/2021,72217,67151,71349,71500,326892,2276
2/19/2021,73340,68053,72262,72694,336058,2351
2/2/2021,55331,52494,55253,51634,162653,1331
2/20/2021,75030,69450,73636,74273,344112,2452
2/21/2021,75637,70018,74226,75007,349201,2486
2/22/2021,76249,70574,74756,75677,355047,2532
2/23/2021,77369,71441,75777,76941,363274,2598
2/24/2021,78535,72480,76894,78378,372943,2681
2/25/2021,79638,73423,77893,79673,382844,2765
2/26/2021,81174,74712,79184,81420,392109,2854
2/27/2021,82431,75795,80262,82770,398578,2932
2/28/2021,82991,76230,80766,83747,402417,2973
2/3/2021,56152,53290,56086,52620,173085,1384
2/4/2021,57091,54141,57112,53792,183889,1433
2/5/2021,58332,55235,58243,55113,192866,1499
2/6/2021,59579,56298,59390,56341,203500,1578
2/7/2021,60105,56807,59895,56917,209176,1605
2/8/2021,61061,57721,60903,58198,219864,1680
2/9/2021,62143,58719,61965,59563,231760,1749
3/1/2021,83774,76940,81609,85085,407799,3043
3/10/2021,94146,85151,90571,141496,453258,3828
3/11/2021,96242,86847,92354,151491,459549,3966
3/12/2021,98585,88624,94312,160540,465006,4103
3/13/2021,100283,90046,95930,168763,469122,4198
3/14/2021,101539,91137,97097,175021,471662,4275
3/15/2021,103035,92443,98673,183019,475590,4376
3/16/2021,105061,94059,100538,190699,479624,4518
3/17/2021,107678,96383,103141,199496,484938,4707
3/18/2021,110377,98665,105732,207307,489868,4889
3/19/2021,113806,101230,108520,214413,494502,5171
3/2/2021,84600,77694,82422,87013,413842,3095
3/20/2021,116684,103655,111356,219786,498382,5389
3/21/2021,118923,105561,113504,223873,500706,5578
3/22/2021,122172,108418,116651,228379,503874,5899
3/23/2021,126046,111718,120152,233337,506951,6328
3/24/2021,132443,117051,125801,237935,510160,7603
3/25/2021,139632,122758,131907,242137,513342,8893
3/26/2021,146031,127892,137332,245945,515604,10181
3/27/2021,152031,132697,142360,248601,517070,11830
3/28/2021,157149,136549,146505,250320,517996,13312
3/29/2021,164799,142352,152953,252233,519246,15018
3/3/2021,85504,78418,83312,90072,419618,3177
3/30/2021,172482,148090,159303,254430,520589,16801
3/31/2021,180781,154295,166418,257197,522357,18911
3/4/2021,86606,79340,84283,97048,425480,3261
3/5/2021,88204,80436,85476,105027,430572,3405
3/6/2021,89293,81221,86312,111293,434372,3473
3/7/2021,90124,81893,87010,116567,436969,3531
3/8/2021,91228,82794,87984,124745,442137,3607
3/9/2021,92601,83878,89171,132435,447272,3690
4/1/2021,189016,160437,173928,260079,524431,20810
4/10/2021,240057,195364,213511,282156,539887,32089
4/11/2021,243244,197378,215761,283369,540688,33229
4/12/2021,248024,200521,219461,285748,542632,34334
4/13/2021,252327,203178,222465,287652,544069,35371
4/14/2021,256776,205800,225364,289413,545369,36424
4/15/2021,261996,209188,228696,291573,546975,37417
4/16/2021,266406,212089,231803,293528,548368,38324
4/17/2021,269750,214434,234555,295139,549466,39416
4/18/2021,271667,215616,235901,295895,549988,40078
4/19/2021,275068,217955,238376,297481,551348,40891
4/2/2021,195521,165269,179547,262600,526007,22404
4/20/2021,278273,220047,240806,299019,552641,41746
4/21/2021,282457,222796,243579,300834,554126,42734
4/22/2021,286370,225335,246189,302531,555476,43549
4/23/2021,290169,227984,248868,304215,556669,44478
4/24/2021,292547,229537,250486,305345,557459,45243
4/25/2021,294128,230540,251523,305931,557860,45927
4/26/2021,296875,232381,253492,307324,558938,46656
4/27/2021,299776,234223,255536,308738,560129,47336
4/28/2021,302666,235925,257482,310151,561470,48121
4/29/2021,305488,237605,259307,311563,562734,48759
4/3/2021,200056,168567,183469,264335,527154,23693
4/30/2021,308724,239483,261464,313183,564084,49541
4/4/2021,202234,169895,185023,264949,527530,24241
4/5/2021,207774,173486,189162,267368,529242,25419
4/6/2021,213937,177614,193985,270233,531460,26754
4/7/2021,220775,182524,199336,273464,533805,27971
4/8/2021,227465,187204,204485,276746,536344,29139
4/9/2021,234457,191684,209570,279925,538451,30639
5/1/2021,310774,240686,262802,314182,564722,50171
5/10/2021,327808,250465,272927,322030,571339,54445
5/11/2021,329767,251508,274045,322912,572060,54951
5/12/2021,331708,252631,275177,323727,572792,55677
5/13/2021,333751,253778,276364,324598,573467,60345
5/14/2021,336276,255280,277894,325683,574319,64812
5/15/2021,338028,256406,279024,326459,574765,70236
5/16/2021,339254,257101,279735,326945,575080,73285
5/17/2021,341389,258289,281069,327828,575873,76291
5/18/2021,343515,259532,282290,328737,576683,78631
5/19/2021,345775,260823,283644,329760,577437,81934
5/2/2021,312158,241549,263690,314783,565125,50630
5/20/2021,347758,262000,284803,330594,578149,84550
5/21/2021,350051,263353,286172,331535,578836,88443
5/22/2021,351834,264426,287306,332301,579263,92190
5/23/2021,352915,265063,287880,332694,579490,93689
5/24/2021,354645,265993,288815,333430,580091,95652
5/25/2021,356133,266892,289712,334124,580608,97241
5/26/2021,357896,267824,290639,334742,581115,99008
5/27/2021,359405,268728,291481,335385,581601,100798
5/28/2021,361055,269696,292452,336111,582141,102825
5/29/2021,362202,270366,293179,336612,582420,104270
5/3/2021,314051,242577,264855,315731,566051,51071
5/30/2021,362933,270812,293605,336910,582556,104994
5/31/2021,363243,271000,293782,337034,582637,105281
5/4/2021,316545,243980,266327,316900,567171,51616
5/5/2021,318912,245356,267700,317947,568010,52128
5/6/2021,321368,246723,269118,319059,568955,52702
5/7/2021,323633,248141,270512,320142,569884,53261
5/8/2021,325202,249035,271472,320882,570416,53744
5/9/2021,326168,249609,272028,321294,570679,54077
6/1/2021,364726,271893,294637,337596,583085,106875
6/10/2021,374969,277890,300395,341666,586145,118319
6/11/2021,376332,278863,301295,342242,586504,120572
6/12/2021,377255,279535,301939,342558,586659,122024
6/13/2021,377619,279771,302184,342721,586736,122305
6/14/2021,378604,280316,302698,343093,586981,123397
6/15/2021,379573,280915,303218,343442,587198,124554
6/16/2021,380655,281531,303775,343813,587449,125765
6/17/2021,381592,282142,304296,344194,587720,126794
6/18/2021,382904,282878,304979,344685,588038,127939
6/19/2021,383591,283357,305400,344975,588200,128662
6/2/2021,366007,272632,295405,338087,583507,108354
6/20/2021,384028,283599,305617,345146,588267,129008
6/21/2021,384952,284128,306159,345497,588514,130010
6/22/2021,385836,284608,306648,345806,588817,130949
6/23/2021,386724,285160,307120,346161,589111,131902
6/24/2021,387524,285662,307627,346527,589401,132840
6/25/2021,388629,286335,308271,346997,589729,133787
6/26/2021,389402,286780,308755,347294,589897,134396
6/27/2021,389894,287097,309043,347491,589968,134866
6/28/2021,390839,287639,309596,347852,590255,135889
6/29/2021,391717,288149,310085,348196,590503,136745
6/3/2021,367366,273416,296153,338617,583916,109849
6/30/2021,392579,288699,310559,348560,590802,137652
6/4/2021,368835,274360,297064,339261,584356,111465
6/5/2021,369961,275096,297733,339718,584620,112979
6/6/2021,370572,275403,298082,339928,584739,113638
6/7/2021,371725,276067,298677,340369,585095,114875
6/8/2021,372819,276613,299234,340812,585413,116008
6/9/2021,373828,277191,299728,341209,585767,117138
7/1/2021,393427,289201,311058,348896,591061,138446
7/10/2021,400692,293589,315394,351869,592879,146420
7/11/2021,401224,293900,315648,352026,592961,146991
7/12/2021,402131,294430,316138,352334,593177,148014
7/13/2021,402906,294855,316570,352600,593399,149013
7/14/2021,403712,295347,317059,352896,593605,149968
7/15/2021,404457,295822,317480,353169,593810,150894
7/16/2021,405620,296556,318161,353624,594103,152143
7/17/2021,406385,297064,318637,353925,594272,152921
7/18/2021,406951,297428,318953,354138,594360,153491
7/19/2021,407987,298132,319588,354588,594676,154832
7/2/2021,394498,289859,311653,349354,591358,139499
7/20/2021,409004,298737,320233,354981,595007,156020
7/21/2021,410211,299480,320899,355415,595354,157313
7/22/2021,411363,300279,321586,355957,595715,158716
7/23/2021,412849,301355,322616,356637,596118,160226
7/24/2021,413960,302111,323437,357140,596348,161201
7/25/2021,414999,302698,323925,357455,596496,162082
7/26/2021,416457,303588,324742,358069,596905,163596
7/27/2021,417888,304463,325545,358618,597302,165098
7/28/2021,419366,305344,326300,359120,597672,166656
7/29/2021,420848,306214,327044,359586,598055,168310
7/3/2021,395240,290328,312089,349681,591523,140159
7/30/2021,422849,307585,328271,360282,598547,170668
7/31/2021,424144,308474,329026,360754,598773,172178
7/4/2021,395371,290397,312175,349739,591550,140267
7/5/2021,396255,290879,312665,350109,591734,141089
7/6/2021,397068,291291,313134,350405,591985,141964
7/7/2021,397907,291775,313566,350751,592218,142925
7/8/2021,398692,292215,314033,351090,592452,143774
7/9/2021,399848,293004,314797,351532,592710,145180
8/1/2021,425194,309108,329527,361116,598928,173057
8/10/2021,439616,318185,337080,366032,602212,184736
8/11/2021,441132,319129,337763,366520,602527,185882
8/12/2021,442744,320085,338579,367047,602943,187022
8/13/2021,444634,321304,339572,367671,603341,188534
8/14/2021,445957,322228,340279,368094,603582,190048
8/15/2021,446747,322685,340658,368311,603693,190587
8/16/2021,448285,323577,341369,368797,604030,191551
8/17/2021,449738,324449,342023,369227,604354,192480
8/18/2021,451080,325229,342614,369641,604645,193373
8/19/2021,452142,325993,343171,370013,604932,194121
8/2/2021,426863,310229,330413,361727,599348,174617
8/20/2021,453430,326845,343895,370472,605221,195285
8/21/2021,454303,327454,344455,370757,605362,196324
8/22/2021,454938,327843,344744,370939,605464,196848
8/23/2021,456261,328627,345364,371379,605806,197674
8/24/2021,457558,329355,345950,371779,606090,198447
8/25/2021,458774,330063,346538,372195,606350,199227
8/26/2021,459989,330780,347110,372591,606619,199910
8/27/2021,461373,331635,347813,373029,606935,200894
8/28/2021,462313,332251,348321,373348,607093,201813
8/29/2021,462891,332601,348606,373492,607186,202154
8/3/2021,428441,311206,331232,362265,599801,175819
8/30/2021,464002,333266,349137,373860,607415,202773
8/31/2021,464982,333856,349593,374173,607657,203294
8/4/2021,430128,312268,332116,362817,600228,177035
8/5/2021,431751,313271,332983,363425,600636,178273
8/6/2021,433803,314624,334185,364127,601081,180027
8/7/2021,435319,315603,334995,364640,601322,181685
8/8/2021,436306,316190,335493,364947,601489,182500
8/9/2021,437989,317185,336323,365503,601894,183703
9/1/2021,466078,334526,350111,374534,607909,204008
9/10/2021,473784,339012,353881,377076,609561,208902
9/11/2021,474704,339514,354284,377338,609699,209662
9/12/2021,475306,339794,354539,377495,609780,210008
9/13/2021,476548,340429,355024,377838,610002,210686
9/14/2021,477593,340974,355480,378124,610220,211226
9/15/2021,478194,341321,355712,378277,610331,211646
9/16/2021,478959,341716,356068,378487,610481,212048
9/17/2021,480214,342431,356553,378863,610700,212782
9/18/2021,481110,342938,356984,379112,610837,213441
9/19/2021,481603,343184,357174,379238,610904,213741
9/2/2021,466948,335023,350525,374802,608154,204486
9/20/2021,482139,343506,357420,379404,611045,214047
9/21/2021,483129,344016,357818,379654,611244,214453
9/22/2021,484058,344500,358212,379936,611432,214984
9/23/2021,484982,345017,358588,380206,611653,215444
9/24/2021,485995,345610,359086,380524,612050,216041
9/25/2021,486694,345993,359452,380740,612319,216539
9/26/2021,487082,346211,359638,380858,612467,216763
9/27/2021,487926,346636,360004,381112,612966,217154
9/28/2021,488741,347070,360345,381334,613468,217550
9/29/2021,489509,347462,360705,381569,613917,217965
9/3/2021,468118,335781,351163,375225,608415,205390
9/30/2021,490384,347927,361022,381828,614349,218278
9/4/2021,468824,336253,351589,375473,608561,206038
9/5/2021,469345,336578,351865,375642,608640,206384
9/6/2021,469488,336665,351956,375710,608671,206473
9/7/2021,470436,337191,352372,376016,608870,207015
9/8/2021,471545,337762,352826,376323,609130,207592
9/9/2021,472444,338236,353230,376630,609312,208074
