date,Arizona_cume,Arizona
2020-12-01,238,
2020-12-02,260,22
2020-12-03,281,21
2020-12-04,290,9
2020-12-05,294,4
2020-12-06,298,4
2020-12-07,319,21
2020-12-08,333,14
2020-12-09,352,19
2020-12-10,374,22
2020-12-11,392,18
2020-12-12,405,13
2020-12-13,415,10
2020-12-14,438,23
2020-12-15,530,92
2020-12-16,1174,644
2020-12-17,4439,3265
2020-12-18,8167,3728
2020-12-19,10746,2579
2020-12-20,11833,1087
2020-12-21,17418,5585
2020-12-22,25267,7849
2020-12-23,35170,9903
2020-12-24,39055,3885
2020-12-25,39200,145
2020-12-26,45760,6560
2020-12-27,48434,2674
2020-12-28,57956,9522
2020-12-29,71285,13329
2020-12-30,86464,15179
2020-12-31,94572,8108
2021-01-01,97261,2689
2021-01-02,105019,7758
2021-01-03,108284,3265
2021-01-04,117266,8982
2021-01-05,126559,9293
2021-01-06,138849,12290
2021-01-07,151770,12921
2021-01-08,164008,12238
2021-01-09,172016,8008
2021-01-10,175338,3322
2021-01-11,191382,16044
2021-01-12,214859,23477
2021-01-13,240468,25609
2021-01-14,265515,25047
2021-01-15,291073,25558
2021-01-16,306983,15910
2021-01-17,316413,9430
2021-01-18,335909,19496
2021-01-19,363388,27479
2021-01-20,395995,32607
2021-01-21,431653,35658
2021-01-22,470291,38638
2021-01-23,499244,28953
2021-01-24,515598,16354
2021-01-25,545817,30219
2021-01-26,583198,37381
2021-01-27,623667,40469
2021-01-28,664271,40604
2021-01-29,704757,40486
2021-01-30,731275,26518
2021-01-31,743116,11841
2021-02-01,777494,34378
2021-02-02,817329,39835
2021-02-03,862080,44751
2021-02-04,909771,47691
2021-02-05,954776,45005
2021-02-06,994101,39325
2021-02-07,1010638,16537
2021-02-08,1050307,39669
2021-02-09,1095276,44969
2021-02-10,1147146,51870
2021-02-11,1199729,52583
2021-02-12,1262498,62769
2021-02-13,1309120,46622
2021-02-14,1326711,17591
2021-02-15,1358969,32258
2021-02-16,1404428,45459
2021-02-17,1452502,48074
2021-02-18,1498623,46121
2021-02-19,1542498,43875
2021-02-20,1578435,35937
2021-02-21,1593850,15415
2021-02-22,1623276,29426
2021-02-23,1668383,45107
2021-02-24,1726390,58007
2021-02-25,1787840,61450
2021-02-26,1855900,68060
2021-02-27,1908262,52362
2021-02-28,1934704,26442
2021-03-01,1986422,51718
2021-03-02,2038515,52093
2021-03-03,2098353,59838
2021-03-04,2157997,59644
2021-03-05,2218708,60711
2021-03-06,2265016,46308
2021-03-07,2291465,26449
2021-03-08,2343921,52456
2021-03-09,2402063,58142
2021-03-10,2471341,69278
2021-03-11,2544060,72719
2021-03-12,2618886,74826
2021-03-13,2672351,53465
2021-03-14,2701513,29162
2021-03-15,2750985,49472
2021-03-16,2807377,56392
2021-03-17,2871988,64611
2021-03-18,2937720,65732
2021-03-19,2999647,61927
2021-03-20,3047900,48253
2021-03-21,3080093,32193
2021-03-22,3125311,45218
2021-03-23,3175648,50337
2021-03-24,3240776,65128
2021-03-25,3314072,73296
2021-03-26,3386361,72289
2021-03-27,3440695,54334
2021-03-28,3479672,38977
2021-03-29,3542715,63043
2021-03-30,3611716,69001
2021-03-31,3690864,79148
2021-04-01,3771870,81006
2021-04-02,3842483,70613
2021-04-03,3892942,50459
2021-04-04,3914322,21380
2021-04-05,3974118,59796
2021-04-06,4041534,67416
2021-04-07,4118080,76546
2021-04-08,4196240,78160
2021-04-09,4268203,71963
2021-04-10,4318150,49947
2021-04-11,4349501,31351
2021-04-12,4402972,53471
2021-04-13,4453897,50925
2021-04-14,4514789,60892
2021-04-15,4580113,65324
2021-04-16,4643924,63811
2021-04-17,4687223,43299
2021-04-18,4717381,30158
2021-04-19,4770828,53447
2021-04-20,4826348,55520
2021-04-21,4889223,62875
2021-04-22,4952523,63300
2021-04-23,5011599,59076
2021-04-24,5051793,40194
2021-04-25,5077700,25907
2021-04-26,5124953,47253
2021-04-27,5174831,49878
2021-04-28,5225312,50481
2021-04-29,5271873,46561
2021-04-30,5317894,46021
2021-05-01,5346230,28336
2021-05-02,5367463,21233
2021-05-03,5398045,30582
2021-05-04,5437725,39680
2021-05-05,5473457,35732
2021-05-06,5511529,38072
2021-05-07,5550394,38865
2021-05-08,5577288,26894
2021-05-09,5590226,12938
2021-05-10,5616570,26344
2021-05-11,5643132,26562
2021-05-12,5674008,30876
2021-05-13,5713835,39827
2021-05-14,5754050,40215
2021-05-15,5785125,31075
2021-05-16,5802379,17254
2021-05-17,5834995,32616
2021-05-18,5863015,28020
2021-05-19,5899437,36422
2021-05-20,5930459,31022
2021-05-21,5964579,34120
2021-05-22,5990757,26178
2021-05-23,6001671,10914
2021-05-24,6024427,22756
2021-05-25,6046130,21703
2021-05-26,6069645,23515
2021-05-27,6091281,21636
2021-05-28,6115428,24147
2021-05-29,6128732,13304
2021-05-30,6136181,7449
2021-05-31,6140696,4515
2021-06-01,6161883,21187
2021-06-02,6182351,20468
2021-06-03,6205828,23477
2021-06-04,6232184,26356
2021-06-05,6252870,20686
2021-06-06,6262606,9736
2021-06-07,6282677,20071
2021-06-08,6301788,19111
2021-06-09,6322296,20508
2021-06-10,6342969,20673
2021-06-11,6368510,25541
2021-06-12,6385411,16901
2021-06-13,6393459,8048
2021-06-14,6411195,17736
2021-06-15,6427523,16328
2021-06-16,6444166,16643
2021-06-17,6460310,16144
2021-06-18,6479315,19005
2021-06-19,6490467,11152
2021-06-20,6496228,5761
2021-06-21,6507883,11655
2021-06-22,6521899,14016
2021-06-23,6537099,15200
2021-06-24,6551394,14295
2021-06-25,6567696,16302
2021-06-26,6577657,9961
2021-06-27,6583586,5929
2021-06-28,6595463,11877
2021-06-29,6607408,11945
2021-06-30,6620482,13074
2021-07-01,6633299,12817
2021-07-02,6646642,13343
2021-07-03,6654338,7696
2021-07-04,6655670,1332
2021-07-05,6665006,9336
2021-07-06,6675959,10953
2021-07-07,6687190,11231
2021-07-08,6698278,11088
2021-07-09,6713481,15203
2021-07-10,6723577,10096
2021-07-11,6728585,5008
2021-07-12,6739682,11097
2021-07-13,6749735,10053
2021-07-14,6760320,10585
2021-07-15,6771040,10720
2021-07-16,6784695,13655
2021-07-17,6793181,8486
2021-07-18,6798517,5336
2021-07-19,6810966,12449
2021-07-20,6822779,11813
2021-07-21,6835698,12919
2021-07-22,6848770,13072
2021-07-23,6864762,15992
2021-07-24,6875502,10740
2021-07-25,6882168,6666
2021-07-26,6896151,13983
2021-07-27,6910191,14040
2021-07-28,6924900,14709
2021-07-29,6939272,14372
2021-07-30,6958753,19481
2021-07-31,6972151,13398
2021-08-01,6979870,7719
2021-08-02,6994875,15005
2021-08-03,7008645,13770
2021-08-04,7023144,14499
2021-08-05,7037367,14223
2021-08-06,7057119,19752
2021-08-07,7070250,13131
2021-08-08,7077963,7713
2021-08-09,7093409,15446
2021-08-10,7107762,14353
2021-08-11,7122088,14326
2021-08-12,7137325,15237
2021-08-13,7157955,20630
2021-08-14,7171907,13952
2021-08-15,7180475,8568
2021-08-16,7197604,17129
2021-08-17,7213913,16309
2021-08-18,7230792,16879
2021-08-19,7246352,15560
2021-08-20,7266481,20129
2021-08-21,7280396,13915
2021-08-22,7288460,8064
2021-08-23,7305315,16855
2021-08-24,7321452,16137
2021-08-25,7337597,16145
2021-08-26,7353309,15712
2021-08-27,7373861,20552
2021-08-28,7387473,13612
2021-08-29,7395554,8081
2021-08-30,7411013,15459
2021-08-31,7424277,13264
2021-09-01,7438615,14338
2021-09-02,7449977,11362
2021-09-03,7468251,18274
2021-09-04,7478836,10585
2021-09-05,7485377,6541
2021-09-06,7487749,2372
2021-09-07,7501478,13729
2021-09-08,7514525,13047
2021-09-09,7525515,10990
2021-09-10,7542389,16874
2021-09-11,7553586,11197
2021-09-12,7560178,6592
2021-09-13,7573812,13634
2021-09-14,7586152,12340
2021-09-15,7593693,7541
2021-09-16,7603706,10013
2021-09-17,7619419,15713
2021-09-18,7629390,9971
2021-09-19,7634859,5469
2021-09-20,7642180,7321
2021-09-21,7652989,10809
2021-09-22,7664317,11328
2021-09-23,7675349,11032
2021-09-24,7695600,20251
2021-09-25,7710759,15159
2021-09-26,7719504,8745
2021-09-27,7739885,20381
2021-09-28,7759967,20082
2021-09-29,7780435,20468
2021-09-30,7801132,20697
2021-10-01,7823912,22780
2021-10-02,7835861,11949
2021-10-03,7842258,6397
2021-10-04,7860713,18455
2021-10-05,7879537,18824
2021-10-06,7896252,16715
2021-10-07,7910703,14451
2021-10-08,7927592,16889
2021-10-09,7938624,11032
2021-10-10,7945818,7194
2021-10-11,7962846,17028
2021-10-12,7972372,9526
2021-10-13,7985528,13156
2021-10-14,8001695,16167
2021-10-15,8019353,17658
2021-10-16,8029595,10242
2021-10-17,8035941,6346
2021-10-18,8051572,15631
2021-10-19,8066202,14630
2021-10-20,8080642,14440
2021-10-21,8094956,14314
2021-10-22,8119339,24383
2021-10-23,8134446,15107
2021-10-24,8144180,9734
2021-10-25,8170117,25937
2021-10-26,8195260,25143
2021-10-27,8221722,26462
2021-10-28,8247607,25885
2021-10-29,8274518,26911
2021-10-30,8286905,12387
2021-10-31,8293795,6890
2021-11-01,8315611,21816
2021-11-02,8338864,23253
2021-11-03,8358993,20129
2021-11-04,8383760,24767
2021-11-05,8413912,30152
2021-11-06,8433638,19726
2021-11-07,8445385,11747
2021-11-08,8472329,26944
2021-11-09,8498716,26387
2021-11-10,8526963,28247
2021-11-11,8551762,24799
2021-11-12,8581171,29409
2021-11-13,8602387,21216
2021-11-14,8614007,11620
2021-11-15,8641208,27201
2021-11-16,8667242,26034
2021-11-17,8678812,11570
