date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,226,276,294,344,916,6
1/10/2021,377,464,493,589,2189,32
1/11/2021,413,511,559,640,2373,35
1/12/2021,439,538,619,709,2597,36
1/13/2021,457,561,643,779,2762,37
1/14/2021,489,607,682,864,2966,45
1/15/2021,521,652,738,944,3212,46
1/16/2021,525,653,739,946,3220,46
1/17/2021,527,654,739,947,3222,46
1/18/2021,540,665,768,974,3246,46
1/19/2021,571,691,809,1054,3402,47
1/2/2021,227,276,294,344,917,6
1/20/2021,595,730,863,1139,3552,53
1/21/2021,681,808,966,1289,3746,69
1/22/2021,751,864,1015,1390,3873,83
1/23/2021,756,867,1018,1395,3998,117
1/24/2021,757,868,1018,1396,4011,119
1/25/2021,769,882,1045,1445,4126,121
1/26/2021,798,900,1075,1497,4268,123
1/27/2021,819,918,1102,1537,4430,136
1/28/2021,968,1006,1212,1662,4642,186
1/29/2021,1043,1052,1279,1758,4874,243
1/3/2021,227,276,294,345,919,6
1/30/2021,1055,1071,1330,1787,4894,243
1/31/2021,1055,1072,1332,1788,4902,243
1/4/2021,243,296,314,374,1047,6
1/5/2021,286,330,353,409,1272,6
1/6/2021,298,353,374,439,1614,25
1/7/2021,337,422,460,536,1987,31
1/8/2021,376,463,492,584,2186,32
1/9/2021,377,464,492,589,2189,32
10/1/2021,5740,4405,4856,7072,14509,6416
10/10/2021,5785,4445,4883,7099,14553,6458
10/11/2021,5795,4452,4884,7107,14565,6471
10/12/2021,5805,4454,4889,7114,14574,6476
10/13/2021,5818,4456,4896,7122,14585,6489
10/14/2021,5831,4461,4900,7131,14597,6494
10/15/2021,5840,4470,4903,7140,14607,6504
10/16/2021,5845,4471,4904,7144,14609,6505
10/17/2021,5847,4471,4906,7145,14609,6505
10/18/2021,5857,4477,4908,7151,14621,6509
10/19/2021,5869,4483,4912,7163,14633,6517
10/2/2021,5742,4407,4858,7077,14516,6416
10/20/2021,5876,4485,4915,7171,14652,6527
10/21/2021,5883,4492,4918,7174,14667,6533
10/22/2021,5903,4501,4930,7180,14684,6543
10/23/2021,5905,4503,4931,7180,14690,6546
10/24/2021,5906,4506,4931,7182,14695,6548
10/25/2021,5915,4512,4936,7193,14715,6551
10/26/2021,5921,4520,4945,7200,14739,6557
10/27/2021,5933,4525,4952,7211,14759,6569
10/28/2021,5952,4543,4972,7233,14790,6575
10/29/2021,5966,4555,4980,7248,14810,6590
10/3/2021,5743,4408,4858,7077,14517,6416
10/30/2021,5972,4558,4982,7251,14814,6593
10/31/2021,5975,4558,4982,7251,14816,6593
10/4/2021,5751,4413,4860,7082,14523,6425
10/5/2021,5759,4417,4864,7086,14530,6433
10/6/2021,5765,4425,4870,7089,14542,6438
10/7/2021,5772,4429,4874,7093,14550,6447
10/8/2021,5779,4441,4882,7096,14553,6458
10/9/2021,5783,4443,4883,7099,14553,6458
11/1/2021,5983,4562,4989,7257,14827,6594
11/10/2021,6041,4600,5046,7323,14952,7382
11/11/2021,6048,4608,5050,7331,14961,7407
11/12/2021,6057,4612,5058,7336,14969,7483
11/13/2021,6063,4614,5058,7343,14974,7494
