date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-12,3,1
2020-12-15,12,9
2020-12-16,143,131
2020-12-17,270,127
2020-12-18,471,201
2020-12-19,516,45
2020-12-20,520,4
2020-12-21,528,8
2020-12-22,585,57
2020-12-23,890,305
2020-12-24,1214,324
2020-12-25,1313,99
2020-12-26,1381,68
2020-12-27,1461,80
2020-12-28,1664,203
2020-12-29,1993,329
2020-12-30,2419,426
2020-12-31,2649,230
2021-01-01,2762,113
2021-01-02,2837,75
2021-01-03,2842,5
2021-01-04,3186,344
2021-01-05,3551,365
2021-01-06,3989,438
2021-01-07,4583,594
2021-01-08,5183,600
2021-01-09,5281,98
2021-01-10,5290,9
2021-01-11,5655,365
2021-01-12,6214,559
2021-01-13,6775,561
2021-01-14,7438,663
2021-01-15,8579,1141
2021-01-16,8750,171
2021-01-17,8786,36
2021-01-18,9113,327
2021-01-19,9707,594
2021-01-20,11257,1550
2021-01-21,12180,923
2021-01-22,13164,984
2021-01-23,13659,495
2021-01-24,13691,32
2021-01-25,14409,718
2021-01-26,15109,700
2021-01-27,16550,1441
2021-01-28,17982,1432
2021-01-29,19043,1061
2021-01-30,19412,369
2021-01-31,19459,47
2021-02-01,20582,1123
2021-02-02,21551,969
2021-02-03,23321,1770
2021-02-04,25460,2139
2021-02-05,27706,2246
2021-02-06,29401,1695
2021-02-07,29493,92
2021-02-08,30603,1110
2021-02-09,31693,1090
2021-02-10,34500,2807
2021-02-11,36186,1686
2021-02-12,38860,2674
2021-02-13,40469,1609
2021-02-14,40540,71
2021-02-15,41837,1297
2021-02-16,43659,1822
2021-02-17,46364,2705
2021-02-18,47521,1157
2021-02-19,48885,1364
2021-02-20,49890,1005
2021-02-21,49922,32
2021-02-22,50452,530
2021-02-23,51198,746
2021-02-24,53356,2158
2021-02-25,55240,1884
2021-02-26,57083,1843
2021-02-27,58799,1716
2021-02-28,58932,133
2021-03-01,60795,1863
2021-03-02,62610,1815
2021-03-03,64436,1826
2021-03-04,66603,2167
2021-03-05,68385,1782
2021-03-06,69328,943
2021-03-07,69443,115
2021-03-08,70600,1157
2021-03-09,71668,1068
2021-03-10,74562,2894
2021-03-11,76527,1965
2021-03-12,79075,2548
2021-03-13,80314,1239
2021-03-14,80415,101
2021-03-15,81743,1328
2021-03-16,83633,1890
2021-03-17,85345,1712
2021-03-18,86683,1338
2021-03-19,88107,1424
2021-03-20,89025,918
2021-03-21,89116,91
2021-03-22,89890,774
2021-03-23,91332,1442
2021-03-24,92904,1572
2021-03-25,94608,1704
2021-03-26,96574,1966
2021-03-27,97121,547
2021-03-28,97276,155
2021-03-29,98886,1610
2021-03-30,100481,1595
2021-03-31,102060,1579
2021-04-01,103360,1300
2021-04-02,104756,1396
2021-04-03,105275,519
2021-04-04,105370,95
2021-04-05,106214,844
2021-04-06,107407,1193
2021-04-07,108428,1021
2021-04-08,109663,1235
2021-04-09,110862,1199
2021-04-10,111429,567
2021-04-11,111542,113
2021-04-12,112069,527
2021-04-13,112940,871
2021-04-14,113874,934
2021-04-15,114776,902
2021-04-16,115859,1083
2021-04-17,116200,341
2021-04-18,116280,80
2021-04-19,117255,975
2021-04-20,118181,926
2021-04-21,119112,931
2021-04-22,120080,968
2021-04-23,121193,1113
2021-04-24,121553,360
2021-04-25,121725,172
2021-04-26,122320,595
2021-04-27,123144,824
2021-04-28,123966,822
2021-04-29,124751,785
2021-04-30,125523,772
2021-05-01,125932,409
2021-05-02,126029,97
2021-05-03,126479,450
2021-05-04,127052,573
2021-05-05,127655,603
2021-05-06,128088,433
2021-05-07,128708,620
2021-05-08,128922,214
2021-05-09,129009,87
2021-05-10,129486,477
2021-05-11,129795,309
2021-05-12,130271,476
2021-05-13,131067,796
2021-05-14,132157,1090
2021-05-15,132618,461
2021-05-16,132698,80
2021-05-17,133206,508
2021-05-18,133557,351
2021-05-19,134232,675
2021-05-20,134675,443
2021-05-21,135261,586
2021-05-22,135649,388
2021-05-23,135718,69
2021-05-24,135945,227
2021-05-25,136172,227
2021-05-26,136733,561
2021-05-27,137024,291
2021-05-28,137483,459
2021-05-29,137614,131
2021-05-30,137662,48
2021-05-31,137697,35
2021-06-01,137913,216
2021-06-02,138396,483
2021-06-03,138795,399
2021-06-04,139445,650
2021-06-05,139781,336
2021-06-06,139844,63
2021-06-07,140152,308
2021-06-08,140337,185
2021-06-09,141012,675
2021-06-10,141363,351
2021-06-11,141858,495
2021-06-12,142050,192
2021-06-13,142092,42
2021-06-14,142452,360
2021-06-15,142612,160
2021-06-16,142984,372
2021-06-17,143220,236
2021-06-18,143540,320
2021-06-19,143700,160
2021-06-20,143746,46
2021-06-21,143890,144
2021-06-22,144025,135
2021-06-23,144327,302
2021-06-24,144511,184
2021-06-25,144800,289
2021-06-26,144905,105
2021-06-27,144957,52
2021-06-28,145152,195
2021-06-29,145295,143
2021-06-30,145551,256
2021-07-01,145708,157
2021-07-02,145982,274
2021-07-03,146069,87
2021-07-04,146079,10
2021-07-05,146166,87
2021-07-06,146324,158
2021-07-07,146574,250
2021-07-08,146720,146
2021-07-09,146942,222
2021-07-10,147140,198
2021-07-11,147171,31
2021-07-12,147341,170
2021-07-13,147464,123
2021-07-14,147644,180
2021-07-15,147855,211
2021-07-16,148114,259
2021-07-17,148210,96
2021-07-18,148251,41
2021-07-19,148433,182
2021-07-20,148619,186
2021-07-21,148840,221
2021-07-22,149012,172
2021-07-23,149233,221
2021-07-24,149352,119
2021-07-25,149403,51
2021-07-26,149630,227
2021-07-27,149802,172
2021-07-28,150075,273
2021-07-29,150287,212
2021-07-30,150564,277
2021-07-31,150690,126
2021-08-01,150751,61
2021-08-02,151011,260
2021-08-03,151211,200
2021-08-04,151534,323
2021-08-05,151731,197
2021-08-06,152048,317
2021-08-07,152384,336
2021-08-08,152450,66
2021-08-09,152661,211
2021-08-10,152813,152
2021-08-11,153107,294
2021-08-12,153369,262
2021-08-13,153656,287
2021-08-14,153808,152
2021-08-15,153904,96
2021-08-16,154117,213
2021-08-17,154296,179
2021-08-18,154622,326
2021-08-19,154874,252
2021-08-20,155153,279
2021-08-21,155316,163
2021-08-22,155369,53
2021-08-23,155608,239
2021-08-24,155824,216
2021-08-25,156094,270
2021-08-26,156345,251
2021-08-27,156685,340
2021-08-28,156847,162
2021-08-29,156938,91
2021-08-30,157128,190
2021-08-31,157282,154
2021-09-01,157535,253
2021-09-02,157681,146
2021-09-03,157937,256
2021-09-04,158041,104
2021-09-05,158097,56
2021-09-06,158115,18
2021-09-07,158322,207
2021-09-08,158538,216
2021-09-09,158692,154
2021-09-10,158861,169
2021-09-11,159113,252
2021-09-12,159213,100
2021-09-13,159376,163
2021-09-14,159530,154
2021-09-15,159714,184
2021-09-16,159851,137
2021-09-17,160061,210
2021-09-18,160204,143
2021-09-19,160300,96
2021-09-20,160386,86
2021-09-21,160511,125
2021-09-22,160696,185
2021-09-23,160826,130
2021-09-24,161015,189
2021-09-25,161199,184
2021-09-26,161283,84
2021-09-27,161435,152
2021-09-28,161610,175
2021-09-29,161946,336
2021-09-30,162259,313
2021-10-01,162645,386
2021-10-02,162893,248
2021-10-03,162986,93
2021-10-04,163226,240
2021-10-05,163481,255
2021-10-06,163760,279
2021-10-07,164076,316
2021-10-08,164359,283
2021-10-09,164459,100
2021-10-10,164518,59
2021-10-11,164608,90
2021-10-12,164731,123
2021-10-13,164934,203
2021-10-14,165105,171
2021-10-15,165336,231
2021-10-16,165404,68
2021-10-17,165464,60
2021-10-18,165640,176
2021-10-19,165812,172
2021-10-20,166036,224
2021-10-21,166187,151
2021-10-22,166733,546
2021-10-23,167059,326
2021-10-24,167242,183
2021-10-25,167848,606
2021-10-26,168434,586
2021-10-27,169344,910
2021-10-28,169955,611
2021-10-29,170956,1001
2021-10-30,171422,466
2021-10-31,171607,185
2021-11-01,172082,475
2021-11-02,172513,431
2021-11-03,173264,751
2021-11-04,173761,497
2021-11-05,174642,881
2021-11-06,175538,896
2021-11-07,175812,274
2021-11-08,176463,651
2021-11-09,177147,684
2021-11-10,177939,792
2021-11-11,178437,498
2021-11-12,179677,1240
2021-11-13,180184,507
2021-11-14,180462,278
2021-11-15,181118,656
2021-11-16,181777,659
2021-11-17,182205,428
