date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,195,47
2020-12-22,241,46
2020-12-23,372,131
2020-12-24,433,61
2020-12-26,443,10
2020-12-27,446,3
2020-12-28,601,155
2020-12-29,754,153
2020-12-30,873,119
2020-12-31,959,86
2021-01-01,967,8
2021-01-02,970,3
2021-01-04,1112,142
2021-01-05,1227,115
2021-01-06,1349,122
2021-01-07,1591,242
2021-01-08,1861,270
2021-01-09,1863,2
2021-01-11,2000,137
2021-01-12,2167,167
2021-01-13,2378,211
2021-01-14,2674,296
2021-01-15,3287,613
2021-01-16,3346,59
2021-01-17,3349,3
2021-01-18,3498,149
2021-01-19,3792,294
2021-01-20,4080,288
2021-01-21,4341,261
2021-01-22,4623,282
2021-01-23,4867,244
2021-01-24,4870,3
2021-01-25,5052,182
2021-01-26,5228,176
2021-01-27,5513,285
2021-01-28,5814,301
2021-01-29,6224,410
2021-01-30,6325,101
2021-01-31,6326,1
2021-02-01,6509,183
2021-02-02,6712,203
2021-02-03,6982,270
2021-02-04,7258,276
2021-02-05,7607,349
2021-02-06,7873,266
2021-02-07,7874,1
2021-02-08,8088,214
2021-02-09,8303,215
2021-02-10,8573,270
2021-02-11,8979,406
2021-02-12,9714,735
2021-02-13,9938,224
2021-02-15,10113,175
2021-02-16,10320,207
2021-02-17,10553,233
2021-02-18,10963,410
2021-02-19,11321,358
2021-02-20,11650,329
2021-02-21,11651,1
2021-02-22,11809,158
2021-02-23,12047,238
2021-02-24,12384,337
2021-02-25,12731,347
2021-02-26,13050,319
2021-02-27,13088,38
2021-02-28,13101,13
2021-03-01,13313,212
2021-03-02,13579,266
2021-03-03,13912,333
2021-03-04,14190,278
2021-03-05,14404,214
2021-03-06,14672,268
2021-03-07,14675,3
2021-03-08,14854,179
2021-03-09,15101,247
2021-03-10,15449,348
2021-03-11,15778,329
2021-03-12,16221,443
2021-03-13,16490,269
2021-03-14,16493,3
2021-03-15,16754,261
2021-03-16,16945,191
2021-03-17,17247,302
2021-03-18,17511,264
2021-03-19,17709,198
2021-03-20,17729,20
2021-03-21,17734,5
2021-03-22,17930,196
2021-03-23,18197,267
2021-03-24,18510,313
2021-03-25,18780,270
2021-03-26,19034,254
2021-03-27,19155,121
2021-03-28,19159,4
2021-03-29,19393,234
2021-03-30,19596,203
2021-03-31,19961,365
2021-04-01,20271,310
2021-04-02,20394,123
2021-04-03,20415,21
2021-04-04,20425,10
2021-04-05,20593,168
2021-04-06,20831,238
2021-04-07,21220,389
2021-04-08,21554,334
2021-04-09,21700,146
2021-04-10,21840,140
2021-04-11,21848,8
2021-04-12,21961,113
2021-04-13,22122,161
2021-04-14,22388,266
2021-04-15,22558,170
2021-04-16,22745,187
2021-04-17,22773,28
2021-04-18,22776,3
2021-04-19,22890,114
2021-04-20,23095,205
2021-04-21,23348,253
2021-04-22,23588,240
2021-04-23,23772,184
2021-04-24,23885,113
2021-04-25,23890,5
2021-04-26,24054,164
2021-04-27,24221,167
2021-04-28,24422,201
2021-04-29,24662,240
2021-04-30,24735,73
2021-05-01,24762,27
2021-05-02,24767,5
2021-05-03,24838,71
2021-05-04,24967,129
2021-05-05,25199,232
2021-05-06,25411,212
2021-05-07,25488,77
2021-05-08,25539,51
2021-05-09,25540,1
2021-05-10,25584,44
2021-05-11,25661,77
2021-05-12,25824,163
2021-05-13,25980,156
2021-05-14,26100,120
2021-05-15,26122,22
2021-05-16,26128,6
2021-05-17,26219,91
2021-05-18,26309,90
2021-05-19,26469,160
2021-05-20,26618,149
2021-05-21,26728,110
2021-05-22,26791,63
2021-05-23,26795,4
2021-05-24,26862,67
2021-05-25,26945,83
2021-05-26,27010,65
2021-05-27,27103,93
2021-05-28,27190,87
2021-05-29,27199,9
2021-05-30,27203,4
2021-05-31,27211,8
2021-06-01,27293,82
2021-06-02,27375,82
2021-06-03,27448,73
2021-06-04,27539,91
2021-06-05,27556,17
2021-06-06,27566,10
2021-06-07,27602,36
2021-06-08,27657,55
2021-06-09,27692,35
2021-06-10,27826,134
2021-06-11,27869,43
2021-06-12,27904,35
2021-06-13,27907,3
2021-06-14,27986,79
2021-06-15,28041,55
2021-06-16,28088,47
2021-06-17,28149,61
2021-06-18,28224,75
2021-06-19,28242,18
2021-06-20,28249,7
2021-06-21,28290,41
2021-06-22,28336,46
2021-06-23,28368,32
2021-06-24,28415,47
2021-06-25,28481,66
2021-06-26,28495,14
2021-06-27,28497,2
2021-06-28,28556,59
2021-06-29,28606,50
2021-06-30,28680,74
2021-07-01,28729,49
2021-07-02,28771,42
2021-07-03,28794,23
2021-07-05,28822,28
2021-07-06,28857,35
2021-07-07,28914,57
2021-07-08,28992,78
2021-07-09,29049,57
2021-07-10,29074,25
2021-07-11,29080,6
2021-07-12,29126,46
2021-07-13,29171,45
2021-07-14,29231,60
2021-07-15,29293,62
2021-07-16,29355,62
2021-07-17,29371,16
2021-07-18,29379,8
2021-07-19,29449,70
2021-07-20,29519,70
2021-07-21,29595,76
2021-07-22,29700,105
2021-07-23,29816,116
2021-07-24,29861,45
2021-07-25,29867,6
2021-07-26,29996,129
2021-07-27,30097,101
2021-07-28,30184,87
2021-07-29,30282,98
2021-07-30,30380,98
2021-07-31,30420,40
2021-08-01,30432,12
2021-08-02,30506,74
2021-08-03,30564,58
2021-08-04,30701,137
2021-08-05,30804,103
2021-08-06,30911,107
2021-08-07,30937,26
2021-08-08,30948,11
2021-08-09,31042,94
2021-08-10,31104,62
2021-08-11,31204,100
2021-08-12,31350,146
2021-08-13,31509,159
2021-08-14,31532,23
2021-08-15,31543,11
2021-08-16,31650,107
2021-08-17,31783,133
2021-08-18,31906,123
2021-08-19,32086,180
2021-08-20,32305,219
2021-08-21,32500,195
2021-08-22,32515,15
2021-08-23,32704,189
2021-08-24,32849,145
2021-08-25,33034,185
2021-08-26,33245,211
2021-08-27,33490,245
2021-08-28,33534,44
2021-08-29,33597,63
2021-08-30,33770,173
2021-08-31,33876,106
2021-09-01,33982,106
2021-09-02,34114,132
2021-09-03,34276,162
2021-09-04,34310,34
2021-09-05,34319,9
2021-09-06,34333,14
2021-09-07,34410,77
2021-09-08,34518,108
2021-09-09,34656,138
2021-09-10,34816,160
2021-09-11,34880,64
2021-09-12,34899,19
2021-09-13,34996,97
2021-09-14,35101,105
2021-09-15,35185,84
2021-09-16,35303,118
2021-09-17,35445,142
2021-09-18,35514,69
2021-09-19,35520,6
2021-09-20,35603,83
2021-09-21,35662,59
2021-09-22,35763,101
2021-09-23,35910,147
2021-09-24,36013,103
2021-09-25,36039,26
2021-09-26,36044,5
2021-09-27,36102,58
2021-09-28,36158,56
2021-09-29,36242,84
2021-09-30,36357,115
2021-10-01,36438,81
2021-10-02,36459,21
2021-10-03,36467,8
2021-10-04,36516,49
2021-10-05,36575,59
2021-10-06,36625,50
2021-10-07,36716,91
2021-10-08,36784,68
2021-10-09,36813,29
2021-10-10,36825,12
2021-10-11,36883,58
2021-10-12,36945,62
2021-10-13,37010,65
2021-10-14,37088,78
2021-10-15,37158,70
2021-10-16,37197,39
2021-10-17,37203,6
2021-10-18,37244,41
2021-10-19,37279,35
2021-10-20,37326,47
2021-10-21,37409,83
2021-10-22,37484,75
2021-10-23,37525,41
2021-10-24,37537,12
2021-10-25,37607,70
2021-10-26,37680,73
2021-10-27,37751,71
2021-10-28,37920,169
2021-10-29,38030,110
2021-10-30,38157,127
2021-10-31,38169,12
2021-11-01,38291,122
2021-11-02,38366,75
2021-11-03,38492,126
2021-11-04,38658,166
2021-11-05,38816,158
2021-11-06,38841,25
2021-11-07,38855,14
2021-11-08,38980,125
2021-11-09,39094,114
2021-11-10,39181,87
2021-11-11,39287,106
2021-11-12,39421,134
2021-11-13,39518,97
2021-11-14,39525,7
2021-11-15,39649,124
2021-11-16,39718,69
2021-11-17,39760,42
