Category,value
tests,10364384
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1572791
20 - 44 years,4478359
45 - 54 years,1397583
55 - 64 years,1311675
65 years and older,1585487
Unknown,18489
positive,0.0972181270010837
