date,Arizona_cume,Arizona
2020-12-01 00:00:00,81,
2020-12-02 00:00:00,95,14
2020-12-03 00:00:00,105,10
2020-12-04 00:00:00,110,5
2020-12-05 00:00:00,112,2
2020-12-06 00:00:00,114,2
2020-12-07 00:00:00,121,7
2020-12-08 00:00:00,126,5
2020-12-09 00:00:00,133,7
2020-12-10 00:00:00,145,12
2020-12-11 00:00:00,157,12
2020-12-12 00:00:00,164,7
2020-12-13 00:00:00,169,5
2020-12-14 00:00:00,180,11
2020-12-15 00:00:00,226,46
2020-12-16 00:00:00,812,586
2020-12-17 00:00:00,3967,3155
2020-12-18 00:00:00,7611,3644
2020-12-19 00:00:00,10168,2557
2020-12-20 00:00:00,11192,1024
2020-12-21 00:00:00,16727,5535
2020-12-22 00:00:00,25126,8399
2020-12-23 00:00:00,35338,10212
2020-12-24 00:00:00,39352,4014
2020-12-25 00:00:00,39491,139
2020-12-26 00:00:00,46119,6628
2020-12-27 00:00:00,48770,2651
2020-12-28 00:00:00,58267,9497
2020-12-29 00:00:00,71226,12959
2020-12-30 00:00:00,86111,14885
2020-12-31 00:00:00,93955,7844
2021-01-01 00:00:00,95092,1137
2021-01-02 00:00:00,102669,7577
2021-01-03 00:00:00,105883,3214
2021-01-04 00:00:00,114584,8701
2021-01-05 00:00:00,123550,8966
2021-01-06 00:00:00,135564,12014
2021-01-07 00:00:00,148174,12610
2021-01-08 00:00:00,160201,12027
2021-01-09 00:00:00,168149,7948
2021-01-10 00:00:00,171388,3239
2021-01-11 00:00:00,187161,15773
2021-01-12 00:00:00,210370,23209
2021-01-13 00:00:00,235705,25335
2021-01-14 00:00:00,260433,24728
2021-01-15 00:00:00,285460,25027
2021-01-16 00:00:00,301235,15775
2021-01-17 00:00:00,310577,9342
2021-01-18 00:00:00,329630,19053
2021-01-19 00:00:00,356708,27078
2021-01-20 00:00:00,389194,32486
2021-01-21 00:00:00,424712,35518
2021-01-22 00:00:00,463045,38333
2021-01-23 00:00:00,491797,28752
2021-01-24 00:00:00,508019,16222
2021-01-25 00:00:00,537635,29616
2021-01-26 00:00:00,574431,36796
2021-01-27 00:00:00,614521,40090
2021-01-28 00:00:00,655131,40610
2021-01-29 00:00:00,695717,40586
2021-01-30 00:00:00,722953,27236
2021-01-31 00:00:00,734570,11617
2021-02-01 00:00:00,766047,31477
2021-02-02 00:00:00,804902,38855
2021-02-03 00:00:00,849466,44564
2021-02-04 00:00:00,896287,46821
2021-02-05 00:00:00,940383,44096
2021-02-06 00:00:00,978693,38310
2021-02-07 00:00:00,995084,16391
2021-02-08 00:00:00,1034037,38953
2021-02-09 00:00:00,1078461,44424
2021-02-10 00:00:00,1130349,51888
2021-02-11 00:00:00,1183081,52732
2021-02-12 00:00:00,1246227,63146
2021-02-13 00:00:00,1292642,46415
