date,Yavapai_cume,Yavapai
2020-12-19 00:00:00,2,
2020-12-22 00:00:00,373,371
2020-12-23 00:00:00,804,431
2020-12-24 00:00:00,815,11
2020-12-25 00:00:00,821,6
2020-12-26 00:00:00,826,5
2020-12-27 00:00:00,830,4
2020-12-28 00:00:00,838,8
2020-12-29 00:00:00,1049,211
2020-12-30 00:00:00,1753,704
2020-12-31 00:00:00,1952,199
2021-01-01 00:00:00,1956,4
2021-01-02 00:00:00,2078,122
2021-01-04 00:00:00,2109,31
2021-01-05 00:00:00,2150,41
2021-01-06 00:00:00,2191,41
2021-01-07 00:00:00,2820,629
2021-01-08 00:00:00,3515,695
2021-01-09 00:00:00,3711,196
2021-01-10 00:00:00,3712,1
2021-01-11 00:00:00,3784,72
2021-01-12 00:00:00,3975,191
2021-01-13 00:00:00,4476,501
2021-01-14 00:00:00,4774,298
2021-01-15 00:00:00,4857,83
2021-01-16 00:00:00,5186,329
2021-01-17 00:00:00,5187,1
2021-01-18 00:00:00,5475,288
2021-01-19 00:00:00,6350,875
2021-01-20 00:00:00,7283,933
2021-01-21 00:00:00,8760,1477
2021-01-22 00:00:00,10461,1701
2021-01-23 00:00:00,11959,1498
2021-01-24 00:00:00,13317,1358
2021-01-25 00:00:00,14238,921
2021-01-26 00:00:00,14862,624
2021-01-27 00:00:00,16669,1807
2021-01-28 00:00:00,18828,2159
2021-01-29 00:00:00,20801,1973
2021-01-30 00:00:00,21797,996
2021-01-31 00:00:00,22767,970
2021-02-01 00:00:00,24929,2162
2021-02-02 00:00:00,27186,2257
2021-02-03 00:00:00,29763,2577
2021-02-04 00:00:00,31633,1870
2021-02-05 00:00:00,33613,1980
2021-02-06 00:00:00,34857,1244
2021-02-07 00:00:00,35885,1028
2021-02-08 00:00:00,37573,1688
2021-02-09 00:00:00,39285,1712
2021-02-10 00:00:00,41608,2323
2021-02-11 00:00:00,43310,1702
2021-02-12 00:00:00,44817,1507
2021-02-13 00:00:00,46112,1295
2021-02-14 00:00:00,47121,1009
2021-02-15 00:00:00,48005,884
2021-02-16 00:00:00,49709,1704
2021-02-17 00:00:00,50606,897
2021-02-18 00:00:00,51116,510
2021-02-19 00:00:00,51628,512
2021-02-20 00:00:00,51860,232
2021-02-21 00:00:00,52047,187
2021-02-22 00:00:00,52253,206
2021-02-23 00:00:00,53776,1523
2021-02-24 00:00:00,56979,3203
2021-02-25 00:00:00,59940,2961
2021-02-26 00:00:00,63264,3324
2021-02-27 00:00:00,64409,1145
2021-02-28 00:00:00,65579,1170
2021-03-01 00:00:00,68413,2834
2021-03-02 00:00:00,70723,2310
2021-03-03 00:00:00,73436,2713
2021-03-04 00:00:00,75137,1701
2021-03-05 00:00:00,77130,1993
2021-03-06 00:00:00,78721,1591
2021-03-07 00:00:00,80261,1540
2021-03-08 00:00:00,82839,2578
2021-03-09 00:00:00,85750,2911
2021-03-10 00:00:00,88494,2744
2021-03-11 00:00:00,90512,2018
2021-03-12 00:00:00,92324,1812
2021-03-13 00:00:00,94011,1687
2021-03-14 00:00:00,95657,1646
2021-03-15 00:00:00,97764,2107
2021-03-16 00:00:00,100073,2309
2021-03-17 00:00:00,101872,1799
2021-03-18 00:00:00,103014,1142
2021-03-19 00:00:00,104112,1098
2021-03-20 00:00:00,104923,811
2021-03-21 00:00:00,105142,219
2021-03-22 00:00:00,106086,944
2021-03-23 00:00:00,107026,940
2021-03-24 00:00:00,108136,1110
2021-03-25 00:00:00,108865,729
