date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-03-25 00:00:00,44020,3105814,19020.0,824922.0
2021-03-24 00:00:00,52882,3061794,16320.0,805902.0
2021-03-23 00:00:00,41143,3008912,11020.0,789582.0
2021-03-22 00:00:00,36715,2967769,11197.0,778562.0
2021-03-21 00:00:00,26511,2931054,15494.0,767365.0
2021-03-20 00:00:00,42332,2904543,16346.0,751871.0
2021-03-19 00:00:00,56359,2862211,17269.0,735525.0
2021-03-18 00:00:00,61182,2805852,16470.0,718256.0
2021-03-17 00:00:00,60678,2744670,16720.0,701786.0
2021-03-16 00:00:00,53186,2683992,14685.0,685066.0
2021-03-15 00:00:00,46020,2630806,13744.0,670381.0
2021-03-14 00:00:00,26574,2584786,16103.0,656637.0
2021-03-13 00:00:00,49734,2558212,17896.0,640534.0
2021-03-12 00:00:00,70402,2508478,16838.0,622638.0
2021-03-11 00:00:00,68689,2438076,17634.0,605800.0
2021-03-10 00:00:00,65474,2369387,16900.0,588166.0
2021-03-09 00:00:00,55622,2303913,16197.0,571266.0
2021-03-08 00:00:00,49705,2248291,16644.0,555069.0
2021-03-07 00:00:00,25643,2198586,16282.0,538425.0
2021-03-06 00:00:00,44110,2172943,16444.0,522143.0
2021-03-05 00:00:00,57303,2128833,16389.0,505699.0
2021-03-04 00:00:00,56621,2071530,15923.0,489310.0
2021-03-03 00:00:00,57437,2014909,15399.0,473387.0
2021-03-02 00:00:00,48968,1957472,14451.0,457988.0
2021-03-01 00:00:00,44662,1908504,12840.0,443537.0
2021-02-28 00:00:00,25432,1863842,15575.0,430697.0
2021-02-27 00:00:00,50777,1838410,15097.0,415122.0
2021-02-26 00:00:00,66140,1787633,13987.0,400025.0
2021-02-25 00:00:00,59764,1721493,13361.0,386038.0
2021-02-24 00:00:00,56179,1661729,13716.0,372677.0
2021-02-23 00:00:00,43756,1605550,12731.0,358961.0
2021-02-22 00:00:00,27565,1561794,11776.0,346230.0
2021-02-21 00:00:00,14759,1534229,10822.0,334454.0
2021-02-20 00:00:00,34621,1519470,11254.0,323632.0
2021-02-19 00:00:00,41840,1484849,10223.0,312378.0
2021-02-18 00:00:00,43863,1443009,9841.0,302155.0
2021-02-17 00:00:00,46382,1399146,10555.0,292314.0
2021-02-16 00:00:00,44073,1352764,11077.0,281759.0
2021-02-15 00:00:00,30972,1308691,11028.0,270682.0
2021-02-14 00:00:00,17231,1277719,10226.0,259654.0
2021-02-13 00:00:00,45450,1260488,10478.0,249428.0
2021-02-12 00:00:00,60630,1215038,11057.0,238950.0
2021-02-11 00:00:00,50490,1154408,10847.0,227893.0
2021-02-10 00:00:00,50003,1103918,11070.0,217046.0
2021-02-09 00:00:00,43686,1053915,11035.0,205976.0
2021-02-08 00:00:00,38292,1010229,13483.0,194941.0
2021-02-07 00:00:00,16213,971937,11442.0,181458.0
2021-02-06 00:00:00,37896,955724,10991.0,170016.0
2021-02-05 00:00:00,43447,917828,9140.0,159025.0
2021-02-04 00:00:00,45884,874381,9948.0,149885.0
2021-02-03 00:00:00,43261,828497,8975.0,139937.0
2021-02-02 00:00:00,38002,785236,8729.0,130962.0
2021-02-01 00:00:00,29232,747234,8253.0,122233.0
2021-01-31 00:00:00,11529,718002,4834.0,113980.0
2021-01-30 00:00:00,26138,706473,4759.0,109146.0
2021-01-29 00:00:00,39460,680335,4950.0,104387.0
2021-01-28 00:00:00,39200,640875,5409.0,99437.0
2021-01-27 00:00:00,39239,601675,5514.0,94028.0
2021-01-26 00:00:00,36401,562436,6135.0,88514.0
2021-01-25 00:00:00,28811,526035,5274.0,82379.0
2021-01-24 00:00:00,16031,497224,5752.0,77105.0
2021-01-23 00:00:00,28510,481193,5759.0,71353.0
2021-01-22 00:00:00,37509,452683,5562.0,65594.0
2021-01-21 00:00:00,34725,415174,6169.0,60032.0
2021-01-20 00:00:00,31367,380449,5694.0,53863.0
2021-01-19 00:00:00,26452,349082,6001.0,48169.0
2021-01-18 00:00:00,18822,322630,6008.0,42168.0
2021-01-17 00:00:00,9275,303808,5970.0,36160.0
2021-01-16 00:00:00,15687,294533,5663.0,30190.0
2021-01-15 00:00:00,24577,278846,5947.0,24527.0
2021-01-14 00:00:00,24442,254269,5885.0,18580.0
2021-01-13 00:00:00,24918,229827,6323.0,12695.0
2021-01-12 00:00:00,22997,204909,5637.0,6372.0
2021-01-11 00:00:00,15441,181912,733.0,735.0
2021-01-10 00:00:00,3174,166471,,
2021-01-09 00:00:00,7893,163297,,
2021-01-08 00:00:00,11795,155404,1.0,2.0
2021-01-07 00:00:00,12436,143609,,
2021-01-06 00:00:00,11781,131173,,
2021-01-05 00:00:00,8747,119392,1.0,1.0
2021-01-04 00:00:00,8524,110645,,
2021-01-03 00:00:00,3177,102121,,
2021-01-02 00:00:00,7524,98944,,
2021-01-01 00:00:00,510,91420,,
2020-12-31 00:00:00,7745,90910,,
2020-12-30 00:00:00,14742,83165,,
2020-12-29 00:00:00,12707,68423,,
2020-12-28 00:00:00,9128,55716,,
2020-12-27 00:00:00,2635,46588,,
2020-12-26 00:00:00,6499,43953,,
2020-12-25 00:00:00,137,37454,,
2020-12-24 00:00:00,3776,37317,,
2020-12-23 00:00:00,9586,33541,,
2020-12-22 00:00:00,7665,23955,,
2020-12-21 00:00:00,5453,16290,,
2020-12-20 00:00:00,1010,10837,,
2020-12-19 00:00:00,2550,9827,,
2020-12-18 00:00:00,3556,7277,,
2020-12-17 00:00:00,3059,3721,,
2020-12-16 00:00:00,554,662,,
2020-12-15 00:00:00,31,108,,
2020-12-14 00:00:00,5,77,,
2020-12-13 00:00:00,3,72,,
2020-12-12 00:00:00,4,69,,
2020-12-11 00:00:00,7,65,,
2020-12-10 00:00:00,2,58,,
2020-12-09 00:00:00,3,56,,
2020-12-08 00:00:00,3,53,,
2020-12-07 00:00:00,4,50,,
2020-12-05 00:00:00,1,46,,
2020-12-04 00:00:00,3,45,,
2020-12-03 00:00:00,6,42,,
2020-12-02 00:00:00,8,36,,
2020-12-01 00:00:00,28,28,,
