Category,value
tests,10737481
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1638154
20 - 44 years,4642057
45 - 54 years,1446908
55 - 64 years,1355137
65 years and older,1636386
Unknown,18839
positive,0.0971975643076807
