date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,145,138,178,182,231,3
1/10/2021,178,187,249,293,651,10
1/11/2021,182,192,257,308,733,11
1/12/2021,191,203,269,337,849,11
1/13/2021,193,213,289,367,934,13
1/14/2021,210,236,306,422,1148,16
1/15/2021,218,237,323,446,1218,21
1/16/2021,218,237,324,449,1232,21
1/17/2021,218,237,325,449,1232,21
1/18/2021,225,244,337,458,1259,21
1/19/2021,233,254,350,481,1332,22
1/2/2021,145,140,179,182,231,3
1/20/2021,246,267,372,512,1406,61
1/21/2021,260,285,399,586,1524,112
1/22/2021,295,323,438,662,1629,125
1/23/2021,296,324,438,665,1647,127
1/24/2021,296,324,438,666,1649,127
1/25/2021,300,339,442,676,1710,127
1/26/2021,309,349,452,697,1794,134
1/27/2021,321,359,468,714,1877,150
1/28/2021,342,381,523,814,1993,157
1/29/2021,356,394,545,840,2028,164
1/3/2021,145,140,179,182,231,3
1/30/2021,357,394,545,841,2029,171
1/31/2021,357,395,545,847,2031,175
1/4/2021,148,142,183,183,249,3
1/5/2021,151,147,190,197,297,6
1/6/2021,160,162,204,223,468,10
1/7/2021,166,178,232,274,604,10
1/8/2021,178,187,249,292,645,10
1/9/2021,178,187,249,293,650,10
12/10/2020,,,1,2,,
12/11/2020,,,1,2,,
12/12/2020,,,1,2,,
12/13/2020,,,1,2,1,
12/14/2020,,,1,2,1,
12/15/2020,,1,1,3,1,
12/16/2020,3,7,7,12,3,
12/17/2020,10,19,21,21,3,
12/18/2020,14,21,25,25,3,
12/19/2020,14,21,25,25,3,
12/20/2020,14,21,25,25,3,
12/21/2020,15,22,27,26,4,
12/22/2020,15,23,29,27,4,
12/23/2020,48,45,52,66,30,1
12/24/2020,51,46,53,68,32,1
12/25/2020,51,46,53,68,33,1
12/26/2020,51,46,55,68,33,1
12/27/2020,51,46,55,68,33,1
12/28/2020,65,52,64,83,54,1
12/29/2020,108,108,133,138,160,1
12/30/2020,137,127,161,174,200,3
12/31/2020,145,138,178,182,229,3
12/4/2020,,,,1,,
12/5/2020,,,,1,,
12/6/2020,,,,1,,
12/7/2020,,,1,1,,
12/8/2020,,,1,2,,
12/9/2020,,,1,2,,
2/1/2021,365,411,561,884,2100,193
2/10/2021,686,623,847,1274,2569,402
2/11/2021,844,715,904,1361,2624,493
2/12/2021,877,755,934,1382,2655,527
2/13/2021,924,789,949,1391,2667,542
2/14/2021,925,789,949,1391,2667,542
2/15/2021,927,790,955,1403,2688,542
2/16/2021,964,819,978,1426,2705,554
2/17/2021,1042,865,1018,1466,2739,578
2/18/2021,1090,889,1036,1500,2773,595
2/19/2021,1120,910,1060,1516,2789,640
2/2/2021,371,415,568,914,2170,206
2/20/2021,1150,916,1071,1533,2795,664
2/21/2021,1150,916,1072,1533,2795,671
2/22/2021,1199,937,1102,1559,2819,682
2/23/2021,1239,957,1120,1586,2837,689
2/24/2021,1277,973,1137,1611,2863,701
2/25/2021,1305,991,1147,1633,2891,863
2/26/2021,1343,1004,1154,1647,2902,879
2/27/2021,1358,1012,1163,1656,2907,892
2/28/2021,1359,1012,1163,1656,2907,892
2/3/2021,416,451,623,984,2252,225
2/4/2021,476,492,692,1084,2348,246
